"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"KSS1","KSS1",2511.83441565407,1.85850746907476,0.24653695635107,7.53845385528422,4.75576202940032e-14,1.42320582213165e-12,"Up"
"PET191","PET191",5188.51756540122,-1.45433659101106,0.193010594290785,-7.53500913436906,4.88300642550626e-14,1.45231994790517e-12,"Down"
"HSP10","HSP10",17545.4567335656,-2.38632678593325,0.317776973289033,-7.5094389666893,5.93812953352973e-14,1.75536902308245e-12,"Down"
"YPL245W","YPL245W",1547.17905188187,3.31473827116482,0.443996433291374,7.46568670967119,8.28662967530125e-14,2.4347624645976e-12,"Up"
"MPM1","MPM1",18497.7721759746,-1.98123940241149,0.266003390694102,-7.44817348847209,9.46413168042164e-14,2.76398255341471e-12,"Down"
"SIN3","SIN3",4117.18918782627,1.2719265205924,0.171595011037537,7.4123747124219,1.24057637747068e-13,3.60138579519631e-12,"Up"
"TY2B-LR1","TY2B-LR1",769.335394935652,-1.28357267947844,0.173586182231754,-7.39444040404524,1.4200502606487e-13,4.09785932358625e-12,"Down"
"QCR9","QCR9",17761.0693473237,-1.51890971594353,0.205903279984939,-7.37681165668967,1.62125100544697e-13,4.65078394935321e-12,"Down"
"YBR255C-A","YBR255C-A",18410.7620210283,-4.06887954491349,0.5527159535296,-7.361610460002,1.81704564909668e-13,5.18178665107101e-12,"Down"
"FIM1_1472","FIM1_1472",4556.92082409089,-2.07984781126868,0.282728141430005,-7.3563522921668,1.89003804640537e-13,5.35842365437032e-12,"Down"
"RAD53","RAD53",638.422140599803,2.44539340703403,0.332763326004311,7.34874673960421,2.00073863160873e-13,5.63929121281344e-12,"Up"
"fmo1","fmo1",1485.79421104117,1.77745881213707,0.242129449602337,7.34094433806501,2.12092008787708e-13,5.94348010753069e-12,"Up"
"FIM1_841","FIM1_841",1793.29763730357,2.94044540686509,0.401084330561108,7.33123979875123,2.28033215048036e-13,6.34509725606323e-12,"Up"
"COA1","COA1",5912.72412127187,-2.07385632723361,0.282902154979195,-7.33064874456726,2.29041258211853e-13,6.34509725606323e-12,"Down"
"YNL284C-A","YNL284C-A",19358.8303169589,-1.111704847058,0.151867263628379,-7.3202401919768,2.47527503833841e-13,6.81825760560489e-12,"Down"
"ACO2b","ACO2b",137910.58854816,-1.33978635507509,0.183167566434967,-7.31453925578455,2.582660008564e-13,7.07386198955834e-12,"Down"
"COX19","COX19",2842.04145255004,-1.99388770291353,0.272674706928666,-7.31233096524478,2.62547454442569e-13,7.15073066931221e-12,"Down"
"APL4","APL4",2099.59340334465,1.51551006834559,0.20734402830021,7.30915706022317,2.6882340818942e-13,7.28075912235927e-12,"Up"
