"","log2FoldChange","go_term","gene","Group","p_value"
"2330",0.255179533099557,"GO:0022857","SSS1","k_bb",0.2589142
"779",0.784455366352005,"GO:0022857","STE6","k_bb",0.2589142
"2325",0.932929058021522,"GO:0022857","STL1","k_bb",0.2589142
"896",-0.460773985104655,"GO:0022857","STV1","k_bb",0.2589142
"3854",-0.131693594835124,"GO:0022857","SUL2","k_bb",0.2589142
"54",-1.27008132244793,"GO:0022857","TAT2","k_bb",0.2589142
"4415",-0.0958389673436601,"GO:0022857","THI72","k_bb",0.2589142
"1580",-0.543570089212695,"GO:0022857","TIM11","k_bb",0.2589142
"3847",-0.147025811605175,"GO:0022857","TIM17","k_bb",0.2589142
"2521",-0.208846535199679,"GO:0022857","TIM23","k_bb",0.2589142
"416",-0.586909219171304,"GO:0022857","TMS1","k_bb",0.2589142
"77",-1.6803606599086,"GO:0022857","TNA1","k_bb",0.2589142
"2734",0.275450531425535,"GO:0022857","TOK1","k_bb",0.2589142
"3173",-0.170041895152699,"GO:0022857","TOM20","k_bb",0.2589142
"17031",-0.788446252296323,"GO:0022857","TOM40","k_bb",0.2589142
"1355",-0.289316982280657,"GO:0022857","TOM70","k_bb",0.2589142
"631",1.01485902456593,"GO:0022857","TPC1","k_bb",0.2589142
"4718",-0.0132603103495442,"GO:0022857","TPN1","k_bb",0.2589142
"3853",0.302401715560318,"GO:0022857","TPO1","k_bb",0.2589142
"3928",0.145592770287499,"GO:0022857","TPO3","k_bb",0.2589142
"3899",0.196290503422194,"GO:0022857","TPO4","k_bb",0.2589142
"2290",-0.343412456282282,"GO:0022857","TPO5","k_bb",0.2589142
"530",0.64044615670249,"GO:0022857","TRK1","k_bb",0.2589142
"4547",-0.0306962322314286,"GO:0022857","UGA4","k_bb",0.2589142
"488",-0.772399389384648,"GO:0022857","UGO1","k_bb",0.2589142
"1",3.08383546016621,"GO:0022857","VBA1","k_bb",0.2589142
"4402",0.0438123435287637,"GO:0022857","VBA2","k_bb",0.2589142
"1249",0.694569757800709,"GO:0022857","VCX1","k_bb",0.2589142
"787",-0.440055185697414,"GO:0022857","VHC1","k_bb",0.2589142
"1660",-1.21249624475529,"GO:0022857","VHT1","k_bb",0.2589142
"4489",-0.0450198433712046,"GO:0022857","VMA1","k_bb",0.2589142
"1595",0.330611503002991,"GO:0022857","VMA10","k_bb",0.2589142
"1285",-0.397055417434536,"GO:0022857","VMA11","k_bb",0.2589142
"3194",-0.220337298206968,"GO:0022857","VMA13","k_bb",0.2589142
"1200",-0.487867470851899,"GO:0022857","VMA16","k_bb",0.2589142
"2843",-0.223503410614217,"GO:0022857","VMA2","k_bb",0.2589142
"2951",-0.2011368273336,"GO:0022857","VMA3","k_bb",0.2589142
"1633",-0.380755830644338,"GO:0022857","VMA4","k_bb",0.2589142
"3024",0.276573820201386,"GO:0022857","VMA5","k_bb",0.2589142
"3289",-0.22840801565328,"GO:0022857","VMA6","k_bb",0.2589142
"2918",0.304006738055182,"GO:0022857","VMA7","k_bb",0.2589142
"3807",-0.0915241534861626,"GO:0022857","VMA8","k_bb",0.2589142
"490",-0.737250497440498,"GO:0022857","VNX1","k_bb",0.2589142
"4210",0.0676204107070782,"GO:0022857","VPH1","k_bb",0.2589142
"557",0.48829547580673,"GO:0022857","VRG4","k_bb",0.2589142
"2737",-0.180198963692859,"GO:0022857","YBT1","k_bb",0.2589142
"3247",0.126171753047235,"GO:0022857","YCF1","k_bb",0.2589142
"1890",0.695577320884306,"GO:0022857","YCT1","k_bb",0.2589142
"3702",-0.18066200913778,"GO:0022857","YEA4","k_bb",0.2589142
"1107",-1.14615708537111,"GO:0022857","YHM2","k_bb",0.2589142
"4344",0.0750834302830641,"GO:0022857","YIA6","k_bb",0.2589142
"1202",0.893632908762689,"GO:0022857","YKE4","k_bb",0.2589142
"7061",-1.43476484290824,"GO:0022857","YMC1","k_bb",0.2589142
"333",0.905955176037004,"GO:0022857","YMD8","k_bb",0.2589142
"2436",0.321835064269261,"GO:0022857","YOR1","k_bb",0.2589142
"975",0.463034680733765,"GO:0022857","YPK9","k_bb",0.2589142
"3497",0.196828131592442,"GO:0022857","YPQ1","k_bb",0.2589142
"3642",0.139082950416976,"GO:0022857","YPQ2","k_bb",0.2589142
"1563",0.658619622935728,"GO:0022857","YVC1","k_bb",0.2589142
"3111",0.135244150022456,"GO:0022857","ZRC1","k_bb",0.2589142
"3201",0.276811436549455,"GO:0022857","ZRG17","k_bb",0.2589142
"251",0.995343644572554,"GO:0022857","ZRT2","k_bb",0.2589142
"2467",-0.283834839060501,"GO:0022857","ZRT3","k_bb",0.2589142
"18381",0.491824391197484,"GO:0022857","ADP1","ab_f",0.6478739
"26",-2.28585659885747,"GO:0022857","ADY2","ab_f",0.6478739
"4433",-0.0500137855852071,"GO:0022857","AGC1","ab_f",0.6478739
"5771",1.06981193491535,"GO:0022857","AGP1","ab_f",0.6478739
"1206",-0.66165986066965,"GO:0022857","AGP2","ab_f",0.6478739
"3654",-0.159848459353942,"GO:0022857","ALR1","ab_f",0.6478739
"4661",0.0318374205543588,"GO:0022857","AMF1","ab_f",0.6478739
"360",-1.17212780915452,"GO:0022857","ANT1","ab_f",0.6478739
"4239",0.120400383324854,"GO:0022857","AQR1","ab_f",0.6478739
"4830",0.00454440020685809,"GO:0022857","AQY1","ab_f",0.6478739
"1599",0.653727371508704,"GO:0022857","ARN1","ab_f",0.6478739
"12491",0.69381622666383,"GO:0022857","ARN2","ab_f",0.6478739
"3140",-0.255704954951302,"GO:0022857","ARR3","ab_f",0.6478739
"497",1.02626723259309,"GO:0022857","ATM1","ab_f",0.6478739
"2298",0.515511920295149,"GO:0022857","ATO2","ab_f",0.6478739
"3061",0.500851276251301,"GO:0022857","ATO3","ab_f",0.6478739
"1147",-0.632567045867271,"GO:0022857","ATP1","ab_f",0.6478739
"4563",-0.0386278962287922,"GO:0022857","ATP14","ab_f",0.6478739
"2939",0.249119311847572,"GO:0022857","ATP16","ab_f",0.6478739
"4152",-0.0888957743871303,"GO:0022857","ATP18","ab_f",0.6478739
"2047",0.454736123821756,"GO:0022857","ATP19","ab_f",0.6478739
"4553",-0.0385359432297298,"GO:0022857","ATP2","ab_f",0.6478739
"4604",0.0329801511840257,"GO:0022857","ATP20","ab_f",0.6478739
"2905",0.24584103140809,"GO:0022857","ATP3","ab_f",0.6478739
"1631",0.504990703113505,"GO:0022857","ATP4","ab_f",0.6478739
"4609",0.0315987691454057,"GO:0022857","ATP7","ab_f",0.6478739
"4357",-0.127827452917214,"GO:0022857","ATX2","ab_f",0.6478739
"4724",0.0185893048600009,"GO:0022857","AVT1","ab_f",0.6478739
"4681",-0.0387884139832765,"GO:0022857","AVT2","ab_f",0.6478739
"841",-0.748873425848279,"GO:0022857","AVT3","ab_f",0.6478739
"4004",-0.137683117545854,"GO:0022857","AVT4","ab_f",0.6478739
"835",-0.803529711774729,"GO:0022857","AVT6","ab_f",0.6478739
"3864",0.137755518801813,"GO:0022857","AVT7","ab_f",0.6478739
"2864",0.261257453626751,"GO:0022857","BAP3","ab_f",0.6478739
"603",0.989206096987051,"GO:0022857","BCS1","ab_f",0.6478739
"2880",-0.405930584378892,"GO:0022857","BIO5","ab_f",0.6478739
"4325",0.0718977890968275,"GO:0022857","BOR1","ab_f",0.6478739
"2322",0.450405561787933,"GO:0022857","BPT1","ab_f",0.6478739
"1770",0.507446860535923,"GO:0022857","BRE4","ab_f",0.6478739
"4697",0.0248779111688902,"GO:0022857","CAN1","ab_f",0.6478739
"1140",-0.967927009333075,"GO:0022857","CCC1","ab_f",0.6478739
"2342",0.371674476717694,"GO:0022857","CCC2","ab_f",0.6478739
"3037",0.298732803464835,"GO:0022857","CCH1","ab_f",0.6478739
"3326",-0.185807080497332,"GO:0022857","COX12","ab_f",0.6478739
"2372",0.319813827702814,"GO:0022857","COX13","ab_f",0.6478739
"23101",0.355124835382971,"GO:0022857","COX15","ab_f",0.6478739
"2832",0.263687146554235,"GO:0022857","COX4","ab_f",0.6478739
"2469",0.350533882405022,"GO:0022857","COX5A","ab_f",0.6478739
"4143",0.120521415851268,"GO:0022857","COX5B","ab_f",0.6478739
"1737",-0.411855974881744,"GO:0022857","COX6","ab_f",0.6478739
"2551",0.28916374643865,"GO:0022857","COX7","ab_f",0.6478739
"2718",-0.277031953616303,"GO:0022857","COX8","ab_f",0.6478739
"1797",-0.463559990042955,"GO:0022857","COX9","ab_f",0.6478739
"1968",-2.49464370964244,"GO:0022857","CRC1","ab_f",0.6478739
"2274",0.41503935807746,"GO:0022857","CSC1","ab_f",0.6478739
"3493",-0.323515407715446,"GO:0022857","CTP1","ab_f",0.6478739
"154",-1.18537282536602,"GO:0022857","CTR1","ab_f",0.6478739
"4260",-0.115482819126271,"GO:0022857","CTR2","ab_f",0.6478739
"18",-2.7121390024888,"GO:0022857","DAL5","ab_f",0.6478739
"998",-0.917408299106907,"GO:0022857","DIP5","ab_f",0.6478739
"2759",0.29229856912834,"GO:0022857","DNF1","ab_f",0.6478739
"7641",-0.90101140666195,"GO:0022857","DTR1","ab_f",0.6478739
"332",0.989490351069657,"GO:0022857","DUR3","ab_f",0.6478739
"4627",0.0499189416105817,"GO:0022857","ENA5","ab_f",0.6478739
"3893",0.156520925337808,"GO:0022857","ERC1","ab_f",0.6478739
"4163",0.14320173276783,"GO:0022857","ERS1","ab_f",0.6478739
"4139",-0.107040692533733,"GO:0022857","ESBP6","ab_f",0.6478739
"1718",-0.558417201049745,"GO:0022857","FCY2","ab_f",0.6478739
"622",1.00085974196446,"GO:0022857","FEN2","ab_f",0.6478739
"2751",-0.334482315138481,"GO:0022857","FET3","ab_f",0.6478739
"340",-1.45080838099016,"GO:0022857","FET4","ab_f",0.6478739
"3902",-0.135528238116982,"GO:0022857","FET5","ab_f",0.6478739
"37131",0.371371922814112,"GO:0022857","FEX2","ab_f",0.6478739
"4550",0.0387387034422871,"GO:0022857","FLC1","ab_f",0.6478739
"444",1.02833163300187,"GO:0022857","FLC2","ab_f",0.6478739
"4116",-0.159946559016975,"GO:0022857","FLX1","ab_f",0.6478739
"552",-0.935373821821678,"GO:0022857","FPS1","ab_f",0.6478739
"3947",-0.216832566342036,"GO:0022857","FSF1","ab_f",0.6478739
"2153",-0.374865801072182,"GO:0022857","FTH1","ab_f",0.6478739
"3989",-0.126231063745985,"GO:0022857","FTR1","ab_f",0.6478739
"3058",0.334246666010892,"GO:0022857","FUI1","ab_f",0.6478739
"1839",0.574021765615491,"GO:0022857","FUN26","ab_f",0.6478739
"3581",-0.182522028444744,"GO:0022857","FUR4","ab_f",0.6478739
"228",-1.10049453054992,"GO:0022857","GAP1","ab_f",0.6478739
"4153",-0.0987527340037239,"GO:0022857","GDT1","ab_f",0.6478739
"2574",0.510717386296233,"GO:0022857","GEF1","ab_f",0.6478739
"1665",-0.656310580682706,"GO:0022857","GEX1","ab_f",0.6478739
"997",-0.879744210749697,"GO:0022857","GGC1","ab_f",0.6478739
"7331",0.935964540390364,"GO:0022857","GIT1","ab_f",0.6478739
"712",0.862128425103133,"GO:0022857","GNP1","ab_f",0.6478739
"1386",-0.603921854700296,"GO:0022857","GUP1","ab_f",0.6478739
"4719",-0.0229649785402873,"GO:0022857","HEM25","ab_f",0.6478739
"4543",-0.273509755701515,"GO:0022857","HIP1","ab_f",0.6478739
"991",1.54909886302841,"GO:0022857","HNM1","ab_f",0.6478739
"4819",0.00619891310014845,"GO:0022857","HOL1","ab_f",0.6478739
"242",-2.36340776920162,"GO:0022857","HUT1","ab_f",0.6478739
"395",1.19189948462562,"GO:0022857","HXT14","ab_f",0.6478739
"1135",1.85857913856845,"GO:0022857","HXT15","ab_f",0.6478739
"388",-3.09732322039512,"GO:0022857","HXT4","ab_f",0.6478739
"915",0.675611516726712,"GO:0022857","ITR2","ab_f",0.6478739
"95",1.30618799484621,"GO:0022857","JEN1","ab_f",0.6478739
"4696",0.0409847774796617,"GO:0022857","KCH1","ab_f",0.6478739
"4533",-0.0482956672927797,"GO:0022857","KHA1","ab_f",0.6478739
"3629",0.177542304639085,"GO:0022857","LEU5","ab_f",0.6478739
"4704",0.0218263587049335,"GO:0022857","LYP1","ab_f",0.6478739
"3957",0.135207317218034,"GO:0022857","MCH1","ab_f",0.6478739
"2158",-0.388521821444783,"GO:0022857","MCH2","ab_f",0.6478739
"3366",-0.229284231678823,"GO:0022857","MCH4","ab_f",0.6478739
"1090",0.699757132746545,"GO:0022857","MCH5","ab_f",0.6478739
"1576",0.508051261119645,"GO:0022857","MDL1","ab_f",0.6478739
"2856",0.272675712450881,"GO:0022857","MDL2","ab_f",0.6478739
"442",1.10174178752825,"GO:0022857","MEP2","ab_f",0.6478739
"2679",0.334242799079652,"GO:0022857","MEP3","ab_f",0.6478739
"1407",-0.616775326582149,"GO:0022857","MID1","ab_f",0.6478739
"1075",0.666437741463037,"GO:0022857","MIR1","ab_f",0.6478739
"2210",0.404489934615312,"GO:0022857","MME1","ab_f",0.6478739
"1435",-0.655320837424217,"GO:0022857","MMT1","ab_f",0.6478739
"2093",0.414384050606194,"GO:0022857","MNR2","ab_f",0.6478739
"37892",0.173953490025578,"GO:0022857","MPC3","ab_f",0.6478739
"1983",0.505491845330322,"GO:0022857","MRS2","ab_f",0.6478739
"3293",0.222740884598166,"GO:0022857","MRS4","ab_f",0.6478739
"4030",0.128004337066046,"GO:0022857","MSC2","ab_f",0.6478739
"4092",-0.107755355045609,"GO:0022857","MTM1","ab_f",0.6478739
"21941",-0.517516605600416,"GO:0022857","MUP1","ab_f",0.6478739
"1027",0.81424519231143,"GO:0022857","MUP3","ab_f",0.6478739
"2357",-0.359661848470249,"GO:0022857","NEO1","ab_f",0.6478739
"1318",-0.630644869838461,"GO:0022857","NHX1","ab_f",0.6478739
"860",-1.18961060786091,"GO:0022857","OAC1","ab_f",0.6478739
"686",-1.21885304639175,"GO:0022857","ODC2","ab_f",0.6478739
"1650",0.93001283614485,"GO:0022857","OPT1","ab_f",0.6478739
"4742",0.0219810473272737,"GO:0022857","OPT2","ab_f",0.6478739
"2554",-0.720281977650228,"GO:0022857","ORT1","ab_f",0.6478739
"3721",0.17929390966809,"GO:0022857","OXA1","ab_f",0.6478739
"330",3.04407175863066,"GO:0022857","PDR12","ab_f",0.6478739
"3653",0.207434392299972,"GO:0022857","PDR5","ab_f",0.6478739
"1139",-1.10734253808554,"GO:0022857","PET8","ab_f",0.6478739
"1220",0.897501732421686,"GO:0022857","PHO84","ab_f",0.6478739
"358",1.1701046719207,"GO:0022857","PHO87","ab_f",0.6478739
"291",1.55149138242415,"GO:0022857","PHO89","ab_f",0.6478739
"1311",-0.592249610162325,"GO:0022857","PHO91","ab_f",0.6478739
"4121",0.322297343471901,"GO:0022857","PMA1","ab_f",0.6478739
"3960",0.118553740192439,"GO:0022857","PMC1","ab_f",0.6478739
"2131",-0.46986600413561,"GO:0022857","PMR1","ab_f",0.6478739
"279",1.29521848928774,"GO:0022857","PNS1","ab_f",0.6478739
"4099",-0.0980199035763356,"GO:0022857","POR1","ab_f",0.6478739
"3736",-1.0006903635987,"GO:0022857","PTR2","ab_f",0.6478739
"34",-2.56390098185295,"GO:0022857","PUT4","ab_f",0.6478739
"2092",0.595580279811419,"GO:0022857","PXA1","ab_f",0.6478739
"3035",0.316725191959365,"GO:0022857","PXA2","ab_f",0.6478739
"2632",0.35937755452609,"GO:0022857","QDR2","ab_f",0.6478739
"961",1.43493274388288,"GO:0022857","QDR3","ab_f",0.6478739
"5741",1.16761104979595,"GO:0022857","RIM2","ab_f",0.6478739
"3711",0.945730157739194,"GO:0022857","SAL1","ab_f",0.6478739
"125",1.33467580297255,"GO:0022857","SAM3","ab_f",0.6478739
"1288",-0.754564837817512,"GO:0022857","SBH1","ab_f",0.6478739
"547",-1.15055121883949,"GO:0022857","SEC61","ab_f",0.6478739
"3885",0.200761341695174,"GO:0022857","SFC1","ab_f",0.6478739
"4584",-0.687204696783775,"GO:0022857","SIT1","ab_f",0.6478739
"3393",-0.19884227726302,"GO:0022857","SMF1","ab_f",0.6478739
"393",0.925472280945072,"GO:0022857","SMF2","ab_f",0.6478739
"2377",-0.343382063475049,"GO:0022857","SMF3","ab_f",0.6478739
"1108",0.703318363342126,"GO:0022857","SNF3","ab_f",0.6478739
"430",0.854430345169496,"GO:0022857","SNQ2","ab_f",0.6478739
"1643",-0.510867038421426,"GO:0022857","SPF1","ab_f",0.6478739
"520",-0.876558846421777,"GO:0022857","SSH1","ab_f",0.6478739
"1865",0.548613170107806,"GO:0022857","SSN2","ab_f",0.6478739
"383",-1.44057724347379,"GO:0022857","SSS1","ab_f",0.6478739
"877",0.878749695372825,"GO:0022857","SSU1","ab_f",0.6478739
"1866",-0.640601939661621,"GO:0022857","STE6","ab_f",0.6478739
"117",1.36695111664233,"GO:0022857","STL1","ab_f",0.6478739
"3522",0.19757959556103,"GO:0022857","STV1","ab_f",0.6478739
"2534",-0.399792103252163,"GO:0022857","SUL2","ab_f",0.6478739
"2030",0.460527750826681,"GO:0022857","TAT2","ab_f",0.6478739
"2209",-0.3809870334696,"GO:0022857","THI72","ab_f",0.6478739
"4431",0.0716776172201229,"GO:0022857","TIM11","ab_f",0.6478739
"4369",-0.0734172921006703,"GO:0022857","TIM17","ab_f",0.6478739
"1935",0.460690167046371,"GO:0022857","TIM23","ab_f",0.6478739
"3796",-0.161664006597595,"GO:0022857","TMS1","ab_f",0.6478739
"141",-2.21278520303232,"GO:0022857","TNA1","ab_f",0.6478739
"1901",0.571832048476034,"GO:0022857","TOK1","ab_f",0.6478739
"247",-1.00380916740353,"GO:0022857","TOM20","ab_f",0.6478739
"3121",0.238714121204716,"GO:0022857","TOM40","ab_f",0.6478739
"4440",-0.0756882892850128,"GO:0022857","TOM70","ab_f",0.6478739
"3976",-0.192505221996751,"GO:0022857","TPC1","ab_f",0.6478739
"1605",0.527974705720435,"GO:0022857","TPN1","ab_f",0.6478739
"3086",0.226386701223094,"GO:0022857","TPO1","ab_f",0.6478739
"4596",0.0454290154734938,"GO:0022857","TPO3","ab_f",0.6478739
"663",-1.16620849463853,"GO:0022857","TPO4","ab_f",0.6478739
"2923",0.37988607933022,"GO:0022857","TPO5","ab_f",0.6478739
"883",0.95588148298201,"GO:0022857","TRK1","ab_f",0.6478739
"1564",-0.721991539202178,"GO:0022857","UGA4","ab_f",0.6478739
"3637",0.164523763022387,"GO:0022857","UGO1","ab_f",0.6478739
"17521",-0.59354351968482,"GO:0022857","VBA1","ab_f",0.6478739
"1248",-0.712572568900997,"GO:0022857","VBA2","ab_f",0.6478739
"310",1.20299773416462,"GO:0022857","VCX1","ab_f",0.6478739
"1157",0.739384696162729,"GO:0022857","VHC1","ab_f",0.6478739
"175",-1.46732250271901,"GO:0022857","VHT1","ab_f",0.6478739
"25051",-0.285311651181748,"GO:0022857","VMA1","ab_f",0.6478739
"805",-0.912153198362175,"GO:0022857","VMA10","ab_f",0.6478739
"311",-0.977236353630191,"GO:0022857","VMA11","ab_f",0.6478739
"494",-0.898570836964832,"GO:0022857","VMA13","ab_f",0.6478739
"2038",-0.409352099049131,"GO:0022857","VMA16","ab_f",0.6478739
"1618",-0.455804021904294,"GO:0022857","VMA2","ab_f",0.6478739
"608",-0.800489342959914,"GO:0022857","VMA3","ab_f",0.6478739
"3465",-0.208079204730269,"GO:0022857","VMA4","ab_f",0.6478739
"1351",-0.728603555681028,"GO:0022857","VMA5","ab_f",0.6478739
"1306",-0.570918974727933,"GO:0022857","VMA6","ab_f",0.6478739
"2426",-0.390086863194639,"GO:0022857","VMA7","ab_f",0.6478739
"609",-0.889616457577504,"GO:0022857","VMA8","ab_f",0.6478739
"726",0.983486331453698,"GO:0022857","VNX1","ab_f",0.6478739
"5731",-0.755089292845706,"GO:0022857","VPH1","ab_f",0.6478739
"2558",-0.33642269890212,"GO:0022857","VRG4","ab_f",0.6478739
"3778",0.147377820761924,"GO:0022857","YBT1","ab_f",0.6478739
"1741",-0.46024658183923,"GO:0022857","YCF1","ab_f",0.6478739
"2326",0.425033041185828,"GO:0022857","YCT1","ab_f",0.6478739
"4751",-0.0223683877445773,"GO:0022857","YEA4","ab_f",0.6478739
"605",-1.03345913172534,"GO:0022857","YHM2","ab_f",0.6478739
"3550",0.181959853474726,"GO:0022857","YIA6","ab_f",0.6478739
"616",-1.46256177849683,"GO:0022857","YKE4","ab_f",0.6478739
"1399",0.699739742154139,"GO:0022857","YMC1","ab_f",0.6478739
"3827",0.227033143121533,"GO:0022857","YMD8","ab_f",0.6478739
"4755",0.0147709898702953,"GO:0022857","YOR1","ab_f",0.6478739
"4844",0.00194830075239394,"GO:0022857","YPK9","ab_f",0.6478739
"2949",-0.383765759654642,"GO:0022857","YPQ1","ab_f",0.6478739
"14081",-0.522716391334162,"GO:0022857","YPQ2","ab_f",0.6478739
"4186",-0.0828128584396985,"GO:0022857","YVC1","ab_f",0.6478739
"2243",-0.363581571284144,"GO:0022857","ZRC1","ab_f",0.6478739
"338",1.10399011072354,"GO:0022857","ZRG17","ab_f",0.6478739
"3835",0.191591681679271,"GO:0022857","ZRT2","ab_f",0.6478739
"1795",0.474949414500989,"GO:0022857","ZRT3","ab_f",0.6478739
