"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"FIM1_2706","FIM1_2706",98.340363413525,0.924707002505763,0.291919148154856,3.16768190216569,0.0015365954833079,0.00275236356773723,"Normal"
"RPR2","RPR2",1413.09723302624,0.46971672780348,0.148473883307692,3.16363199600603,0.00155813677942185,0.0027890303885156,"Normal"
"YML108W","YML108W",555.537182377154,-0.431296827581171,0.13638193149917,-3.16241911842843,0.00156464193377481,0.00279964291501952,"Normal"
"YBR197C","YBR197C",439.777630394467,0.805013712462905,0.254700120891087,3.16063341331172,0.00157426491694237,0.00281582436174743,"Normal"
"FMP42","FMP42",1534.21495759587,0.297782117375517,0.0942365415304518,3.15994318699918,0.00157799905601254,0.00282146463529957,"Normal"
"MFG1","MFG1",1971.18348166934,0.43774436802737,0.138658992215987,3.1569850684152,0.00159409508876431,0.00284919571052871,"Normal"
"LSM5","LSM5",1630.83474368296,0.44902304813732,0.142469250229132,3.15171903702139,0.00162312372659231,0.00289969606961294,"Normal"
"RAD3","RAD3",2451.56680037307,0.485294904770741,0.15398153224508,3.15164356202364,0.00162354329134359,0.00289969606961294,"Normal"
"SLD2","SLD2",476.681328276876,0.527229934165847,0.167298214265901,3.1514379067303,0.00162468703363378,0.002900672403305,"Normal"
"SMP3","SMP3",533.304813262663,0.478883346148904,0.152038929585818,3.14974163165625,0.00163414910920253,0.00291595421288797,"Normal"
"PUP3","PUP3",5670.67266864388,0.566049364606104,0.179715989580606,3.14968838291498,0.00163444695794441,0.00291595421288797,"Normal"
"EFM6","EFM6",1396.59265074099,-0.469924006305939,0.149422799271925,-3.14492840848708,0.00166127478202122,0.00296272866778968,"Normal"
"ATP19","ATP19",4312.25460140842,-0.515108590426153,0.163808272178077,-3.14458228254904,0.00166324130754435,0.00296514725579833,"Normal"
"REB1","REB1",3641.33724676354,0.361899543802153,0.115108011352067,3.14399961871684,0.00166655656864799,0.00296996764874979,"Normal"
"KIN28","KIN28",814.912757454165,0.556742148050952,0.177154382539682,3.14269475058706,0.00167400311822019,0.00298214416879857,"Normal"
"GDT1","GDT1",4113.48788855136,-0.715970899040412,0.227958728819624,-3.14079176852638,0.0016849178353259,0.0030004878460459,"Normal"
"FIM1_1182","FIM1_1182",128.397845899076,-0.702540185652552,0.223740155541197,-3.13998255678872,0.00168957894586995,0.0030075972453804,"Normal"
"BIM1","BIM1",566.269377726231,0.596757359545409,0.190057144738521,3.13988385107238,0.0016901483079227,0.0030075972453804,"Normal"
"HMLALPHA3","HMLALPHA3",670.023620878356,-0.447384823172743,0.142574526679054,-3.13790151434161,0.00170162040854533,0.00302690294570238,"Normal"
"NPR3","NPR3",3137.49977550737,-0.593671679687846,0.189215605737101,-3.1375407825119,0.00170371570808387,0.00302952083084607,"Normal"
"APM4","APM4",2995.03519869177,0.279697971281922,0.0891633750632071,3.13691547772442,0.00170735339425421,0.00303487844467141,"Normal"
"SRS2","SRS2",1637.43070417857,0.508090622496013,0.1620972731492,3.13447976406333,0.00172159127574368,0.003059067453388,"Normal"
"ATG8","ATG8",9932.16899735377,0.633337871046442,0.202094114171016,3.13387588571975,0.00172513807728162,0.00306424891386988,"Normal"
"CAF16","CAF16",1058.03525678687,0.31403336757037,0.100335674753983,3.12982763449154,0.00174908900862065,0.00310565584937102,"Normal"
"SOH1","SOH1",924.202897615581,-0.505156077300201,0.161409745023579,-3.12965042616482,0.00175014438924947,0.00310639438910264,"Normal"
"YGR054W","YGR054W",5448.96150116165,0.68520842138159,0.219173493326701,3.12632887755371,0.00177003483407065,0.00314047807380187,"Normal"
