"","log2FoldChange","go_term","gene","Group","p_value"
"1869",0.258233428901801,"GO:0000278","CLB2","k_bb",0.0003478
"1457",0.675411221656833,"GO:0000278","CLB4","k_bb",0.0003478
"191",2.12686432761548,"GO:0000278","CLB5","k_bb",0.0003478
"4506",-0.0577000246203945,"GO:0000278","CLN1","k_bb",0.0003478
"347",0.890203814340579,"GO:0000278","CLN2","k_bb",0.0003478
"4088",-0.0816076635226905,"GO:0000278","CLN3","k_bb",0.0003478
"2197",0.62196327467088,"GO:0000278","CNM67","k_bb",0.0003478
"90",0.883948535117705,"GO:0000278","CSE4","k_bb",0.0003478
"3227",0.122041947510867,"GO:0000278","CSM1","k_bb",0.0003478
"130",1.36849288255744,"GO:0000278","CSM3","k_bb",0.0003478
"947",1.19745878740723,"GO:0000278","CTF18","k_bb",0.0003478
"2133",-0.390443168254655,"GO:0000278","CTF3","k_bb",0.0003478
"103",1.37508754171931,"GO:0000278","CTF4","k_bb",0.0003478
"948",0.854736334857395,"GO:0000278","CTF8","k_bb",0.0003478
"1756",0.361533138673248,"GO:0000278","CTR9","k_bb",0.0003478
"480",0.945041916086668,"GO:0000278","CYK3","k_bb",0.0003478
"2936",0.184195901670757,"GO:0000278","CYS4","k_bb",0.0003478
"677",-0.526346704782009,"GO:0000278","DAD1","k_bb",0.0003478
"408",0.565585967654094,"GO:0000278","DAD2","k_bb",0.0003478
"314",1.07570928653721,"GO:0000278","DAD3","k_bb",0.0003478
"3448",-0.240110690515573,"GO:0000278","DAD4","k_bb",0.0003478
"2259",0.391104705600355,"GO:0000278","DAM1","k_bb",0.0003478
"1943",0.297340881661452,"GO:0000278","DBF4","k_bb",0.0003478
"4511",0.902122065458866,"GO:0000278","DCC1","k_bb",0.0003478
"532",-0.782138402254407,"GO:0000278","DCR2","k_bb",0.0003478
"2226",0.443401950809761,"GO:0000278","DDC1","k_bb",0.0003478
"1579",-0.733735227782201,"GO:0000278","DMA2","k_bb",0.0003478
"2094",-0.254304880973923,"GO:0000278","DOT1","k_bb",0.0003478
"3377",-0.21738461632921,"GO:0000278","DPB11","k_bb",0.0003478
"680",0.67780475268993,"GO:0000278","DSN1","k_bb",0.0003478
"3217",0.174296883196383,"GO:0000278","DUO1","k_bb",0.0003478
"1687",-0.535881729158737,"GO:0000278","DYN1","k_bb",0.0003478
"4040",0.087606184008411,"GO:0000278","ECO1","k_bb",0.0003478
"710",1.11226459123569,"GO:0000278","ELG1","k_bb",0.0003478
"1552",0.691601748191979,"GO:0000278","ELM1","k_bb",0.0003478
"2810",-0.302584518291065,"GO:0000278","END3","k_bb",0.0003478
"28361",-0.193402335070946,"GO:0000278","ERV14","k_bb",0.0003478
"3055",-0.397380833988645,"GO:0000278","ESC2","k_bb",0.0003478
"3708",0.130648046485412,"GO:0000278","ESP1","k_bb",0.0003478
"60",1.57713300139927,"GO:0000278","FAR1","k_bb",0.0003478
"3719",-0.205396576496835,"GO:0000278","FAR11","k_bb",0.0003478
"406",0.737574753206547,"GO:0000278","FIN1","k_bb",0.0003478
"4681",0.051334708105307,"GO:0000278","FKH2","k_bb",0.0003478
"479",-0.659926093112476,"GO:0000278","GAC1","k_bb",0.0003478
"253",1.49430722310162,"GO:0000278","GIC2","k_bb",0.0003478
"1057",-0.450148617356865,"GO:0000278","GID8","k_bb",0.0003478
"55",1.6440667373678,"GO:0000278","GIN4","k_bb",0.0003478
"3587",-0.246900649647161,"GO:0000278","GLC7","k_bb",0.0003478
"1544",0.466835842267388,"GO:0000278","GPN2","k_bb",0.0003478
"4346",0.0446126365678684,"GO:0000278","GPN3","k_bb",0.0003478
"3136",-0.25234184443374,"GO:0000278","GRR1","k_bb",0.0003478
"2092",-0.2758566128243,"GO:0000278","HIR3","k_bb",0.0003478
"1685",-0.602385060989363,"GO:0000278","HKR1","k_bb",0.0003478
"2424",-0.434336579548322,"GO:0000278","HOF1","k_bb",0.0003478
"3348",-0.153314406808605,"GO:0000278","HOS3","k_bb",0.0003478
"3281",0.119369699306452,"GO:0000278","HPC2","k_bb",0.0003478
"4691",-0.00987803098279386,"GO:0000278","HRT1","k_bb",0.0003478
"98",1.12274451810184,"GO:0000278","HSL1","k_bb",0.0003478
"4468",0.0561538697364728,"GO:0000278","HSL7","k_bb",0.0003478
"2347",0.281868708237382,"GO:0000278","IBD2","k_bb",0.0003478
"13311",-0.535007048415035,"GO:0000278","IGO2","k_bb",0.0003478
"193",1.1100771392172,"GO:0000278","INN1","k_bb",0.0003478
"18261",0.297837449724323,"GO:0000278","IPL1","k_bb",0.0003478
"169",1.30273044797732,"GO:0000278","IRR1","k_bb",0.0003478
"2937",-0.289162621203282,"GO:0000278","JNM1","k_bb",0.0003478
"1087",0.497959643903224,"GO:0000278","KAP104","k_bb",0.0003478
"3892",0.122559983944592,"GO:0000278","KAR3","k_bb",0.0003478
"205",1.09402304118606,"GO:0000278","KAR9","k_bb",0.0003478
"344",0.842799386418928,"GO:0000278","KEL1","k_bb",0.0003478
"4146",-0.138361296717103,"GO:0000278","KIC1","k_bb",0.0003478
"2804",-0.470328464292059,"GO:0000278","KIN1","k_bb",0.0003478
"1314",0.597723429451365,"GO:0000278","KSS1","k_bb",0.0003478
"189",0.806107747268416,"GO:0000278","LTE1","k_bb",0.0003478
"2665",-0.355020389977966,"GO:0000278","MAD1","k_bb",0.0003478
"2322",-0.507010685202155,"GO:0000278","MAD2","k_bb",0.0003478
"4743",-0.0131739785105013,"GO:0000278","MBP1","k_bb",0.0003478
"8",1.91628890295766,"GO:0000278","MCD1","k_bb",0.0003478
"343",0.744475949724654,"GO:0000278","MCK1","k_bb",0.0003478
"1740",0.554157025576877,"GO:0000278","MCM1","k_bb",0.0003478
"3384",0.151480649577392,"GO:0000278","MCM16","k_bb",0.0003478
"1421",0.5382134048648,"GO:0000278","MCM2","k_bb",0.0003478
"142",0.90070137906512,"GO:0000278","MCM3","k_bb",0.0003478
"2660",0.249817806500894,"GO:0000278","MEC3","k_bb",0.0003478
"2472",-0.287501059213112,"GO:0000278","MET30","k_bb",0.0003478
"2929",0.278721095486557,"GO:0000278","MET32","k_bb",0.0003478
"3571",0.353848374830598,"GO:0000278","MIF2","k_bb",0.0003478
"516",-0.786511664327752,"GO:0000278","MIH1","k_bb",0.0003478
"4770",-0.0107521669469101,"GO:0000278","MKK1","k_bb",0.0003478
"4461",-0.0659514182255615,"GO:0000278","MLP1","k_bb",0.0003478
"303",-0.858745343062915,"GO:0000278","MND2","k_bb",0.0003478
"1010",0.938451770766259,"GO:0000278","MNN10","k_bb",0.0003478
"3950",0.130694402993357,"GO:0000278","MPS1","k_bb",0.0003478
"2298",0.34746111989332,"GO:0000278","MPS3","k_bb",0.0003478
"681",1.08281676652719,"GO:0000278","MRC1","k_bb",0.0003478
"1041",-0.836939945772255,"GO:0000278","MRE11","k_bb",0.0003478
"8021",0.704160660297244,"GO:0000278","MSA1","k_bb",0.0003478
"25",1.41936058077778,"GO:0000278","MSB2","k_bb",0.0003478
"1253",0.606329549256922,"GO:0000278","MTW1","k_bb",0.0003478
"901",0.487305080258999,"GO:0000278","MUS81","k_bb",0.0003478
"415",0.632911721137771,"GO:0000278","MYO2","k_bb",0.0003478
"4292",0.0593575024666591,"GO:0000278","NDC80","k_bb",0.0003478
"3946",-0.100867047068147,"GO:0000278","NDD1","k_bb",0.0003478
"788",0.491333401617514,"GO:0000278","NET1","k_bb",0.0003478
"15331",0.507972102816939,"GO:0000278","NIP100","k_bb",0.0003478
"25591",-0.336857204239584,"GO:0000278","NIS1","k_bb",0.0003478
"9351",0.602221842434215,"GO:0000278","NPA3","k_bb",0.0003478
"4727",0.00809437164605515,"GO:0000278","NPL4","k_bb",0.0003478
"2110",0.465497555761553,"GO:0000278","NRM1","k_bb",0.0003478
"1036",0.770819809639243,"GO:0000278","NSL1","k_bb",0.0003478
"146",0.743817481213466,"GO:0000278","NUD1","k_bb",0.0003478
"1974",0.718990623727659,"GO:0000278","NUF2","k_bb",0.0003478
"3253",0.187002397609735,"GO:0000278","NUP2","k_bb",0.0003478
"337",0.687204415168586,"GO:0000278","NUR1","k_bb",0.0003478
"35521",-0.288672342112549,"GO:0000278","OPY2","k_bb",0.0003478
"3017",0.221722308038269,"GO:0000278","PAC11","k_bb",0.0003478
"2446",-0.340207490975874,"GO:0000278","PAF1","k_bb",0.0003478
"3780",0.335636298829351,"GO:0000278","PAN1","k_bb",0.0003478
"2573",-0.462449906152158,"GO:0000278","PBS2","k_bb",0.0003478
"941",0.597158754455196,"GO:0000278","PDS1","k_bb",0.0003478
"1626",0.387798376748029,"GO:0000278","PDS5","k_bb",0.0003478
"2031",0.397043412685754,"GO:0000278","PEA2","k_bb",0.0003478
"1096",0.475555464902863,"GO:0000278","PEF1","k_bb",0.0003478
"859",-0.565151489973734,"GO:0000278","PHO85","k_bb",0.0003478
"4064",-0.197163360618996,"GO:0000278","PIN4","k_bb",0.0003478
"2855",0.17626008500268,"GO:0000278","PKC1","k_bb",0.0003478
"1116",0.600568941852543,"GO:0000278","POL2","k_bb",0.0003478
"2761",1.35780266568345,"GO:0000278","POL30","k_bb",0.0003478
"4808",-0.00426184876072603,"GO:0000278","PPH21","k_bb",0.0003478
"662",0.489487138571015,"GO:0000278","PSE1","k_bb",0.0003478
"219",1.55297116562891,"GO:0000278","PSF1","k_bb",0.0003478
"4183",0.0594097944992743,"GO:0000278","PSF2","k_bb",0.0003478
"4558",0.0657503547708514,"GO:0000278","PTK2","k_bb",0.0003478
"4324",0.0948811035191851,"GO:0000278","RAD24","k_bb",0.0003478
"719",-0.530122880964618,"GO:0000278","RAD30","k_bb",0.0003478
"3180",0.387448411966396,"GO:0000278","RAD51","k_bb",0.0003478
"3486",0.185094171961336,"GO:0000278","RAD61","k_bb",0.0003478
"3831",-0.173788445828631,"GO:0000278","RAD9","k_bb",0.0003478
"2826",0.154687474146647,"GO:0000278","RAX1","k_bb",0.0003478
"1214",-0.525934014204501,"GO:0000278","RAX2","k_bb",0.0003478
"3487",-0.25387137607077,"GO:0000278","REB1","k_bb",0.0003478
"2589",-0.394565138556672,"GO:0000278","REF2","k_bb",0.0003478
"4098",-0.164225655664163,"GO:0000278","REI1","k_bb",0.0003478
"4026",0.120591049129094,"GO:0000278","RFC1","k_bb",0.0003478
"1039",0.523382309375428,"GO:0000278","RGL1","k_bb",0.0003478
"2432",-0.310901160291226,"GO:0000278","RHO1","k_bb",0.0003478
"3040",-0.166894853410191,"GO:0000278","RIM101","k_bb",0.0003478
"2666",-0.552386014655914,"GO:0000278","RIM15","k_bb",0.0003478
"17001",0.418019248743493,"GO:0000278","RIM9","k_bb",0.0003478
"2534",-0.308520962249301,"GO:0000278","RIO1","k_bb",0.0003478
"4327",0.0728057751702385,"GO:0000278","RME1","k_bb",0.0003478
"1661",0.90349969916816,"GO:0000278","RMI1","k_bb",0.0003478
"4067",0.0671650344442961,"GO:0000278","RPD3","k_bb",0.0003478
"3693",-0.0822944785686693,"GO:0000278","RRD1","k_bb",0.0003478
"4492",0.0639261726331438,"GO:0000278","RSR1","k_bb",0.0003478
"1844",-0.24841538016557,"GO:0000278","RTS1","k_bb",0.0003478
"624",0.878139589523908,"GO:0000278","RTT107","k_bb",0.0003478
"4133",-0.065172078611166,"GO:0000278","SAC3","k_bb",0.0003478
"2378",-0.445424455158924,"GO:0000278","SAP155","k_bb",0.0003478
"1043",-0.590209505528672,"GO:0000278","SAP190","k_bb",0.0003478
"4057",0.104994481776588,"GO:0000278","SAT4","k_bb",0.0003478
"4806",0.00284110435280767,"GO:0000278","SCC2","k_bb",0.0003478
"1917",-0.840922134830345,"GO:0000278","SCC4","k_bb",0.0003478
"4347",-0.0477022616091178,"GO:0000278","SCM3","k_bb",0.0003478
"3368",0.305631122072827,"GO:0000278","SDA1","k_bb",0.0003478
"3920",-0.246711909264829,"GO:0000278","SDS23","k_bb",0.0003478
"1809",-0.921977367071135,"GO:0000278","SFG1","k_bb",0.0003478
"2807",-0.362530733759968,"GO:0000278","SFI1","k_bb",0.0003478
"78",1.48797199565659,"GO:0000278","SGO1","k_bb",0.0003478
"88",1.59882446945984,"GO:0000278","SGS1","k_bb",0.0003478
"1957",0.461076294191542,"GO:0000278","SHE1","k_bb",0.0003478
"726",0.923511758286583,"GO:0000278","SHS1","k_bb",0.0003478
"2320",-0.318031122598266,"GO:0000278","SIC1","k_bb",0.0003478
"798",0.5239642970746,"GO:0000278","SIN3","k_bb",0.0003478
"3585",-0.182799406511056,"GO:0000278","SIT4","k_bb",0.0003478
"4164",-0.0954398806190602,"GO:0000278","SKG3","k_bb",0.0003478
"1267",0.762104703831895,"GO:0000278","SKG6","k_bb",0.0003478
"431",-0.522140400570305,"GO:0000278","SKP1","k_bb",0.0003478
"1916",-0.576131634360694,"GO:0000278","SLA2","k_bb",0.0003478
"94",1.18845237488802,"GO:0000278","SLD2","k_bb",0.0003478
"3029",-0.224135850393541,"GO:0000278","SLK19","k_bb",0.0003478
"3632",-0.264997532440878,"GO:0000278","SLT2","k_bb",0.0003478
"74",1.11287682794004,"GO:0000278","SMC1","k_bb",0.0003478
"4361",-0.0548490321701065,"GO:0000278","SMC2","k_bb",0.0003478
"1794",0.453408152039204,"GO:0000278","SMC3","k_bb",0.0003478
"3246",0.115213098303883,"GO:0000278","SMC4","k_bb",0.0003478
"2880",-0.174085317327415,"GO:0000278","SMI1","k_bb",0.0003478
"2296",-0.51454085924539,"GO:0000278","SNF1","k_bb",0.0003478
"515",0.802044353217882,"GO:0000278","SPA2","k_bb",0.0003478
"768",0.626341195479205,"GO:0000278","SPC105","k_bb",0.0003478
"583",1.0178469883959,"GO:0000278","SPC110","k_bb",0.0003478
"3323",-0.205913050765759,"GO:0000278","SPC19","k_bb",0.0003478
"11401",0.795684371716204,"GO:0000278","SPC72","k_bb",0.0003478
"3749",0.278162637972785,"GO:0000278","SPC97","k_bb",0.0003478
"4240",0.0629910601831092,"GO:0000278","SPC98","k_bb",0.0003478
"1275",0.525460152787703,"GO:0000278","SPS1","k_bb",0.0003478
"3359",-0.129390894114932,"GO:0000278","SPT6","k_bb",0.0003478
"4526",-0.0305921906931606,"GO:0000278","SRC1","k_bb",0.0003478
"291",-0.987208447126312,"GO:0000278","SSK2","k_bb",0.0003478
"1197",-0.453100005323665,"GO:0000278","SSN3","k_bb",0.0003478
"236",0.893480714441105,"GO:0000278","STB1","k_bb",0.0003478
"3501",-0.187001405183777,"GO:0000278","STE11","k_bb",0.0003478
"2706",0.22500122908562,"GO:0000278","STE20","k_bb",0.0003478
"3841",0.115068291657996,"GO:0000278","STE7","k_bb",0.0003478
"3782",-0.0979176402199602,"GO:0000278","STH1","k_bb",0.0003478
"411",0.691123159266224,"GO:0000278","SWE1","k_bb",0.0003478
"238",1.00210566606245,"GO:0000278","SWI4","k_bb",0.0003478
"2032",0.450934690434213,"GO:0000278","SWI5","k_bb",0.0003478
"1965",0.362488829554384,"GO:0000278","SWI6","k_bb",0.0003478
"565",1.22644683248655,"GO:0000278","TEM1","k_bb",0.0003478
"1262",0.391914958746542,"GO:0000278","THP1","k_bb",0.0003478
"1270",0.818207421460752,"GO:0000278","TOF1","k_bb",0.0003478
"1787",-0.637254774018923,"GO:0000278","TOM1","k_bb",0.0003478
"4407",0.0526191935986379,"GO:0000278","TOP1","k_bb",0.0003478
"678",1.15239642026902,"GO:0000278","TOP2","k_bb",0.0003478
"80",1.35048064475532,"GO:0000278","TOP3","k_bb",0.0003478
"2088",-0.319256051395245,"GO:0000278","TPD3","k_bb",0.0003478
"4245",0.114470603957218,"GO:0000278","TPM2","k_bb",0.0003478
"3488",0.150049439242654,"GO:0000278","TUB1","k_bb",0.0003478
"4016",0.103122602079379,"GO:0000278","TUB2","k_bb",0.0003478
"2507",-0.306561890125752,"GO:0000278","TVP38","k_bb",0.0003478
"1112",-0.513039590331658,"GO:0000278","UBC9","k_bb",0.0003478
"4603",-0.0192631113591143,"GO:0000278","ULP1","k_bb",0.0003478
"1600",1.14724736457869,"GO:0000278","UTH1","k_bb",0.0003478
"4451",0.136871198420516,"GO:0000278","VHS2","k_bb",0.0003478
"3435",0.46837312348589,"GO:0000278","VRP1","k_bb",0.0003478
"4275",0.153763666332843,"GO:0000278","WHI5","k_bb",0.0003478
"3275",-0.264207225871083,"GO:0000278","XBP1","k_bb",0.0003478
"3698",0.0761625634459409,"GO:0000278","XRN1","k_bb",0.0003478
"2137",1.79580222304973,"GO:0000278","YCG1","k_bb",0.0003478
"1135",0.431550031763136,"GO:0000278","YCS4","k_bb",0.0003478
"832",0.917684296614213,"GO:0000278","YOX1","k_bb",0.0003478
"1428",-0.383745438773211,"GO:0000278","YPI1","k_bb",0.0003478
"2171",-0.217125044289739,"GO:0000278","YRB1","k_bb",0.0003478
"4817",-0.00405320233605199,"GO:0000278","YRB2","k_bb",0.0003478
"1554",0.576784317214017,"GO:0000278","ZDS2","k_bb",0.0003478
"3395",0.282329822831259,"GO:0000278","ZPR1","k_bb",0.0003478
"46",-1.54012595498515,"GO:0000278","ACT1","ab_f",0.0168128
"2545",0.449638936388809,"GO:0000278","AFI1","ab_f",0.0168128
"21711",0.413013606348805,"GO:0000278","AFT1","ab_f",0.0168128
"22961",0.46449864412793,"GO:0000278","AIM44","ab_f",0.0168128
"4747",0.0212933215481549,"GO:0000278","ALK2","ab_f",0.0168128
"21401",0.620088773148198,"GO:0000278","AMN1","ab_f",0.0168128
"2452",0.441296025200051,"GO:0000278","APC1","ab_f",0.0168128
"4352",0.115452744467834,"GO:0000278","APC11","ab_f",0.0168128
"955",0.931532437856324,"GO:0000278","APC2","ab_f",0.0168128
"557",0.894235596860765,"GO:0000278","ARF3","ab_f",0.0168128
"6241",1.73291477202044,"GO:0000278","ASE1","ab_f",0.0168128
"2997",0.443568331941503,"GO:0000278","ASH1","ab_f",0.0168128
"820",1.0359829275779,"GO:0000278","ASK1","ab_f",0.0168128
"2477",0.488879813171558,"GO:0000278","ATC1","ab_f",0.0168128
"71",-1.75860316085735,"GO:0000278","AXL1","ab_f",0.0168128
"1823",-0.626768554530592,"GO:0000278","AXL2","ab_f",0.0168128
"4705",-0.0230247024344073,"GO:0000278","BAS1","ab_f",0.0168128
"3599",-0.173880811545428,"GO:0000278","BCK1","ab_f",0.0168128
"3642",0.249498763115515,"GO:0000278","BCK2","ab_f",0.0168128
"1735",0.560037231748651,"GO:0000278","BFA1","ab_f",0.0168128
"334",-1.18728768517778,"GO:0000278","BFR1","ab_f",0.0168128
"4750",-0.0195818515716105,"GO:0000278","BIK1","ab_f",0.0168128
"880",-1.45264656655155,"GO:0000278","BIM1","ab_f",0.0168128
"3735",-0.188459764018922,"GO:0000278","BIR1","ab_f",0.0168128
"1538",0.501950179677736,"GO:0000278","BNI1","ab_f",0.0168128
"1114",-0.894709208789982,"GO:0000278","BNI4","ab_f",0.0168128
"1899",0.564976206515354,"GO:0000278","BRE1","ab_f",0.0168128
"36351",0.193241042256849,"GO:0000278","BRN1","ab_f",0.0168128
"3761",0.226281158721616,"GO:0000278","BUB1","ab_f",0.0168128
"4715",0.0421872227700253,"GO:0000278","BUB2","ab_f",0.0168128
"2183",0.525140508113402,"GO:0000278","BUD16","ab_f",0.0168128
"4388",-0.0672115720999161,"GO:0000278","BUD17","ab_f",0.0168128
"3968",0.180743072729071,"GO:0000278","BUD2","ab_f",0.0168128
"3290",-0.246331422871116,"GO:0000278","BUD20","ab_f",0.0168128
"1444",0.752954244775632,"GO:0000278","BUD23","ab_f",0.0168128
"1592",-0.780995908223401,"GO:0000278","BUD3","ab_f",0.0168128
"2059",1.00152439349227,"GO:0000278","BUD31","ab_f",0.0168128
"18581",-0.584851890416026,"GO:0000278","BUD32","ab_f",0.0168128
"1825",0.613229153980802,"GO:0000278","BUD4","ab_f",0.0168128
"699",1.27135090434405,"GO:0000278","BUD5","ab_f",0.0168128
"1690",-0.738192422383884,"GO:0000278","BUD6","ab_f",0.0168128
"4677",0.290131039741127,"GO:0000278","BUD7","ab_f",0.0168128
"3176",0.32675373786216,"GO:0000278","BUD8","ab_f",0.0168128
"2758",0.409418564522418,"GO:0000278","BUR2","ab_f",0.0168128
"3655",0.244391520225052,"GO:0000278","CAK1","ab_f",0.0168128
"3082",0.407942759411704,"GO:0000278","CBF2","ab_f",0.0168128
"3548",0.200125985391144,"GO:0000278","CCR4","ab_f",0.0168128
"6481",-0.894209215468924,"GO:0000278","CDC10","ab_f",0.0168128
"105",-1.81304440229941,"GO:0000278","CDC11","ab_f",0.0168128
"2255",-0.478139118226518,"GO:0000278","CDC12","ab_f",0.0168128
"13051",0.910063495376169,"GO:0000278","CDC14","ab_f",0.0168128
"2510",-0.450608272463442,"GO:0000278","CDC15","ab_f",0.0168128
"4051",-0.185047005000936,"GO:0000278","CDC20","ab_f",0.0168128
"14851",1.00370187266697,"GO:0000278","CDC23","ab_f",0.0168128
"3670",0.224550470403662,"GO:0000278","CDC24","ab_f",0.0168128
"4205",-0.103740513740367,"GO:0000278","CDC25","ab_f",0.0168128
"872",-0.954234448093568,"GO:0000278","CDC28","ab_f",0.0168128
"1663",-0.524518675029654,"GO:0000278","CDC3","ab_f",0.0168128
"1766",0.602812121658098,"GO:0000278","CDC34","ab_f",0.0168128
"2815",0.285900083248252,"GO:0000278","CDC4","ab_f",0.0168128
"3594",0.172122239057062,"GO:0000278","CDC42","ab_f",0.0168128
"514",-1.93613951013487,"GO:0000278","CDC45","ab_f",0.0168128
"5831",-0.857271499959121,"GO:0000278","CDC48","ab_f",0.0168128
"3577",0.186930181446165,"GO:0000278","CDC5","ab_f",0.0168128
"36931",0.154496725986122,"GO:0000278","CDC53","ab_f",0.0168128
"3372",0.291610113612608,"GO:0000278","CDC55","ab_f",0.0168128
"3936",0.207108863874502,"GO:0000278","CDC6","ab_f",0.0168128
"1191",0.942710128906307,"GO:0000278","CDC7","ab_f",0.0168128
"1494",-0.668807166332096,"GO:0000278","CDC9","ab_f",0.0168128
"4559",0.0460882934397737,"GO:0000278","CDH1","ab_f",0.0168128
"1640",0.876292139971083,"GO:0000278","CEP3","ab_f",0.0168128
"4730",0.0254234005161854,"GO:0000278","CHK1","ab_f",0.0168128
"1878",0.490756678221498,"GO:0000278","CHL1","ab_f",0.0168128
"3099",-0.441586860596109,"GO:0000278","CHL4","ab_f",0.0168128
"2682",-0.32535504823713,"GO:0000278","CHS1","ab_f",0.0168128
"2119",0.514609258618147,"GO:0000278","CHS2","ab_f",0.0168128
"1384",0.637466995681027,"GO:0000278","CHS5","ab_f",0.0168128
"2144",-0.421550778084307,"GO:0000278","CHS6","ab_f",0.0168128
"1793",0.986816809799204,"GO:0000278","CIK1","ab_f",0.0168128
"3849",0.253310341358398,"GO:0000278","CIN8","ab_f",0.0168128
"3997",0.146891807219478,"GO:0000278","CKS1","ab_f",0.0168128
"3038",0.368663703111043,"GO:0000278","CLB2","ab_f",0.0168128
"4291",-0.0950131951656794,"GO:0000278","CLB4","ab_f",0.0168128
"4788",0.0317458550444836,"GO:0000278","CLB5","ab_f",0.0168128
"4112",-0.227385580174798,"GO:0000278","CLN1","ab_f",0.0168128
"3866",-0.161395307338954,"GO:0000278","CLN2","ab_f",0.0168128
"811",-0.790687307624809,"GO:0000278","CLN3","ab_f",0.0168128
"1860",0.693495130418101,"GO:0000278","CNM67","ab_f",0.0168128
"4345",0.0943528161100278,"GO:0000278","CSE4","ab_f",0.0168128
"3345",0.279157485031798,"GO:0000278","CSM1","ab_f",0.0168128
"4834",0.00449759617064709,"GO:0000278","CSM3","ab_f",0.0168128
"3352",0.257279206350625,"GO:0000278","CTF18","ab_f",0.0168128
"4423",0.0701551022714616,"GO:0000278","CTF3","ab_f",0.0168128
"362",-1.75071689269861,"GO:0000278","CTF4","ab_f",0.0168128
"4412",-0.146176806271367,"GO:0000278","CTF8","ab_f",0.0168128
"4177",-0.0975263117272465,"GO:0000278","CTR9","ab_f",0.0168128
"1207",-0.73363562654758,"GO:0000278","CYK3","ab_f",0.0168128
"1594",-0.499077817647672,"GO:0000278","CYS4","ab_f",0.0168128
"2530",-0.518225546357095,"GO:0000278","DAD1","ab_f",0.0168128
"2563",-0.580101197419876,"GO:0000278","DAD2","ab_f",0.0168128
"4279",-0.245889757592057,"GO:0000278","DAD3","ab_f",0.0168128
"4390",-0.0909791617031929,"GO:0000278","DAD4","ab_f",0.0168128
"351",1.36312136013428,"GO:0000278","DAM1","ab_f",0.0168128
"4447",-0.0737739420601026,"GO:0000278","DBF4","ab_f",0.0168128
"2671",-0.773704100519536,"GO:0000278","DCC1","ab_f",0.0168128
"4036",0.128479239378736,"GO:0000278","DCR2","ab_f",0.0168128
"1641",0.828559411237828,"GO:0000278","DDC1","ab_f",0.0168128
"3229",-0.214712471484847,"GO:0000278","DMA2","ab_f",0.0168128
"3025",0.320160116292684,"GO:0000278","DOT1","ab_f",0.0168128
"1673",0.566742863320881,"GO:0000278","DPB11","ab_f",0.0168128
"3346",0.306049037893084,"GO:0000278","DSN1","ab_f",0.0168128
"4255",0.105392645169725,"GO:0000278","DUO1","ab_f",0.0168128
"4565",-0.0592466785752901,"GO:0000278","DYN1","ab_f",0.0168128
"4209",-0.13343612850662,"GO:0000278","ECO1","ab_f",0.0168128
"6871",1.18881168374361,"GO:0000278","ELG1","ab_f",0.0168128
"17011",0.929296517766655,"GO:0000278","ELM1","ab_f",0.0168128
"28531",-0.294792920748384,"GO:0000278","END3","ab_f",0.0168128
"4768",0.012569861494447,"GO:0000278","ERV14","ab_f",0.0168128
"2996",0.532043009446197,"GO:0000278","ESC2","ab_f",0.0168128
"4490",0.0643828631775991,"GO:0000278","ESP1","ab_f",0.0168128
"4473",-0.112304798443369,"GO:0000278","FAR1","ab_f",0.0168128
"1070",0.865074874908678,"GO:0000278","FAR11","ab_f",0.0168128
"2109",-0.768900298231723,"GO:0000278","FIN1","ab_f",0.0168128
"2068",0.409949828533812,"GO:0000278","FKH2","ab_f",0.0168128
"3186",0.400080135536103,"GO:0000278","GAC1","ab_f",0.0168128
"40",-1.90966490657415,"GO:0000278","GIC2","ab_f",0.0168128
"346",-1.23432696632642,"GO:0000278","GID8","ab_f",0.0168128
"3043",-0.29606181858221,"GO:0000278","GIN4","ab_f",0.0168128
"2166",0.466514224210447,"GO:0000278","GLC7","ab_f",0.0168128
"2709",0.428003611795374,"GO:0000278","GPN2","ab_f",0.0168128
"3807",0.184579911448326,"GO:0000278","GPN3","ab_f",0.0168128
"4843",0.0022243284994898,"GO:0000278","GRR1","ab_f",0.0168128
"2380",-0.390110433781151,"GO:0000278","HIR3","ab_f",0.0168128
"413",1.19291988844322,"GO:0000278","HKR1","ab_f",0.0168128
"192",2.32619810342709,"GO:0000278","HOF1","ab_f",0.0168128
"2703",0.2956905181164,"GO:0000278","HOS3","ab_f",0.0168128
"4851",-0.00116890056198068,"GO:0000278","HPC2","ab_f",0.0168128
"1390",-0.613716715158099,"GO:0000278","HRT1","ab_f",0.0168128
"2725",0.409713968291389,"GO:0000278","HSL1","ab_f",0.0168128
"3649",0.182331192632573,"GO:0000278","HSL7","ab_f",0.0168128
"1961",0.574792640476613,"GO:0000278","IBD2","ab_f",0.0168128
"689",-0.793974623026888,"GO:0000278","IGO2","ab_f",0.0168128
"4807",0.0162717437243592,"GO:0000278","INN1","ab_f",0.0168128
"2527",-0.548779667604229,"GO:0000278","IPL1","ab_f",0.0168128
"147",-1.88145928495266,"GO:0000278","IRR1","ab_f",0.0168128
"1900",-0.746367703625517,"GO:0000278","JNM1","ab_f",0.0168128
"2721",1.20968680987078,"GO:0000278","KAP104","ab_f",0.0168128
"4525",-0.069357512245567,"GO:0000278","KAR3","ab_f",0.0168128
"4777",0.020670648669478,"GO:0000278","KAR9","ab_f",0.0168128
