"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"RPL21A","RPL21A",47.3740178747075,-3.02991918825021,0.647025950717568,-4.68284028622029,2.8292695805374e-06,6.76934106042865e-05,"Down"
"KIP2","KIP2",3774.32326902264,1.78302623666792,0.381538833645746,4.67324969159874,2.96470970729752e-06,7.05862502369806e-05,"Up"
"ATF1","ATF1",4878.71741717201,0.858176602859888,0.184237743584664,4.65798476556746,3.19319836054717e-06,7.5288176879503e-05,"Normal"
"FIM1_4099","FIM1_4099",1284.9933293659,-1.4730479319166,0.316192273425494,-4.65870944902676,3.18197945394089e-06,7.5288176879503e-05,"Down"
"GAA1","GAA1",1684.15215543787,0.878946827865202,0.189066549530385,4.64887538302457,3.33749769019168e-06,7.79337801983701e-05,"Normal"
"RPL4B","RPL4B",23876.2291571309,-0.864299956062185,0.185910401663148,-4.64901344050783,3.33526481067704e-06,7.79337801983701e-05,"Normal"
"RAD30","RAD30",1205.35028906609,0.873453587242693,0.187982147169406,4.64647095692312,3.37661646274211e-06,7.84699816245859e-05,"Normal"
"FIM1_1372","FIM1_1372",926.288790338246,-1.27778392224452,0.275099297220218,-4.64480983832413,3.40389841652129e-06,7.87273076621139e-05,"Down"
"YCR090C","YCR090C",2182.76060497505,1.21225386612632,0.261742757779086,4.63147051865891,3.63077703655824e-06,8.35767017372672e-05,"Up"
"PMT7","PMT7",3309.59107462643,1.43278928260975,0.309815900804796,4.62464734343153,3.752362694589e-06,8.59680453189564e-05,"Up"
"TMA64","TMA64",2626.82906858597,0.749854775512906,0.162247036079345,4.62168550891863,3.80634744432853e-06,8.67954438361675e-05,"Normal"
"RPS11B","RPS11B",46.1349788295454,-2.34746114695431,0.508040851185103,-4.62061493968132,3.82604305857936e-06,8.68368744650464e-05,"Down"
"RNR2","RNR2",16840.913518014,1.21974476438406,0.264607278596951,4.60964177119999,4.03363394326755e-06,9.11226049416301e-05,"Up"
"BNI4","BNI4",2291.16949118195,1.08474385361023,0.235624216645942,4.60370274775368,4.15044748318356e-06,9.33274232676971e-05,"Up"
"YLR326W","YLR326W",4091.02099412171,-2.72394224282593,0.592306758522382,-4.59887077706374,4.24787155157265e-06,9.48822182720595e-05,"Down"
"GIP2","GIP2",22733.6824657606,-1.31028327972575,0.28499277767737,-4.59760170206515,4.27382022757484e-06,9.48822182720595e-05,"Down"
"FIM1_4256","FIM1_4256",21017.8709312701,-2.50174162295382,0.544165825307709,-4.59738834488396,4.27819761201998e-06,9.48822182720595e-05,"Down"
"TMA17","TMA17",9404.92441546835,-0.873902413546846,0.190465101876905,-4.58825477704383,4.4696694052811e-06,9.86781104611377e-05,"Normal"
"FIM1_2451","FIM1_2451",420.474290566681,1.90345749946057,0.415364857180708,4.58261566079591,4.59195570637129e-06,0.000100919135139572,"Up"
"AGX1","AGX1",7327.09790081462,-2.89036699463757,0.631342170603483,-4.57813073356837,4.69149464467811e-06,0.000102642294996404,"Down"
"DCC1","DCC1",807.680477670082,1.3432514085399,0.29400830791089,4.56875323722831,4.90634015097961e-06,0.000106861408579856,"Up"
"FIM1_4959","FIM1_4959",49.0717762541879,-2.01957908257023,0.442859951147729,-4.56031094556243,5.10779298855708e-06,0.000110752457792061,"Down"
"RPF2","RPF2",793.933141831098,-1.15835488455017,0.254261349730491,-4.55576471130193,5.21953369521619e-06,0.000112511679208789,"Down"
"SGO1","SGO1",553.808931763573,1.60605037894255,0.352580385027958,4.55513252336825,5.23525622836862e-06,0.000112511679208789,"Up"
"DIT1","DIT1",4056.14027121807,-2.9227166005731,0.642818996961293,-4.54671783875281,5.44889694366569e-06,0.000116587191433411,"Down"
"ERP3","ERP3",497.228474267432,1.00393988158234,0.221019177161482,4.54232023879462,5.56384350338579e-06,0.000118524508315547,"Up"
"MDM31","MDM31",1693.94854442399,-1.06931647008462,0.235555282217495,-4.53955631993548,5.63727219631581e-06,0.000119564327762034,"Down"
"YHL008C","YHL008C",5871.60724383433,-1.95890279630418,0.431627492917631,-4.53841061667034,5.66798112560097e-06,0.000119692975334973,"Down"
"YJR085C","YJR085C",6174.81714480855,-1.05211395456853,0.232282797996318,-4.52945273452927,5.91366611944631e-06,0.000123804639405822,"Down"
"LTV1","LTV1",810.462562848253,-3.33577362989224,0.736360359155482,-4.53008311544361,5.89604867126305e-06,0.000123804639405822,"Down"
"BUD6","BUD6",1816.15850372833,1.11425165826853,0.246095746824371,4.52771603185701,5.96246325915238e-06,0.000124290489483704,"Up"
"HAP1","HAP1",9496.45807999308,1.42837316772512,0.31567678599258,4.52479634583803,6.04536902952218e-06,0.000125480159728159,"Up"
"PEX21","PEX21",6908.99152927456,-3.41873046816197,0.756104634956128,-4.52150444542684,6.14016702566661e-06,0.000126905494653884,"Down"
"KCH1","KCH1",1196.22807556106,1.19780724762592,0.265310379243165,4.51473949508811,6.33946440448559e-06,0.000129918897099521,"Up"
"MCD1","MCD1",3344.86910416042,1.02396864157834,0.226803898107782,4.51477531965402,6.33839288195789e-06,0.000129918897099521,"Up"
"NCE103","NCE103",20311.2509621284,-3.53905784535372,0.785120864659398,-4.50765990901164,6.55465275269949e-06,0.000133764489159082,"Down"
"IMP4","IMP4",632.071501435288,-1.07521157061055,0.238677939035982,-4.50486364577022,6.64155743056694e-06,0.000134970897239597,"Down"
"YBL029W","YBL029W",4291.89023245299,2.26203651164175,0.503265214580834,4.49472056900613,6.96613631149815e-06,0.000140977183603944,"Up"
"OST2","OST2",865.271089895827,0.918956849519355,0.204585247433705,4.49180408190057,7.06223759671168e-06,0.000142328995880617,"Normal"
"SLU7","SLU7",1005.83270924707,-1.18020955302732,0.263164490377371,-4.48468389992483,7.30221046481917e-06,0.000146122506410856,"Down"
"TRM5","TRM5",1236.94668298,-0.89390067960704,0.19933393942678,-4.48443793454146,7.31063806008607e-06,0.000146122506410856,"Normal"
"FLO9","FLO9",2876.67766430417,-1.25858538353318,0.281597810232271,-4.4694430773274,7.84235258907223e-06,0.000156107813627557,"Down"
"MIG2","MIG2",3312.83531619203,1.70228253681323,0.381264117002038,4.46483805032228,8.01293389993455e-06,0.000158852326334621,"Up"
"BSC6","BSC6",16570.085158602,-3.18960673769256,0.714788205098227,-4.46231025490165,8.10807153974826e-06,0.000159525576538068,"Down"
"PDH1","PDH1",14332.4148961762,-6.68108519143624,1.4972655964746,-4.46219108164058,8.11258336522601e-06,0.000159525576538068,"Down"
