"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"MNN9","MNN9",1722.85500814259,1.10462908404381,0.259165076920338,4.26226055288827,2.0236929087072e-05,0.00150780688567215,"Up"
"PXA1","PXA1",888.5315901144,-2.50222996190762,0.58811973561813,-4.25462675432529,2.09398013698706e-05,0.00153653724294369,"Down"
"FLO1","FLO1",11477.0056684071,-3.29920460852312,0.779161446423693,-4.23430166323845,2.29263022028326e-05,0.00165719524728833,"Down"
"YPR114W","YPR114W",933.670940213831,1.02345990007571,0.242452408123371,4.22128164449878,2.42917194440554e-05,0.00173007054805236,"Up"
"FIM1_4256","FIM1_4256",59911.5410435774,-1.85687313336018,0.441716564995032,-4.20376612631919,2.62510178817287e-05,0.00184251709566974,"Down"
"ADH6","ADH6",7104.40216848722,2.71537076827569,0.648974946973078,4.1840918219426,2.86308376971277e-05,0.00198084495667414,"Up"
"FIM1_3864","FIM1_3864",6342.78314947312,-3.15934157702796,0.757918649450022,-4.16844417183891,3.06685855701076e-05,0.00209194309740889,"Down"
"HBS1","HBS1",1046.06923687547,-1.15367880584309,0.277836199571523,-4.15237038090173,3.29049134682017e-05,0.00218299309488358,"Down"
"FIM1_865","FIM1_865",6346.46688468226,-0.918938920944772,0.221183586031,-4.15464337763281,3.25795274868814e-05,0.00218299309488358,"Normal"
"SMC1","SMC1",1284.17710625622,1.11287682794004,0.268700204495678,4.14170443237582,3.44734410991321e-05,0.00225614696274455,"Up"
"SER2","SER2",787.879478624053,1.34634200194865,0.327869140493112,4.10633949850774,4.01978545359502e-05,0.00259570946023476,"Up"
"DPB2","DPB2",311.99215716152,1.00952222303561,0.249327689105369,4.04897757909663,5.14418721611462e-05,0.00327806561679515,"Up"
"TNA1","TNA1",8748.01533644259,-1.6803606599086,0.416643657548246,-4.03308829851567,5.50485831784173e-05,0.00346185174999171,"Down"
"SGO1","SGO1",134.371042770715,1.48797199565659,0.369215618249512,4.03008952522435,5.57556135658381e-05,0.00346185174999171,"Up"
"POL1","POL1",1225.48104393759,1.54520689510185,0.386959651965829,3.99319899956469,6.51878147776512e-05,0.00399626059453373,"Up"
"TOP3","TOP3",342.752590066416,1.35048064475532,0.338673062915586,3.98756438769956,6.6755090499254e-05,0.00404118629109859,"Up"
"FIM1_7","FIM1_7",300.479386282582,-2.34244660401893,0.590369691850138,-3.96776229599122,7.25506430306821e-05,0.00433781190367399,"Down"
"IMO32","IMO32",876.353049597467,2.50946592819781,0.633618567237591,3.96053092184217,7.47833079400053e-05,0.00436356096811381,"Up"
"SGF73","SGF73",3801.73627023776,0.963663345657087,0.24329111246234,3.96094759033278,7.46529182966398e-05,0.00436356096811381,"Normal"
"COX19","COX19",2945.8503893466,-1.26029630071584,0.319157739685253,-3.94881948330227,7.85375470308679e-05,0.00452806357464873,"Down"
"YNL122C","YNL122C",2613.06516871664,-0.844672663541155,0.214474461910187,-3.93833678853042,8.20483756231585e-05,0.00467482686050537,"Normal"
"TEL1","TEL1",3353.53703972002,-1.31531759688091,0.334425478998513,-3.93306634655894,8.38690764685878e-05,0.00472299927136477,"Down"
"CCT4","CCT4",3048.61560298238,0.770193675437353,0.196459021466544,3.92037825337795,8.84100918669956e-05,0.00492149511392942,"Normal"
"SGS1","SGS1",484.885539766619,1.59882446945984,0.408685673104129,3.912112840453,9.14921414833723e-05,0.00503518683186332,"Up"
"GIT1","GIT1",9857.45211892818,-1.42506795007911,0.364634393278567,-3.90821046052671,9.29822925939351e-05,0.00505969935991492,"Down"
"CSE4","CSE4",472.71794626759,0.883948535117705,0.226396108142888,3.90443343911111,9.44463806014404e-05,0.0050822646805864,"Normal"
"YUC8","YUC8",17365.3653785582,-4.22066443085596,1.08247961699384,-3.89907058257336,9.65626257527677e-05,0.00513904172000719,"Down"
"TSC10","TSC10",941.733054931304,0.949736518799168,0.243834198618799,3.89500949489021,9.81948831836194e-05,0.00516910673106814,"Normal"
"PET191","PET191",5312.91401492241,-0.918505319130836,0.237114748661266,-3.87367434677369,0.000107206647622628,0.00558281499393964,"Normal"
"SLD2","SLD2",188.379981704651,1.18845237488802,0.307162445552413,3.86913306654614,0.000109223023090349,0.00562730958326127,"Up"
"MCP2","MCP2",5966.75070296947,-0.790187925116637,0.204473497076436,-3.86450046785892,0.000111316776675994,0.00567481209938779,"Normal"
"MATA1","MATA1",4.39025568095716,-5.91794249178142,1.53516897976676,-3.8549127619036,0.000115770904318269,0.00584040093347266,"Down"
"YPR127W","YPR127W",7371.79247586648,2.31498260393201,0.601319950160816,3.84983502262463,0.000118197410970561,0.005901340838458,"Up"
"HSL1","HSL1",1157.74526043157,1.12274451810184,0.293285055830832,3.82816817897958,0.000129100532534155,0.00637993754145828,"Up"
"FIM1_110","FIM1_110",1202.95941443982,-1.06008882280477,0.277252888016254,-3.82354474425752,0.000131546706397236,0.00643515857658397,"Down"
"NAS6","NAS6",4711.83651966512,-1.03952532809724,0.272556310650027,-3.81398370713943,0.000136744487181286,0.00662253551418966,"Down"
"FIM1_174","FIM1_174",192.574170251693,1.59211716950936,0.418778912448015,3.80180835802471,0.000143643818903508,0.00688779222722463,"Up"
"RFA3","RFA3",465.732802504498,0.931156922902169,0.247588630234607,3.76090340667031,0.0001693008020333,0.00803846847301246,"Normal"
"CTF4","CTF4",545.916546348804,1.37508754171931,0.366358204441333,3.75339633465071,0.00017445469663387,0.00820275821162945,"Up"
"ISA1","ISA1",13199.3554137735,-0.819567472402179,0.220144707784872,-3.72285793580407,0.000196980368053504,0.00917284540849153,"Normal"
"AIM1","AIM1",1055.79293876836,-0.930663431748951,0.252459608940976,-3.68638546044225,0.000227461746471088,0.0104914022681855,"Normal"
"FIM1_4364","FIM1_4364",759.893649454726,-0.813671955891027,0.222348281421783,-3.65944791966947,0.00025275920403405,0.0114033073563986,"Normal"
"FIM1_4743","FIM1_4743",257.56264181749,2.46543804925111,0.673404719590102,3.6611535047628,0.000251082260196827,0.0114033073563986,"Up"
"EFM6","EFM6",988.928912948097,1.12039618046924,0.306295435240842,3.65789382263653,0.000254296344103045,0.0114033073563986,"Up"
"CDC15","CDC15",1202.31646783301,-1.11576615240209,0.307012016758265,-3.63427517979082,0.00027876321294238,0.0122007092618734,"Down"
"HBN1","HBN1",890.588591738785,1.00629156789291,0.276950659674546,3.63346875243207,0.000279636326258094,0.0122007092618734,"Up"
"SPS22","SPS22",1194.2678957272,-2.51586461987852,0.691623967149348,-3.63761919681313,0.000275169857506924,0.0122007092618734,"Down"
"MET7","MET7",780.355796710099,1.27945055038408,0.353753269476741,3.61678791626886,0.000298281502978475,0.0122421806688539,"Up"
"ugcg-b","ugcg-b",1567.31651022708,1.34772723704574,0.372075870193321,3.62218392809374,0.000292126288740275,0.0122421806688539,"Up"
"CBP4","CBP4",3338.5602431553,-0.834669435273793,0.230668940453826,-3.61847344350581,0.000296345901917137,0.0122421806688539,"Normal"
"AGP1","AGP1",1055.78265148856,-1.19724814579869,0.330538956546932,-3.62210904973527,0.000292210882139941,0.0122421806688539,"Down"
"FAA2","FAA2",1830.24108418997,-1.2901901135135,0.356213592683295,-3.62195643292195,0.000292383371169945,0.0122421806688539,"Down"
"CIN8","CIN8",476.190438348362,1.15776568648057,0.320057403720563,3.61736886265375,0.000297613030965434,0.0122421806688539,"Up"
"HXT15","HXT15",138.261110900955,-1.38865749832183,0.3831006574075,-3.62478495265208,0.000289201994901092,0.0122421806688539,"Down"
"FIM1_3086","FIM1_3086",1494.38539387391,-0.860347746187023,0.238253512606301,-3.61106007116333,0.000304948012977571,0.0123392563747643,"Normal"
"RIF1","RIF1",573.325002711994,1.12751581522928,0.312297917381551,3.61038531631235,0.000305742466440578,0.0123392563747643,"Up"
"GEF1","GEF1",249.101198646168,1.36538649564522,0.378817182500046,3.60434151015591,0.000312945345274744,0.0125255727864925,"Up"
"COX14","COX14",6169.17769391962,-0.949629269114643,0.264406614730597,-3.59154883504793,0.000328718562578979,0.0130490491686065,"Normal"
"FIM1_1472","FIM1_1472",4992.66426207661,-1.04241672629547,0.290757733942512,-3.58517282467737,0.000336855060762182,0.0132633256851321,"Down"
"FIM1_1191","FIM1_1191",272.506841461754,-1.64596392373269,0.460914379733779,-3.57108390648038,0.000355506975123269,0.0138848409719515,"Down"
"LCB3","LCB3",847.361146435745,0.958356313121541,0.269023631992085,3.56234991708734,0.000367550036299956,0.014127339887307,"Normal"
"YGR130C","YGR130C",25184.6859972713,-1.00577010465885,0.282200707329306,-3.56402403869666,0.000365212486731116,0.014127339887307,"Down"
"BET3","BET3",264.611749886844,1.17464001634033,0.330029868214151,3.55919305939341,0.000371996010943949,0.0141856431574925,"Up"
"YMR206W","YMR206W",25173.0816931258,-1.02452494487862,0.288171184118768,-3.55526506930814,0.000377598214298905,0.014286782436325,"Down"
"CWC24","CWC24",612.632257308042,-1.6507932097754,0.466435578011029,-3.53916658076277,0.000401392473229465,0.0149534134450023,"Down"
"CSM3","CSM3",342.302627632141,1.36849288255744,0.386553083465209,3.54024567671211,0.000399754715032777,0.0149534134450023,"Up"
"HER2","HER2",2652.72151262763,-0.848193335790975,0.240932235176454,-3.52046431300392,0.000430791958659793,0.015366883777653,"Normal"
"SHM2","SHM2",5471.84112438519,1.71326959260871,0.48553399838087,3.52862950549707,0.000417717501383887,0.015366883777653,"Up"
"FIM1_2683","FIM1_2683",37045.9432331964,-0.918310870066649,0.260612802636568,-3.52365985391461,0.000425630266355729,0.015366883777653,"Normal"
"NUS1","NUS1",843.284025244628,1.2075751832664,0.342596147124005,3.52477747751585,0.000423838663686281,0.015366883777653,"Up"
"ARP7","ARP7",756.805086008325,1.09041250981324,0.309775332403492,3.52001078121011,0.000431529257435641,0.015366883777653,"Up"
"SDH2","SDH2",32051.5188027951,-0.831054980982513,0.23576405622591,-3.52494351465599,0.000423573100001261,0.015366883777653,"Normal"
"FIM1_2375","FIM1_2375",1003.99772554996,0.983591766018863,0.28013051834075,3.51119103996525,0.000446103684102573,0.0157699280445895,"Normal"
"FIM1_625","FIM1_625",8627.4849820966,-1.81397353942288,0.517425676121429,-3.50576637986008,0.000455294655277079,0.0159782030109195,"Down"
"TOS6","TOS6",1557.97840808106,1.45705427041668,0.416085978192774,3.50181055546559,0.00046210807045443,0.0161006430590705,"Up"
"YEH2","YEH2",1132.30790545774,1.25591201092415,0.358949974032311,3.49884970547761,0.000467269888803283,0.0161642005105307,"Up"
"PET122","PET122",1149.6584478375,-0.726238666051837,0.209080449017567,-3.47348912566578,0.000513738180704834,0.0176456312705923,"Normal"
"MCM3","MCM3",1935.21244748944,0.90070137906512,0.259473054806504,3.47127134159189,0.000518000282771544,0.0176667279539619,"Normal"
"APE4","APE4",7677.35219489124,-1.00150944000099,0.288682887312742,-3.46923729814303,0.000521938227585437,0.0176765513020718,"Down"
"BCY1","BCY1",24697.1782885363,-0.633799010625746,0.182847723354051,-3.46626689684569,0.000527739125598672,0.0177488929532942,"Normal"
"FIM1_4424","FIM1_4424",80329.4287993605,-1.48626352174982,0.431147247255368,-3.44722952822079,0.000566367186315928,0.018916664022952,"Down"
"NUD1","NUD1",949.868033055099,0.743817481213466,0.216433774396438,3.43669782263756,0.00058885216272669,0.0195329522197628,"Normal"
"RVS161","RVS161",24405.1104933872,-0.898423058526913,0.262378805319161,-3.42414493973344,0.000616737180532855,0.0203187630293919,"Normal"
"26S_rRNA","26S_rRNA",240.990420330082,-2.07351204873367,0.606441274417311,-3.41914730445411,0.000628177098709926,0.0205558222233255,"Down"
"PHO12","PHO12",3262.61370960375,-1.68507909199441,0.495632643005742,-3.39985494453173,0.000674216099776571,0.0211682681675245,"Down"
"FLO5","FLO5",7393.93777302069,2.0663088191705,0.606641512421223,3.40614477720699,0.000658872294780231,0.0211682681675245,"Up"
"RPP2A","RPP2A",2619.09843865221,1.05677629654638,0.310437109779594,3.40415582820197,0.000663688795832824,0.0211682681675245,"Up"
"AIM36","AIM36",4716.70028871819,-1.02250502944903,0.30077257680224,-3.39959527002136,0.000674856649991011,0.0211682681675245,"Down"
"SIP4","SIP4",27248.2484434538,-1.56683829374415,0.460998392488095,-3.39879339988069,0.000676838230062027,0.0211682681675245,"Down"
"OGG1","OGG1",256.343818455598,1.22390129565793,0.359719099793646,3.40238062521568,0.000668015312611818,0.0211682681675245,"Up"
"FIM1_4772","FIM1_4772",827.601106304016,-0.801759714837096,0.235913655272331,-3.39853033904107,0.000677489482958145,0.0211682681675245,"Normal"
"TY2B-GR2","TY2B-GR2",2587.5988011468,-1.36716580873495,0.402999360750928,-3.39247637065091,0.00069263905795748,0.021365929666803,"Down"
"IMD3","IMD3",2538.26205966245,0.971708931924723,0.286345618115314,3.39348280696723,0.000690098903684299,0.021365929666803,"Normal"
"YET3","YET3",3633.88504503278,-0.712072563664708,0.210383505105048,-3.38464065093487,0.000712714937724813,0.0218460660974764,"Normal"
"PDH1","PDH1",229581.755563557,-4.41041009655473,1.3046822061001,-3.38044780248681,0.000723678192165469,0.0220426005324363,"Down"
"LPX1","LPX1",2306.97904149238,-2.35544348923555,0.697148344787913,-3.37868332736575,0.000728338524857604,0.0220458967242836,"Down"
"HCM1","HCM1",992.623001001181,1.34249692233479,0.398006977702802,3.37304870905367,0.000743408003299531,0.0222650905746327,"Up"
"YBL039W-B","YBL039W-B",664.758288203211,-0.757934995464807,0.224736948002944,-3.37254288713967,0.000744774865391387,0.0222650905746327,"Normal"
"FOX2","FOX2",17659.7346545788,-3.10284356344327,0.9210239732065,-3.36890640603075,0.000754670500876726,0.0224225106487484,"Down"
"UBR1","UBR1",20139.6371005822,-0.889515052411954,0.264234725668564,-3.3663821065203,0.000761611296118727,0.0224907530920914,"Normal"
"POL32","POL32",422.710901173821,0.982898482613567,0.292582165463238,3.35939301377912,0.000781138904742981,0.0229276103980016,"Normal"
"MRPS28","MRPS28",5906.55434810395,-0.906775962916235,0.270506449241657,-3.3521417528429,0.000801889489297216,0.0233948843172676,"Normal"
"AIM41","AIM41",2561.38911440212,-1.1710233875067,0.350671819736902,-3.33937123429332,0.000839682690162724,0.0241619819274353,"Down"
"FIM1_2763","FIM1_2763",40645.3065338019,-0.988035106159382,0.295976053891371,-3.33822649896539,0.000843149895877878,0.0241619819274353,"Normal"
"IRR1","IRR1",1026.40461609581,1.30273044797732,0.390226903735089,3.33839219056434,0.000842647224053737,0.0241619819274353,"Up"
"PXA2","PXA2",1801.46340329595,-1.42247721736392,0.426921771231847,-3.33193880757002,0.000862432173670058,0.0245691706887299,"Down"
"CWC26","CWC26",262.752162989973,1.24264458683899,0.373584872986752,3.32627115467563,0.000880162606185427,0.024591070429873,"Up"
"FIM1_3737","FIM1_3737",6334.38873793357,-0.755122221357699,0.22706404702788,-3.32559130889172,0.000882311956346786,0.024591070429873,"Normal"
"RPL9B","RPL9B",4870.6838999274,1.06173606802777,0.318921733254629,3.32914303830172,0.000871136525339425,0.024591070429873,"Up"
"PET10","PET10",29204.7710388262,-1.04899275250099,0.315618051584315,-3.32361456271381,0.000888589164820933,0.024591070429873,"Down"
"POL12","POL12",326.92006030617,0.90858249828644,0.273253603843051,3.32505220611218,0.000884019801808244,0.024591070429873,"Normal"
"YBR225W","YBR225W",7742.26970856307,-0.851402854285682,0.256534484852873,-3.31886317262171,0.000903847055332094,0.0246193666788515,"Normal"
"AIM29","AIM29",1547.89098770151,-0.981567013274838,0.295921467241782,-3.31698481500449,0.000909945619556971,0.0246193666788515,"Normal"
"ESF2","ESF2",877.326782026108,0.734003217662491,0.221166292303627,3.31878429582216,0.000904102385012746,0.0246193666788515,"Normal"
"GTF1","GTF1",607.799103852846,-0.678454186809464,0.204529990713318,-3.31713791431413,0.00090944712000975,0.0246193666788515,"Normal"
"PET100","PET100",7624.94459362032,-0.941534490471291,0.284777211266345,-3.30621430796546,0.000945657300787021,0.0253028635785168,"Normal"
"RPL10A","RPL10A",10582.8066287394,0.661212074227698,0.199900501071603,3.30770593711948,0.000940635236126918,0.0253028635785168,"Normal"
"PRI2","PRI2",793.64839042406,0.808202759640696,0.24482623505848,3.30112808150502,0.000962969114182385,0.0256245023076115,"Normal"
"COQ1","COQ1",2732.55762181311,-0.993359725503378,0.301374177850543,-3.29610098843971,0.000980367671729146,0.0259449214982746,"Normal"
"mug70","mug70",874.539354552729,0.834568519734488,0.25347723354679,3.29247920239918,0.000993082424824628,0.0261385770838352,"Normal"
"RPL30","RPL30",4846.23375979497,0.798472570182703,0.242710716439946,3.28981176395757,0.00100254425824675,0.026244982933454,"Normal"
"PET494","PET494",3428.29632300908,-0.840659810460955,0.256243747167347,-3.28070370400858,0.00103548460713552,0.026714236770305,"Normal"
"IZH3","IZH3",1696.97122917282,0.776206219233742,0.236627577727932,3.28028637526857,0.00103701765699305,0.026714236770305,"Normal"
"FIM1_4094","FIM1_4094",9725.90496046066,-1.57242993525627,0.47899026708515,-3.28280143315886,0.00102781035260179,0.026714236770305,"Down"
"LTE1","LTE1",1342.69903825745,0.806107747268416,0.245859804924686,3.27872930475703,0.00104275608469948,0.0267199350169291,"Normal"
"CCT8","CCT8",2858.45162316031,0.937891498117065,0.286344341226471,3.27539735585444,0.00105513449418962,0.0268388815391064,"Normal"
"CLB5","CLB5",100.147979910426,2.12686432761548,0.649522867470829,3.27450261435329,0.00105848159693771,0.0268388815391064,"Up"
"ACS1","ACS1",73474.6637004825,-4.09659990615317,1.25324192009813,-3.26880216856487,0.00108003786767561,0.0272428301726718,"Down"
"INN1","INN1",139.515459632525,1.1100771392172,0.340645375608912,3.25874712736937,0.00111905364968625,0.0279359630176831,"Up"
"PMT6","PMT6",1021.88050157329,0.72187105292389,0.221511122064037,3.25884789078538,0.00111865628332434,0.0279359630176831,"Normal"
"PEX15","PEX15",550.725106799969,-0.832967151657346,0.255953385023864,-3.2543705236783,0.00113643950410017,0.0282244949659341,"Normal"
"TAH11","TAH11",408.218546910967,0.854925702910826,0.263353936179476,3.24629931609676,0.00116915845511313,0.0287423065894055,"Normal"
"FIM1_2892","FIM1_2892",842.592823111599,-0.797924031619119,0.245728995954843,-3.24717084574647,0.00116558399376719,0.0287423065894055,"Normal"
"RNR2","RNR2",5904.04196977912,0.714372269329454,0.220324306775824,3.2423670351375,0.00118541248450569,0.0288490083540756,"Normal"
"PMI40","PMI40",1494.77976010708,0.867228290252147,0.267391346972478,3.24329227580206,0.0011815693405074,0.0288490083540756,"Normal"
"FIM1_4483","FIM1_4483",73.68011272698,-1.3622918096958,0.421521565010183,-3.23184368909546,0.00122994316147971,0.0297830736552312,"Down"
"FIM1_512","FIM1_512",5656.34243487766,-1.07436493072059,0.333058816044847,-3.22575136571651,0.00125642452658581,0.0301688333427007,"Down"
