"","log2FoldChange","go_term","gene","Group","p_value"
"2807",-0.362530733759968,"GO:0007010","SFI1","k_bb",2.72e-05
"609",1.03628580779459,"GO:0007010","SFK1","k_bb",2.72e-05
"1957",0.461076294191542,"GO:0007010","SHE1","k_bb",2.72e-05
"4578",0.0290618907732783,"GO:0007010","SHE4","k_bb",2.72e-05
"726",0.923511758286583,"GO:0007010","SHS1","k_bb",2.72e-05
"3585",-0.182799406511056,"GO:0007010","SIT4","k_bb",2.72e-05
"2689",-0.21127317411447,"GO:0007010","SIW14","k_bb",2.72e-05
"431",-0.522140400570305,"GO:0007010","SKP1","k_bb",2.72e-05
"1829",-0.356162097582216,"GO:0007010","SLA1","k_bb",2.72e-05
"1916",-0.576131634360694,"GO:0007010","SLA2","k_bb",2.72e-05
"2022",-0.815901455903252,"GO:0007010","SLM1","k_bb",2.72e-05
"5151",0.802044353217882,"GO:0007010","SPA2","k_bb",2.72e-05
"768",0.626341195479205,"GO:0007010","SPC105","k_bb",2.72e-05
"583",1.0178469883959,"GO:0007010","SPC110","k_bb",2.72e-05
"3323",-0.205913050765759,"GO:0007010","SPC19","k_bb",2.72e-05
"3674",-0.137645523671492,"GO:0007010","SPC24","k_bb",2.72e-05
"2269",0.440750294340698,"GO:0007010","SPC25","k_bb",2.72e-05
"1475",0.496678412277179,"GO:0007010","SPC29","k_bb",2.72e-05
"2910",0.252626118992325,"GO:0007010","SPC34","k_bb",2.72e-05
"812",0.982754319342444,"GO:0007010","SPC42","k_bb",2.72e-05
"1140",0.795684371716204,"GO:0007010","SPC72","k_bb",2.72e-05
"3749",0.278162637972785,"GO:0007010","SPC97","k_bb",2.72e-05
"4240",0.0629910601831092,"GO:0007010","SPC98","k_bb",2.72e-05
"1360",-0.574169956101526,"GO:0007010","SRV2","k_bb",2.72e-05
"4405",0.0469933451715149,"GO:0007010","SSK1","k_bb",2.72e-05
"291",-0.987208447126312,"GO:0007010","SSK2","k_bb",2.72e-05
"2706",0.22500122908562,"GO:0007010","STE20","k_bb",2.72e-05
"3782",-0.0979176402199602,"GO:0007010","STH1","k_bb",2.72e-05
"3684",0.166549124659441,"GO:0007010","STT4","k_bb",2.72e-05
"1004",0.696701836602073,"GO:0007010","STU1","k_bb",2.72e-05
"1561",1.18586774813595,"GO:0007010","STU2","k_bb",2.72e-05
"963",-0.697797170544163,"GO:0007010","SUR7","k_bb",2.72e-05
"411",0.691123159266224,"GO:0007010","SWE1","k_bb",2.72e-05
"1821",-0.378605226808369,"GO:0007010","SWF1","k_bb",2.72e-05
"378",-0.601340618745798,"GO:0007010","TAO3","k_bb",2.72e-05
"565",1.22644683248655,"GO:0007010","TEM1","k_bb",2.72e-05
"1383",-0.569245079100546,"GO:0007010","TOR2","k_bb",2.72e-05
"4245",0.114470603957218,"GO:0007010","TPM2","k_bb",2.72e-05
"3298",0.156952729717191,"GO:0007010","TSC11","k_bb",2.72e-05
"3488",0.150049439242654,"GO:0007010","TUB1","k_bb",2.72e-05
"4695",0.0122645172828493,"GO:0007010","TUB4","k_bb",2.72e-05
"2507",-0.306561890125752,"GO:0007010","TVP38","k_bb",2.72e-05
"3729",-0.112916425556481,"GO:0007010","TWF1","k_bb",2.72e-05
"1112",-0.513039590331658,"GO:0007010","UBC9","k_bb",2.72e-05
"4451",0.136871198420516,"GO:0007010","VHS2","k_bb",2.72e-05
"4107",0.0750800698825974,"GO:0007010","VPS1","k_bb",2.72e-05
"3435",0.46837312348589,"GO:0007010","VRP1","k_bb",2.72e-05
"2224",0.263957528611146,"GO:0007010","WHI2","k_bb",2.72e-05
"2171",-0.217125044289739,"GO:0007010","YRB1","k_bb",2.72e-05
"4817",-0.00405320233605199,"GO:0007010","YRB2","k_bb",2.72e-05
"1764",-0.45353581943178,"GO:0007010","ABP1","ab_f",0.9033562
"1170",0.844420405201214,"GO:0007010","ABP140","ab_f",0.9033562
"1252",-0.753982978780534,"GO:0007010","ACF2","ab_f",0.9033562
"46",-1.54012595498515,"GO:0007010","ACT1","ab_f",0.9033562
"3709",-0.188511646452831,"GO:0007010","AIM14","ab_f",0.9033562
"3350",0.238725883609249,"GO:0007010","AIM3","ab_f",0.9033562
"28821",0.488918868313878,"GO:0007010","AIM7","ab_f",0.9033562
"3131",-1.23962918851563,"GO:0007010","AIP1","ab_f",0.9033562
"798",-0.861566675667981,"GO:0007010","AKL1","ab_f",0.9033562
"107",1.50894579894272,"GO:0007010","APP1","ab_f",0.9033562
"115",-1.49079557941675,"GO:0007010","ARC15","ab_f",0.9033562
"2078",-0.516197477296615,"GO:0007010","ARC18","ab_f",0.9033562
"1017",-0.738665393351122,"GO:0007010","ARC19","ab_f",0.9033562
"2771",-0.258647208667456,"GO:0007010","ARC35","ab_f",0.9033562
"526",-0.963854741153583,"GO:0007010","ARC40","ab_f",0.9033562
"557",0.894235596860765,"GO:0007010","ARF3","ab_f",0.9033562
"1316",-0.553827389665463,"GO:0007010","ARP2","ab_f",0.9033562
"493",-0.835751575326062,"GO:0007010","ARP3","ab_f",0.9033562
"624",1.73291477202044,"GO:0007010","ASE1","ab_f",0.9033562
"820",1.0359829275779,"GO:0007010","ASK1","ab_f",0.9033562
"2619",-0.386974479978888,"GO:0007010","ASR1","ab_f",0.9033562
"685",-1.05394951632035,"GO:0007010","ATS1","ab_f",0.9033562
"3576",0.252734152932696,"GO:0007010","AVO1","ab_f",0.9033562
"529",1.07613335780299,"GO:0007010","AVO2","ab_f",0.9033562
"4705",-0.0230247024344073,"GO:0007010","BAS1","ab_f",0.9033562
"2231",-0.368316871504032,"GO:0007010","BBC1","ab_f",0.9033562
"1511",1.04632485844673,"GO:0007010","BBP1","ab_f",0.9033562
"1684",0.611083263808025,"GO:0007010","BEM2","ab_f",0.9033562
"1943",0.664334546586092,"GO:0007010","BEM3","ab_f",0.9033562
"4296",0.111538757902691,"GO:0007010","BEM4","ab_f",0.9033562
"4750",-0.0195818515716105,"GO:0007010","BIK1","ab_f",0.9033562
"3858",1.75570747136864,"GO:0007010","BIL1","ab_f",0.9033562
"880",-1.45264656655155,"GO:0007010","BIM1","ab_f",0.9033562
"3735",-0.188459764018922,"GO:0007010","BIR1","ab_f",0.9033562
"832",-0.889925538309346,"GO:0007010","BIT61","ab_f",0.9033562
"1538",0.501950179677736,"GO:0007010","BNI1","ab_f",0.9033562
"434",1.06095526971989,"GO:0007010","BNI5","ab_f",0.9033562
"4108",0.161148472076389,"GO:0007010","BNR1","ab_f",0.9033562
"4715",0.0421872227700253,"GO:0007010","BUB2","ab_f",0.9033562
"2665",0.394459781173405,"GO:0007010","BUD14","ab_f",0.9033562
"18252",0.613229153980802,"GO:0007010","BUD4","ab_f",0.9033562
"1690",-0.738192422383884,"GO:0007010","BUD6","ab_f",0.9033562
"2025",-0.405317005560988,"GO:0007010","BZZ1","ab_f",0.9033562
"3655",0.244391520225052,"GO:0007010","CAK1","ab_f",0.9033562
"458",-1.14609193174716,"GO:0007010","CAP1","ab_f",0.9033562
"207",-1.23175200249902,"GO:0007010","CAP2","ab_f",0.9033562
"3082",0.407942759411704,"GO:0007010","CBF2","ab_f",0.9033562
"1245",0.635617786364147,"GO:0007010","CBK1","ab_f",0.9033562
"6481",-0.894209215468924,"GO:0007010","CDC10","ab_f",0.9033562
"2255",-0.478139118226518,"GO:0007010","CDC12","ab_f",0.9033562
"1305",0.910063495376169,"GO:0007010","CDC14","ab_f",0.9033562
"2510",-0.450608272463442,"GO:0007010","CDC15","ab_f",0.9033562
"3670",0.224550470403662,"GO:0007010","CDC24","ab_f",0.9033562
"872",-0.954234448093568,"GO:0007010","CDC28","ab_f",0.9033562
"1663",-0.524518675029654,"GO:0007010","CDC3","ab_f",0.9033562
"3799",0.192686318431446,"GO:0007010","CDC31","ab_f",0.9033562
"2968",0.269774658860998,"GO:0007010","CDC37","ab_f",0.9033562
"3594",0.172122239057062,"GO:0007010","CDC42","ab_f",0.9033562
"5831",-0.857271499959121,"GO:0007010","CDC48","ab_f",0.9033562
"3577",0.186930181446165,"GO:0007010","CDC5","ab_f",0.9033562
"4559",0.0460882934397737,"GO:0007010","CDH1","ab_f",0.9033562
"1640",0.876292139971083,"GO:0007010","CEP3","ab_f",0.9033562
"2119",0.514609258618147,"GO:0007010","CHS2","ab_f",0.9033562
"1793",0.986816809799204,"GO:0007010","CIK1","ab_f",0.9033562
"2080",-0.530199442867348,"GO:0007010","CIN1","ab_f",0.9033562
"3849",0.253310341358398,"GO:0007010","CIN8","ab_f",0.9033562
"3038",0.368663703111043,"GO:0007010","CLB2","ab_f",0.9033562
"4291",-0.0950131951656794,"GO:0007010","CLB4","ab_f",0.9033562
"4788",0.0317458550444836,"GO:0007010","CLB5","ab_f",0.9033562
"3564",-0.175884163641697,"GO:0007010","CMD1","ab_f",0.9033562
"18601",0.693495130418101,"GO:0007010","CNM67","ab_f",0.9033562
"24861",-1.01538349639527,"GO:0007010","CTF13","ab_f",0.9033562
"2530",-0.518225546357095,"GO:0007010","DAD1","ab_f",0.9033562
"2563",-0.580101197419876,"GO:0007010","DAD2","ab_f",0.9033562
"4279",-0.245889757592057,"GO:0007010","DAD3","ab_f",0.9033562
"4390",-0.0909791617031929,"GO:0007010","DAD4","ab_f",0.9033562
"351",1.36312136013428,"GO:0007010","DAM1","ab_f",0.9033562
"3229",-0.214712471484847,"GO:0007010","DMA2","ab_f",0.9033562
"1218",-0.574463830423198,"GO:0007010","DSK2","ab_f",0.9033562
"4255",0.105392645169725,"GO:0007010","DUO1","ab_f",0.9033562
"4565",-0.0592466785752901,"GO:0007010","DYN1","ab_f",0.9033562
"4820",-0.00755678972673241,"GO:0007010","EFB1","ab_f",0.9033562
"17011",0.929296517766655,"GO:0007010","ELM1","ab_f",0.9033562
"2853",-0.294792920748384,"GO:0007010","END3","ab_f",0.9033562
"1348",-0.655377119142231,"GO:0007010","ENT2","ab_f",0.9033562
"2244",-0.354067494166134,"GO:0007010","ENT3","ab_f",0.9033562
"1978",0.50486672147311,"GO:0007010","ENT4","ab_f",0.9033562
"4490",0.0643828631775991,"GO:0007010","ESP1","ab_f",0.9033562
"2109",-0.768900298231723,"GO:0007010","FIN1","ab_f",0.9033562
"417",1.71655609999747,"GO:0007010","FMP45","ab_f",0.9033562
"4184",-0.100251231724864,"GO:0007010","GCS1","ab_f",0.9033562
"4610",-0.0410752529140254,"GO:0007010","GEA2","ab_f",0.9033562
"40",-1.90966490657415,"GO:0007010","GIC2","ab_f",0.9033562
"3043",-0.29606181858221,"GO:0007010","GIN4","ab_f",0.9033562
"2166",0.466514224210447,"GO:0007010","GLC7","ab_f",0.9033562
"3919",0.209486939597977,"GO:0007010","GRX3","ab_f",0.9033562
"2481",-1.27865590102639,"GO:0007010","GVP36","ab_f",0.9033562
"3732",0.201401094063899,"GO:0007010","HCM1","ab_f",0.9033562
"192",2.32619810342709,"GO:0007010","HOF1","ab_f",0.9033562
"2571",0.321432802579086,"GO:0007010","HSP42","ab_f",0.9033562
"3559",0.195760466939985,"GO:0007010","ICE2","ab_f",0.9033562
"2527",-0.548779667604229,"GO:0007010","IPL1","ab_f",0.9033562
"536",1.55239593077304,"GO:0007010","IQG1","ab_f",0.9033562
"1900",-0.746367703625517,"GO:0007010","JNM1","ab_f",0.9033562
"2667",0.905159701613655,"GO:0007010","KAR1","ab_f",0.9033562
"4525",-0.069357512245567,"GO:0007010","KAR3","ab_f",0.9033562
"4777",0.020670648669478,"GO:0007010","KAR9","ab_f",0.9033562
"2412",0.409227145806223,"GO:0007010","KEL1","ab_f",0.9033562
"33411",-0.233621908147529,"GO:0007010","KIP2","ab_f",0.9033562
"3116",0.371517111346696,"GO:0007010","LAS17","ab_f",0.9033562
"407",-1.35259325953506,"GO:0007010","LIA1","ab_f",0.9033562
"3162",0.756109504376755,"GO:0007010","LSB3","ab_f",0.9033562
"2824",-0.278865768679448,"GO:0007010","LSB5","ab_f",0.9033562
"4658",0.0306694909193897,"GO:0007010","LST8","ab_f",0.9033562
"1800",-0.603289935182101,"GO:0007010","MDM20","ab_f",0.9033562
"2283",0.463680934247908,"GO:0007010","MHP1","ab_f",0.9033562
"1443",-0.728623098055492,"GO:0007010","MLC1","ab_f",0.9033562
"3304",-0.239191598173022,"GO:0007010","MLC2","ab_f",0.9033562
"1391",0.69793841339749,"GO:0007010","MPS1","ab_f",0.9033562
"25071",0.693807365370464,"GO:0007010","MPS2","ab_f",0.9033562
"4528",0.0707951499646438,"GO:0007010","MPS3","ab_f",0.9033562
"981",-0.881946088891095,"GO:0007010","MSB3","ab_f",0.9033562
"3878",0.122787520557744,"GO:0007010","MYO1","ab_f",0.9033562
"2579",-0.328204720188177,"GO:0007010","MYO2","ab_f",0.9033562
"2595",-0.291307484212335,"GO:0007010","NAP1","ab_f",0.9033562
"2779",-0.363726149494048,"GO:0007010","NAT3","ab_f",0.9033562
"1307",0.932401150538223,"GO:0007010","NBP1","ab_f",0.9033562
"4407",0.0704447711620759,"GO:0007010","NDC1","ab_f",0.9033562
"4144",-0.110159582257689,"GO:0007010","NDC80","ab_f",0.9033562
"2675",0.441075480928441,"GO:0007010","NET1","ab_f",0.9033562
"2062",0.47910993930472,"GO:0007010","NIP100","ab_f",0.9033562
"2517",-0.431903089994875,"GO:0007010","NOP15","ab_f",0.9033562
"2246",-0.368045719107724,"GO:0007010","NPL4","ab_f",0.9033562
"4077",-0.120853337287453,"GO:0007010","NUD1","ab_f",0.9033562
"2046",0.901069562664078,"GO:0007010","NUF2","ab_f",0.9033562
"3171",-0.254716123879849,"GO:0007010","NUM1","ab_f",0.9033562
"46521",0.0267158976490295,"GO:0007010","NUP2","ab_f",0.9033562
"3382",-0.561545982712445,"GO:0007010","PAC11","ab_f",0.9033562
"1872",-0.605846366130629,"GO:0007010","PAN1","ab_f",0.9033562
"178",1.42213579531016,"GO:0007010","PBS2","ab_f",0.9033562
"1877",-1.72406347090141,"GO:0007010","PCL1","ab_f",0.9033562
"4477",-0.0671926048013214,"GO:0007010","PCL2","ab_f",0.9033562
"1542",0.913779746317879,"GO:0007010","PEA2","ab_f",0.9033562
"4202",0.110182699991898,"GO:0007010","PFD1","ab_f",0.9033562
"1948",1.85779792481795,"GO:0007010","PFY1","ab_f",0.9033562
"961",0.907919571479038,"GO:0007010","PIN3","ab_f",0.9033562
"380",-0.972370745138626,"GO:0007010","PKC1","ab_f",0.9033562
"2730",-0.376150120880629,"GO:0007010","POM152","ab_f",0.9033562
"2117",0.407967126071116,"GO:0007010","POM34","ab_f",0.9033562
"43141",-0.0700865738245906,"GO:0007010","PPH21","ab_f",0.9033562
"2766",0.374800309057065,"GO:0007010","PRK1","ab_f",0.9033562
"1861",-0.650226461071983,"GO:0007010","RAX2","ab_f",0.9033562
"226",-1.49832903562651,"GO:0007010","RDI1","ab_f",0.9033562
"1915",0.65914863361189,"GO:0007010","REF2","ab_f",0.9033562
"6771",1.09572721633662,"GO:0007010","RGA1","ab_f",0.9033562
"1648",-0.478438831897659,"GO:0007010","RHO1","ab_f",0.9033562
"3321",-0.304907667846165,"GO:0007010","RHO2","ab_f",0.9033562
"35871",-0.206569876927419,"GO:0007010","RHO3","ab_f",0.9033562
"3126",0.413670384173651,"GO:0007010","RHO4","ab_f",0.9033562
"1109",0.60771454977707,"GO:0007010","ROT1","ab_f",0.9033562
"708",-0.71743378852166,"GO:0007010","RSP5","ab_f",0.9033562
"3845",-0.12430054544575,"GO:0007010","RTS1","ab_f",0.9033562
"3436",-0.205088058765467,"GO:0007010","RVS161","ab_f",0.9033562
"403",-0.870960121892433,"GO:0007010","SAC6","ab_f",0.9033562
"229",1.2352842897757,"GO:0007010","SAC7","ab_f",0.9033562
"1589",0.58108327076798,"GO:0007010","SCD5","ab_f",0.9033562
"4475",-0.0567491232215395,"GO:0007010","SCP1","ab_f",0.9033562
"3747",0.172434369559117,"GO:0007010","SDA1","ab_f",0.9033562
"1034",0.778057236639842,"GO:0007010","SFI1","ab_f",0.9033562
"254",1.51553904626394,"GO:0007010","SFK1","ab_f",0.9033562
"1655",-0.684683950046788,"GO:0007010","SHE1","ab_f",0.9033562
"537",-1.1593794571172,"GO:0007010","SHE4","ab_f",0.9033562
"2207",-0.429135429315963,"GO:0007010","SHS1","ab_f",0.9033562
"1693",0.591891949160624,"GO:0007010","SIT4","ab_f",0.9033562
"32271",0.254780676963429,"GO:0007010","SIW14","ab_f",0.9033562
"4264",0.0926547126877334,"GO:0007010","SKP1","ab_f",0.9033562
"3141",0.243526810476654,"GO:0007010","SLA1","ab_f",0.9033562
"1863",-0.605551043613467,"GO:0007010","SLA2","ab_f",0.9033562
"3236",0.272617664042999,"GO:0007010","SLM1","ab_f",0.9033562
"22861",0.644842994495936,"GO:0007010","SPA2","ab_f",0.9033562
"1981",-0.457766789287834,"GO:0007010","SPC105","ab_f",0.9033562
"4783",0.0204812099144864,"GO:0007010","SPC110","ab_f",0.9033562
"4231",-0.10721618967612,"GO:0007010","SPC19","ab_f",0.9033562
"4316",-0.109752633293397,"GO:0007010","SPC24","ab_f",0.9033562
"402",1.54947111435571,"GO:0007010","SPC25","ab_f",0.9033562
"1378",0.857573470237618,"GO:0007010","SPC29","ab_f",0.9033562
"4641",-0.0408755872414553,"GO:0007010","SPC34","ab_f",0.9033562
"3174",0.451629671999563,"GO:0007010","SPC42","ab_f",0.9033562
"2237",0.652910352390139,"GO:0007010","SPC72","ab_f",0.9033562
"4567",0.0627037474643493,"GO:0007010","SPC97","ab_f",0.9033562
"4091",-0.172865923537609,"GO:0007010","SPC98","ab_f",0.9033562
"762",-0.700560286100287,"GO:0007010","SRV2","ab_f",0.9033562
"414",1.00765589048565,"GO:0007010","SSK1","ab_f",0.9033562
"4509",0.0554966292590353,"GO:0007010","SSK2","ab_f",0.9033562
"4065",0.120687924058108,"GO:0007010","STE20","ab_f",0.9033562
"4394",0.0839699679382383,"GO:0007010","STH1","ab_f",0.9033562
"2043",-0.485066604110611,"GO:0007010","STT4","ab_f",0.9033562
"3500",0.237739098243936,"GO:0007010","STU1","ab_f",0.9033562
"3422",0.717532892829849,"GO:0007010","STU2","ab_f",0.9033562
"869",0.848332957507067,"GO:0007010","SUR7","ab_f",0.9033562
"484",1.07803687839219,"GO:0007010","SWE1","ab_f",0.9033562
"3200",0.439541010871011,"GO:0007010","SWF1","ab_f",0.9033562
"4359",-0.0836058051812626,"GO:0007010","TAO3","ab_f",0.9033562
"4428",0.0817915695862621,"GO:0007010","TEM1","ab_f",0.9033562
"3173",-0.227593393377675,"GO:0007010","TOR2","ab_f",0.9033562
"2727",1.53576666413611,"GO:0007010","TPM2","ab_f",0.9033562
"4420",-0.0599139920353053,"GO:0007010","TSC11","ab_f",0.9033562
"38",-1.69597588965469,"GO:0007010","TUB1","ab_f",0.9033562
"3136",0.262473911438756,"GO:0007010","TUB4","ab_f",0.9033562
"2289",-0.465147422516639,"GO:0007010","TVP38","ab_f",0.9033562
"429",-1.08220007373554,"GO:0007010","TWF1","ab_f",0.9033562
"1913",-0.454589077806303,"GO:0007010","UBC9","ab_f",0.9033562
"3667",0.164284067142294,"GO:0007010","VHS2","ab_f",0.9033562
"15331",-0.541064516315177,"GO:0007010","VPS1","ab_f",0.9033562
"2397",-0.476537860389766,"GO:0007010","VRP1","ab_f",0.9033562
"1879",0.494419404829554,"GO:0007010","WHI2","ab_f",0.9033562
"3620",-0.166959891265921,"GO:0007010","YRB1","ab_f",0.9033562
"2091",-0.42498194569981,"GO:0007010","YRB2","ab_f",0.9033562
