"","k_1","k_2","k_3","f_1","f_2","f_3"
"id3030",26.909918394508,27.7884358697281,22.6870056851734,35.1277349375858,33.5770063328187,34.319086809078
"id3031",5.02896088582213,6.54438124519646,13.6090429873969,9.40029658336389,9.76277851968343,7.74682743908755
"id3032",4620.77761709818,4217.38801994232,4584.42063020555,3682.9212194258,4094.60533848493,3825.47009783483
"id3033",5014.19669784299,4770.00265837301,6032.4682539255,4021.80098404618,4257.14180828847,4225.57417557969
"id3034",18.1384642670495,22.4617063905929,20.7662952850169,41.7610927559203,46.054452947953,46.1209529190537
"id3035",301.900155679788,316.089169512796,133.105006024083,196.026671626627,149.492452108579,132.457703227946
"id3036",76.8493682496666,75.266698347842,125.109321488962,74.0569437722468,72.3465493409036,68.4500594047456
"id3037",136.607272570713,149.301285887427,55.2928884146878,132.943278961518,136.449744207585,134.133580013541
"id3038",130.254801477616,139.791083021176,115.038133635742,99.3394267409413,114.789520770599,112.865322453463
"id3039",9.99717504826074,11.0588934780282,0.66450509207212,5.43697204775555,4.97609927991185,4.17401539801277
"id3040",62.5648679022638,60.4587619860126,52.5167986602406,37.0645249757733,36.7918780649322,35.4025477762856
"id3041",104.096928896339,98.0801541158487,95.0606687681364,82.1573280660826,89.7983746941871,87.4400527140258
"id3042",9.80287473021296,11.9517127817122,14.6255151795788,16.4924861037835,17.0860507354141,15.4398852717899
"id3043",11.5703912109893,12.7454099977562,9.40986675023555,14.7593147760879,16.4698781744076,14.2724801094519
"id3044",702.491359616706,779.939184456823,898.222209212981,1004.75642689105,1028.75840569265,1012.36064878268
"id3045",55.38866343644,70.4208293827093,30.5746759919481,62.441825292943,64.5826083683061,61.5438295992279
"id3046",5.62847782139861,7.24937067896169,6.48764574526237,15.6720186862006,15.8931686437231,13.8238234702708
"id3047",24.4159376048672,26.0769207662763,44.9187751589383,30.6972740450132,28.3953335591617,27.8421751554561
"id3048",0,0,0.832907067460259,1.12908506009157,1.65798071204276,1.05389055382958
"id3049",1.43090965387862,1.6445453489998,2.14433298482658,2.90684811261346,3.02925713713388,2.27563625843975
"id3050",81.0046790251302,88.2640162935885,102.556118589612,59.2868699097206,57.4323410560912,53.4103280425761
"id3051",51.1163533690519,53.6678876184098,69.1042089962282,25.0806644947779,19.8660633562032,15.9737282166271
"id3052",45.0036825013268,46.7101222340914,51.7025645617338,36.3254863526351,34.7375693208623,31.8876146241078
"id3053",22.3217515027991,19.0300959017932,29.3492552817473,11.163649878956,11.06486424563,11.4264859372172
"id3054",16.6193700746851,16.0279831195412,16.9746615886602,12.0056215353154,12.3179762144951,11.2060743482831
"id3055",13.7192781449117,14.3272930088801,21.1992400350134,12.1249710118142,12.5043418613907,10.8365408923265
"id3056",1.1210067609263,0,0,1.21210602039242,1.186594039011,1.13138250631705
"id3057",114.05201865264,108.416652132812,212.199153956107,40.5830196837204,36.4597703197354,33.6265431667806
"id3058",6.89265067693256,6.98560902917604,17.4075072653545,10.7277630773907,10.9265534425596,10.0381038092692
"id3059",158.375595075124,157.279132567502,206.33683717384,121.759051617412,120.114450942243,109.736530271346
