"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"GSM3714422_Galaxy451",52097.5849820428,46500.3844056338,55864.958217521,40573.5362956822,42626.5456537036,51878.3235796362,41071.9726577664,42840.7087469658,42899.015056887,40544.3140743505,39431.2978812476,42119.5066369989,39417.0626240763,40443.7118996118,39222.2887644962,32716.6615762444,33836.5541153288,34065.7348732262,39284.1894903141,39946.0753758989,43286.6740796717,12071.5076068828,21794.432296341,47416.4643356408,46482.3594817394,4343.25386614022,4519.81931414673,4435.63633381102,4547.10887393703,5229.82457116441,4661.79215247793,4562.9909615814,3795.90029394885,3804.50367278276,3786.74145725996,3801.96272749611,4313.24355652134,4532.32038124182,4329.2733468311,4604.15659456186,5484.87575785487,4203.50366186615,4488.04889840548,4311.60453662016,0,648.562730100296,746.430373765817,24947.684195595,27847.0266224591,27942.908708003,27978.9249374866,22479.2615877741,22538.9013006313,22507.2947366201,25891.7667656649,26225.9788341403,25356.21565654,42346.4216012381,42828.1186057697,42383.0688353931,25470.0427145723,25478.7767912103,25457.6272456733,25571.1361338001,29923.556844665,29746.2563944623,28766.5428643011,28966.0284477071,28906.6074881904,28980.6493561664,29220.5739041068,27211.3233317458,27437.6100151016,27302.4686714713,27450.1660859028,27336.6883091333,29847.971653972,29737.9069230864,29743.1633112037,31811.3546612677,30784.4184378571,30789.9128988073,30616.0219301396,30846.6735736638,30856.8348081739,30696.4093336921,31250.127946869,38414.2075394582,29888.6802263553,29968.0746175145,30124.2315332323,29790.752868814
"GSM3714422_Galaxy456",52190.8112852782,46605.5828731006,55935.6284737258,40650.7638575956,42718.6392271927,51940.0290452862,41159.0837256956,42928.6562198661,43001.1211757868,40631.5644513731,39531.1394320703,42213.7294762347,39510.7788901769,40526.096809017,39313.3452570195,32846.4774500965,33960.4200468611,34180.0449203919,39382.9615228636,40038.7634689208,43359.139800681,11841.6516623672,21533.8625366166,47390.9410573722,46489.4860163751,4488.53888715228,4686.15111606364,4560.10580028351,4716.83176514779,5374.59237444985,4769.3124653378,4642.26072529671,3844.16584087252,3848.83622217206,3829.21374272013,3861.03834821925,4364.52571399991,4598.97010801872,4411.4384206289,4702.71677114314,5605.00685455936,4309.49408065426,4592.72033297215,4431.98736720292,648.562730100296,0,889.042580348341,24867.7244923118,27760.6291394302,27860.0330962652,27897.4192496219,22398.6807066402,22474.7000641772,22450.2274670528,25814.4505977213,26150.8884870452,25278.3432961345,42216.5049636576,42700.6041824654,42254.9840097283,25530.97510398,25542.4277461349,25520.6224255032,25638.1494593642,29969.1789406753,29861.7875814514,28876.7937779751,29075.2345094125,29012.8451650876,29090.7490173219,29309.9766340161,27266.6405970391,27502.9191614552,27364.9327745355,27518.759391486,27412.7678180853,29881.7733784892,29765.3465443071,29770.0824114966,31840.3484017689,30809.867838974,30814.9308002202,30640.6015253316,30872.247686064,30881.7140908064,30721.0817092358,31271.6460822442,38429.8473442703,29957.0160817072,30037.0487828595,30188.635991002,29867.2037835816
"GSM3714422_Galaxy461",51877.7005806168,46247.2156561188,55650.5308296706,40265.4260948132,42358.3318707112,51640.4181830227,40815.9285630954,42601.2420452149,42632.2589801149,40277.6054068121,39148.1299935998,41863.7034582656,39143.6814473135,40175.750372581,38941.4745318865,32377.32737207,33510.5674677893,33750.0704343319,38962.4453443345,39623.6468857024,42989.2643427926,12261.8558301048,22099.361157137,47144.8839361658,46202.1686570459,4174.5881742386,4306.69962630941,4216.48310616912,4299.05912835296,4902.94016948824,4369.68387053492,4285.78101011139,3728.36376666026,3735.29512757035,3708.7219324567,3742.0489687824,4228.44415481777,4240.05190719097,4011.55733016399,4227.16545469801,5162.42187543246,3868.1252711217,4142.93978112823,3972.77742758145,746.430373765817,889.042580348341,0,24764.2109394964,27669.9891231326,27767.6801425263,27813.1387820796,22299.7438511056,22348.9576305955,22317.935473581,25713.9469137305,26051.4167713318,25177.7465831947,42243.9439436129,42723.9151237753,42280.5372764763,25190.5854903237,25197.5066665335,25174.4784792157,25290.5211244092,29591.239909065,29406.7439077417,28439.4213507477,28639.5377392757,28578.2465979152,28653.8949475464,28878.8791298243,26853.571897872,27080.4833896773,26944.4347903526,27090.4332950411,26977.4077473955,29546.1493942623,29431.5189174916,29433.4082825745,31510.5052339446,30501.9113973779,30506.6779636107,30332.4069817055,30563.5831240541,30571.6294049999,30413.4915111008,30960.0090949546,38146.9082811355,29581.740941575,29664.8138952021,29815.6416321734,29487.8660380001
"GSM3714423_Galaxy466",43224.8768261225,38231.4471788394,44637.5823700731,29438.6293958853,31915.9776740427,37497.0800427197,33549.8462610492,34309.2517499038,33131.2604610534,34902.5158894548,35653.6139433293,36775.4458813941,32199.5327084994,31766.8587471334,31762.6604628754,28729.3883800977,28854.9892006541,28505.8608185618,26520.1711801891,26452.8090536655,27005.9412032113,27695.9064213034,34596.7178921217,29021.6108431504,28661.1572846097,24824.9204547788,24748.1134451688,24792.5302852944,24666.511470071,23943.0241637366,23894.8972702562,23902.4312650373,24749.8466168469,24611.6312121053,24674.7446287482,24793.4269072306,24716.891168148,23887.4953518063,22303.7775918283,22437.8791227341,21658.1009221325,22521.1553755838,22359.0751414252,22532.9094089832,24947.684195595,24867.7244923118,24764.2109394964,0,3399.10885739362,3499.43731066159,3581.77745750797,2957.88646571569,2982.54266954227,3128.05400254434,2526.10592525447,2641.7489401206,2270.60381043876,19502.8379800332,19903.4603407482,19473.9047237798,28998.5332754224,28957.7780137062,28928.5244869277,29002.4655781001,29774.3684971921,30739.6459694448,29871.3739993207,30007.1504211047,30028.1066560963,30175.5932666961,29612.3379512504,27311.3527806036,27486.6480164491,27604.7559935281,27624.0421307909,27158.226864617,30781.1205471444,30463.3907897187,30442.4971434596,33200.2258991476,32530.2480536685,32325.18148973,32314.5204951694,32404.2922090493,32444.9662821436,32339.8759904861,32793.0774938553,38901.6087372909,31354.3886054169,31381.8102914557,31545.0267828489,31090.7418048198
"GSM3714423_Galaxy471",42930.9510660356,38303.2868635161,43925.048793037,29670.0199993218,31830.5107089988,36475.8967871057,33854.5444675477,34354.4210557821,33124.2035774027,35534.5533296166,36617.2059562389,37361.9325561841,32638.537134205,31964.9302936554,32218.1379386071,29970.9598277364,29968.5974636427,29566.7636613434,26681.0562514246,26482.0183115659,26368.4762125204,30240.627884437,36546.8976494507,27848.8107141485,27740.5842064284,27680.5049458607,27603.6264528013,27650.2551312595,27535.2869859495,26879.3117397197,26830.767013771,26827.2902633365,27590.155632002,27462.2300392479,27517.8949448433,27638.2608049549,27580.0623370424,26808.2680121943,25275.7811703585,25389.5396595529,24571.8059382185,25491.407636076,25322.751733384,25494.6762945022,27847.0266224591,27760.6291394302,27669.9891231326,3399.10885739362,0,754.145093728626,1000.23334809251,5982.07419876059,6066.2774200279,6122.79737701487,2532.71864901009,2407.5802129073,3002.12497915632,16622.2903526641,16996.4495373218,16582.4549060688,31246.3136812033,31193.7494355476,31173.9414753112,31234.4297898828,31496.9425236971,32643.6382444963,31841.7103198881,31960.3981456536,31987.4255730503,32136.2552999443,31467.716049599,29371.203855515,29528.7682418753,29671.4379707973,29679.7628973892,29187.0978269939,32619.6180582687,32283.3857372516,32256.6920692562,35156.1337171953,34529.0009595861,34316.5620668465,34313.7589861908,34389.6446998892,34425.3212631872,34339.2944176356,34739.5806677367,40405.112334293,33391.0543297772,33416.9947183607,33565.6517637855,33143.1409588472
"GSM3714423_Galaxy476",42784.9791690982,38190.5561938095,43762.7419104259,29629.1822792017,31727.533473148,36318.0581173932,33756.6528859427,34228.7390331082,33020.0641982347,35477.5874277988,36592.3250738077,37298.0678607358,32558.6356489944,31870.6453492372,32144.9646275806,29941.5517669461,29939.6027044448,29538.3048364574,26634.6190600276,26435.9846128781,26299.6213185716,30333.1816842127,36615.8385173797,27967.211068103,27856.5032828164,27764.0507499865,27682.7684653864,27734.8979777972,27618.6986209113,26970.0602547658,26914.023416851,26917.1270036854,27673.831122703,27542.2916583836,27600.447362743,27723.5174130829,27658.0526949175,26895.9146165105,25366.8469617797,25494.20387806,24683.2253873155,25585.3178374584,25422.8477762162,25589.679278343,27942.908708003,27860.0330962652,27767.6801425263,3499.43731066159,754.145093728626,0,779.457797511269,6070.56042006869,6116.35019869867,6158.29999219616,2616.92925916769,2419.16328762567,3061.41228493775,16537.9862335388,16915.5708582625,16508.7540897743,31314.5938138528,31262.5996639589,31242.9575714013,31303.2170230476,31557.0730129116,32709.5549812919,31914.5848951314,32031.8473734037,32062.953997434,32207.6230037951,31541.0236403833,29448.4390638957,29607.6052323387,29749.1044111718,29760.4902563336,29272.3187470919,32621.1832425326,32290.8207828943,32245.4640163795,35172.4793961653,34552.9547222184,34340.666857504,34332.9806792313,34413.889858643,34448.2972886361,34359.0370871179,34764.5248153121,40347.1419892263,33425.3894107176,33450.1592709358,33599.7636050176,33170.2967311858
"GSM3714423_Galaxy481",43100.6912918233,38514.3839643784,44051.7799388709,29918.9126015645,32048.8204929686,36607.1866470428,34072.8755405164,34547.4274091266,33350.1430944063,35779.1597017051,36893.7032610725,37601.0421308506,32883.351684627,32194.59207622,32471.9681684958,30291.0209794865,30275.2972572442,29859.5743975311,26923.3784162102,26717.200852915,26546.1372655942,30296.8784115208,36478.8052028154,27917.8270338754,27854.1240901769,27819.884130717,27743.5823757162,27798.0871593878,27686.5163863127,27056.6678205894,26995.6948573746,26995.4573011869,27724.6477906002,27592.2235310262,27654.4393520415,27773.2271392947,27710.1318932452,26976.5894763343,25437.0507784982,25574.6218831812,24746.2170647576,25655.0435827465,25493.4003166198,25664.0450666065,27978.9249374866,27897.4192496219,27813.1387820796,3581.77745750797,1000.23334809251,779.457797511269,0,6114.16110189844,6198.84700418264,6226.92358880878,2759.59843645635,2485.91685434892,3221.95137853971,16312.3943297748,16694.5128612883,16279.6303688488,31517.8755791462,31463.7503759711,31445.9873535431,31502.7653696953,31784.6432530933,32940.0230385648,32140.0706517124,32257.4924605694,32288.0243113086,32430.695670681,31776.7006040646,29656.2003128692,29819.9894784132,29957.9968276916,29972.8116204346,29489.1553446799,32888.0701477999,32562.4967626896,32527.7332837818,35439.914804967,34808.5311303246,34597.2071453468,34590.8858543471,34669.1399365807,34709.8643826327,34616.261832527,35024.2220303904,40624.4303154391,33698.0545136963,33717.2320495731,33873.3856272477,33433.9783135168
"GSM3714424_Galaxy486",44125.6284084694,38944.6152395236,45784.6818226032,30053.7293579103,32849.6741056023,39131.1666997367,33990.0734630824,34988.3053207456,34011.7300844885,35098.8938059611,35605.8483077483,37025.7361341088,32573.6862180299,32333.0187150928,32159.6878311945,28586.3905827659,28855.4652913873,28544.9140555877,27343.1365607411,27331.618955528,28339.2446635441,25363.4572632896,32414.4420223951,30369.7900389921,29982.733894312,22372.6614866474,22294.8946817438,22343.6467933238,22230.0726185234,21568.2592294167,21494.8807621183,21498.7588234933,22261.1905598099,22122.1766437746,22189.2321668008,22308.052263375,22228.4880115294,21477.878064533,19893.9569984066,20051.4148602872,19300.8834228933,20108.9696221682,19963.7289248034,20130.2672295797,22479.2615877741,22398.6807066402,22299.7438511056,2957.88646571569,5982.07419876059,6070.56042006869,6114.16110189844,0,1185.85775490771,1335.95187849142,4117.25268423932,4310.07809311956,3673.63672458638,21536.0922234581,21964.1499855829,21533.2818558945,27946.5779570105,27912.9656397279,27883.4930220528,27968.3615816844,29107.1957443954,30036.4933927345,29132.8845897895,29277.1685599309,29287.3908664695,29432.9408476275,28919.2593306085,26612.7426040724,26800.3013543586,26899.727639229,26935.6539416013,26504.3858003249,29989.0098429031,29680.8764974456,29649.0484985874,32494.4287833862,31768.0942673129,31582.201275822,31554.4408864972,31660.8791819885,31700.0378229901,31584.7758569461,32046.5530261491,38277.1407426674,30609.9115969166,30649.8003697158,30808.1223653854,30367.2275465094
"GSM3714424_Galaxy491",43575.9571401485,38348.5594465892,45276.601493388,29461.1283920017,32226.1683110894,38586.7655571414,33449.7934007698,34428.7454049483,33383.1143553959,34570.3061481359,35068.5909406315,36488.5057736258,32000.232774096,31764.9150090326,31575.6846933016,27927.4622061814,28212.2947758567,27927.8778266523,26674.148020477,26678.0336528443,27735.6398815609,25636.8696115213,32921.4080912244,30147.2361257361,29650.9082720089,22380.6146593295,22286.935493488,22345.0283619532,22209.5748045526,21518.7893466546,21480.6396545622,21501.0405875769,22332.5173379379,22188.8676399334,22254.0098403596,22373.0413912553,22284.0959010074,21477.429172145,19866.5554489745,20011.4063926775,19243.824658948,20078.2984226493,19930.1818898716,20092.4269956289,22538.9013006313,22474.7000641772,22348.9576305955,2982.54266954227,6066.2774200279,6116.35019869867,6198.84700418264,1185.85775490771,0,791.393399057215,4207.76042960184,4407.88906629027,3746.27573407752,21830.625222301,22247.6636467298,21823.2415192488,27692.1000957544,27658.7633338472,27623.4120633892,27708.5081498997,28829.6767383716,29666.5014020805,28768.9522408396,28914.1551352371,28929.1516639828,29073.8129134225,28578.28739922,26246.7136225988,26419.351808873,26523.4194163498,26545.344176613,26105.1206259388,29658.4097904598,29358.6884808006,29321.770740027,32158.7579158252,31453.4771964392,31267.2149817287,31237.9783915404,31343.2902139112,31382.0250345082,31269.7877385212,31737.9643689142,37944.7588119177,30190.3201220441,30231.0086674043,30393.5110110323,29930.6706733682
"GSM3714424_Galaxy496",43507.7027442894,38302.9930869868,45213.6458956864,29475.6970067184,32192.5125264261,38532.2292274333,33393.2392853619,34366.042007688,33335.8135782604,34544.646011463,35060.9254421104,36459.5929847203,31949.9311137223,31714.225408089,31535.785977985,27888.0250768891,28185.5302172947,27912.5004801029,26676.500346692,26681.9032739198,27736.6258165605,25640.3910016886,32890.1290926547,30265.7943479916,29773.5882004758,22330.5550016987,22232.9652741978,22300.5314059032,22161.7210611839,21495.8794066811,21455.4204780871,21476.7052680509,22284.9033010814,22142.4490459536,22209.1045259412,22327.122838817,22241.7220874804,21454.9331203766,19857.8867809046,20003.2752389234,19231.1952980336,20065.7745850727,19919.0734552184,20078.5807613272,22507.2947366201,22450.2274670528,22317.935473581,3128.05400254434,6122.79737701487,6158.29999219616,6226.92358880878,1335.95187849142,791.393399057215,0,4193.732411019,4386.20627598216,3725.03234117573,21828.6082466859,22245.9994448241,21825.1956432028,27750.6155485677,27714.0179895959,27681.1656361077,27762.7375015006,28847.9680951885,29669.5199816026,28788.1546747571,28934.7645732724,28948.3978504541,29089.2387862368,28595.6000388028,26332.5725427411,26494.9145378857,26604.9236267939,26624.33739967,26176.7388985755,29650.2765788856,29354.6651200607,29313.517747549,32189.9834593952,31487.1873729351,31303.8234711501,31275.6960184894,31377.592897187,31419.0054737074,31307.8488537255,31764.2896619984,37919.7554969236,30235.9011939723,30276.1501631597,30438.8531765735,29972.3591301665
"GSM3714424_Galaxy501",43030.6045283625,38255.5600249636,44256.7008000116,29618.4173174878,31920.2450537605,37191.9084855831,33597.7342968329,34256.1227027813,33157.5222329735,35140.6744156058,36077.0601453399,37005.8932513353,32318.5670631399,31784.5845644186,31922.7167524003,29251.5105126142,29367.1061790471,29017.684218959,26730.7643671549,26587.3207785943,26867.1962107452,28539.7162481198,35016.9690671475,28829.5992603872,28603.3537356368,25716.0984355946,25630.8571308228,25685.8649794464,25570.5558416203,24964.3248681483,24908.4540092946,24908.9390739401,25605.1711556098,25478.137333184,25532.1852811882,25656.5209128845,25603.6672401587,24881.7345435022,23361.323254867,23480.1925011824,22678.7494921948,23570.079639503,23413.9717778345,23573.7272061663,25891.7667656649,25814.4505977213,25713.9469137305,2526.10592525447,2532.71864901009,2616.92925916769,2759.59843645635,4117.25268423932,4207.76042960184,4193.732411019,0,893.262042303284,1028.73615082126,18259.145023277,18655.9452232908,18247.4886953695,30240.9937589972,30189.8337787706,30168.1771229748,30235.3449136239,30747.7116861087,31789.2747189681,30960.4661728391,31084.1878740609,31105.4059189685,31254.2458319713,30630.8184052195,28553.5601289227,28711.5150888231,28844.7946427272,28856.4342981744,28391.3708891056,31712.5792059005,31385.2209271541,31341.6637409917,34423.7682773202,33743.8327985266,33545.566109702,33528.9505908435,33616.150638698,33650.4301206442,33558.5230312289,33959.2620533056,39715.291285946,32547.5913467981,32585.7359398618,32731.777645237,32308.4615595217
"GSM3714424_Galaxy506",43310.1166899778,38533.2447516024,44474.9283156578,29763.3746102697,32177.5482631557,37396.5710732773,33885.0081284132,34545.9065072657,33448.9433711486,35428.2621204684,36368.6793944875,37302.229110248,32610.4097641534,32060.4613133823,32208.6944106917,29595.6604835267,29693.540696708,29318.478482297,26863.5845696475,26696.595231668,26904.0432728193,28802.795403709,35186.6619552541,28475.8459643588,28308.2346840451,26028.6545285728,25942.1672273274,26002.3755523615,25888.0247190412,25294.1425138001,25239.1274436464,25245.5102579662,25926.370886186,25796.8847832156,25856.5147408996,25975.5821719141,25911.1560176387,25216.2544537006,23681.3616639456,23810.8393723174,22993.6126918732,23891.1622252151,23735.2069274085,23898.4536221737,26225.9788341403,26150.8884870452,26051.4167713318,2641.7489401206,2407.5802129073,2419.16328762567,2485.91685434892,4310.07809311956,4407.88906629027,4386.20627598216,893.262042303284,0,1506.41504973588,17932.3960039068,18321.2984241553,17906.8874211645,30529.9897605165,30477.2112882522,30456.6991836004,30521.4565139885,30992.2703926232,32061.5681387957,31242.8705418678,31367.2896536587,31390.0457890496,31535.7690122673,30911.6954703781,28821.8383973884,28979.2655086107,29114.3581669664,29127.3219179547,28657.19445968,32037.7671420362,31711.7588685702,31670.7664480336,34700.3051372669,34032.8023580829,33832.5436235638,33817.9984899641,33903.9293683455,33940.7389451729,33845.7434623554,34251.3322903986,39973.2295051249,32842.7883772196,32877.4701755358,33025.9708317243,32599.4793394567
"GSM3714424_Galaxy511",42788.6605230359,38002.2244474534,44098.0744462712,29530.4933274135,31702.9215523508,37069.7492890602,33323.7017085975,33977.6469864853,32897.0370625688,34855.367169263,35769.7861156137,36703.1883153164,32040.6068573173,31536.0715308339,31648.7079947144,28881.483177799,29034.2861590235,28712.8991484457,26677.4302256718,26579.695992597,26968.4692543383,28034.3974108211,34661.815091846,29316.1521734903,29040.2925850726,25192.3774898969,25108.5572708287,25159.0581642839,25045.1551120189,24416.7561918679,24354.4090541086,24355.8344735111,25088.9140789386,24959.6171881565,25014.0472766725,25140.1714391606,25081.2438191552,24327.9962448415,22817.9392818422,22940.4546001474,22161.7082631124,23031.4303547236,22873.598914326,23033.757544105,25356.21565654,25278.3432961345,25177.7465831947,2270.60381043876,3002.12497915632,3061.41228493775,3221.95137853971,3673.63672458638,3746.27573407752,3725.03234117573,1028.73615082126,1506.41504973588,0,18770.7435405563,19171.5230430119,18755.6479362467,29849.1389400904,29803.5723613166,29775.1106821644,29847.6165345281,30499.3188012456,31520.6834482321,30668.8026481388,30795.636181088,30814.9482325793,30963.1586816805,30370.1531915879,28225.2926205045,28391.1835349785,28514.7528760913,28529.4883969635,28085.4510216174,31368.328091493,31042.460032844,30999.5644571396,34035.8688979549,33330.6432544296,33137.6099364641,33117.7315816471,33206.9539251843,33243.5932279245,33148.3827885983,33549.3304852403,39398.0057164816,32151.1715585282,32187.5382146605,32336.1485065579,31903.6447378746
"GSM3714425_Galaxy516",48305.7752280429,45431.3878073168,47117.8033604583,37435.1900683456,39094.4707552742,39471.6720215909,41851.9906620978,41609.2578168815,40690.1670918396,44275.6739228722,46479.4677483747,46016.7281331775,41298.1130524013,39842.0813935737,41038.4970473937,41754.8388916895,41276.749374271,40572.7121192842,34922.7637819354,34228.3716010027,31557.6028147746,42778.9848285267,45951.2463033182,27973.5668130351,29977.4943019399,42293.5822692042,42268.7916170076,42314.3531406925,42287.3058561599,41857.9668572181,41703.3706807135,41656.542958276,42045.9145548484,41920.9149980804,41985.9841247382,42104.9950441909,42053.8102751246,41633.4706012948,40219.5889735358,40415.335497704,39594.3659199505,40447.0240266795,40301.5235542253,40486.8126483,42346.4216012381,42216.5049636576,42243.9439436129,19502.8379800332,16622.2903526641,16537.9862335388,16312.3943297748,21536.0922234581,21830.625222301,21828.6082466859,18259.145023277,17932.3960039068,18770.7435405563,0,802.904037304525,988.317552524851,44528.524307862,44458.0680094233,44475.5088233967,44495.6171531617,43337.5109463048,45278.9553059585,44661.111140737,44713.3615349276,44755.4698373855,44883.8137279479,43979.6766761406,42360.398500396,42537.4823873174,42707.8885151476,42752.7480412818,42303.2754181398,44872.0738060308,44514.9688963715,44462.002615718,47712.9773438996,47171.4585743785,46942.625878065,46970.4784515976,47000.8625831121,47052.733491995,46981.0538828172,47251.1401632431,51153.7930596439,46692.0061522902,46679.1115143715,46807.4137049118,46445.8329546701
"GSM3714425_Galaxy521",48345.3845712644,45510.6887600682,47103.8358912511,37537.712410335,39160.9182325633,39409.7667696998,41990.4399454311,41715.7335592508,40761.4481274085,44432.5187689487,46664.6539939235,46164.8745257411,41446.2698291526,39966.1039618913,41186.7610254468,41972.298806775,41476.2843684755,40768.6567869296,35005.9650062564,34300.8889165483,31549.7875503848,43289.6533454246,46490.4264272271,27858.1690208301,29882.6687761886,42757.9908835212,42733.0803484444,42778.0108591726,42747.3065003644,42309.4428092532,42163.8249426821,42118.1509493918,42519.1821325418,42393.9962014436,42459.770889744,42576.324397373,42521.8651500857,42095.3783434273,40681.1690963782,40870.8875024983,40040.2770512593,40906.4875081375,40757.3041920437,40945.6906903979,42828.1186057697,42700.6041824654,42723.9151237753,19903.4603407482,16996.4495373218,16915.5708582625,16694.5128612883,21964.1499855829,22247.6636467298,22245.9994448241,18655.9452232908,18321.2984241553,19171.5230430119,802.904037304525,0,887.052125783877,44855.2378031843,44782.8054472052,44800.1510814565,44818.1133975484,43618.7422441998,45533.0160109339,44923.1617858323,44974.4053221706,45016.8486359832,45144.6892910555,44243.7707557526,42633.2290550542,42805.9433699153,42978.8872582562,43019.7628599999,42570.093338646,45182.9279022769,44825.8355699727,44781.3398750337,48030.1450499072,47492.894075183,47261.2534944135,47293.3085597426,47319.2445498199,47372.5148311621,47302.2471046303,47573.0294979729,51486.9025979109,46993.6428924397,46978.1216813778,47109.5726067058,46742.8300760188
"GSM3714425_Galaxy526",48228.1939268042,45342.5763198837,47041.2436160467,37353.0308958601,38982.0358224665,39360.12346677,41791.9966845669,41533.4422462463,40573.8432094846,44203.4363383137,46413.692938686,45940.4809147964,41234.6911705186,39772.9167346414,40971.6009431663,41693.2441323786,41203.1354828698,40496.0910357542,34818.0359010973,34129.9849435273,31436.9699280858,42842.8649108161,46092.4980174387,27735.3622801607,29741.4275467542,42320.2582416823,42299.7116486238,42341.1829418623,42311.4744170576,41867.7597422864,41720.6667717748,41675.4361769627,42076.9129063288,41952.1189253133,42019.5074163848,42133.6641207837,42074.6135507746,41652.9243493164,40237.4210467697,40428.8752208512,39598.5879935556,40463.1841998519,40311.4368635219,40502.0393762503,42383.0688353931,42254.9840097283,42280.5372764763,19473.9047237798,16582.4549060688,16508.7540897743,16279.6303688488,21533.2818558945,21823.2415192488,21825.1956432028,18247.4886953695,17906.8874211645,18755.6479362467,988.317552524851,887.052125783877,0,44486.7025950897,44414.6616897796,44431.1392852084,44449.1622878832,43317.8900023273,45216.9332273961,44593.1409808187,44648.9843894891,44690.5982903076,44818.1525940736,43935.4554496652,42284.4269727056,42460.7487799949,42629.866796913,42671.9211224126,42225.1756708936,44910.9497177364,44550.9670546886,44518.4845390618,47728.0339742542,47175.6868003729,46944.1159059347,46976.7609761896,47003.5033201629,47058.9992144999,46985.2275679372,47262.1412085496,51295.1657200304,46668.1927445375,46651.1077108465,46786.5115002406,46413.6381542954
"GSM3713845_Galaxy26",45296.1086511378,38651.267417903,49967.1071251359,30594.8683483658,34143.0149068908,45382.4053415511,32512.154036724,35105.6072988048,34557.9417770267,31548.009052359,29962.7482631885,33606.5712777342,30831.3884963986,32156.0808181577,30631.485017133,23878.162415051,23596.7850481241,23125.0114309753,30051.7316811171,30838.4579375495,34917.1853129626,30698.55383705,41168.4343979951,42948.2214620391,41228.393957479,25181.3761640344,25135.003679855,25121.9007873478,24750.4290439375,23133.5206520054,23341.6654949598,23393.7598091917,25296.6684433718,25207.8096179259,25125.2513648775,25267.6608356696,25137.5214566967,23512.8610939491,23289.6556019406,23028.935986103,23291.5959242944,23338.0151841503,23137.4701166444,23223.4937721427,25470.0427145723,25530.97510398,25190.5854903237,28998.5332754224,31246.3136812033,31314.5938138528,31517.8755791462,27946.5779570105,27692.1000957544,27750.6155485677,30240.9937589972,30529.9897605165,29849.1389400904,44528.524307862,44855.2378031843,44486.7025950897,0,634.16317775116,751.709396774797,1012.83056247715,9780.09627078933,10648.0317891916,9408.69925566357,9521.02196038776,9448.20999976746,9533.94853650424,9530.11731971535,10329.1576295394,10298.6076164051,10319.8736426716,10571.8450643865,10367.021127091,16369.0198932998,16248.15454637,16356.5793394793,16848.6214270182,15373.8222099711,15265.4244791857,15120.8946168222,15283.5839223394,15217.1778207778,15123.9664597777,16422.967432134,25653.768984915,13807.2347627618,13796.5580865242,14016.8298240202,13457.7721089931
