"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM"
"CTI6",111.651889676383,104.448394052998,235.434688594457,231.89859416453,216.60265154458,102.41227903929,78.3738360614946,100.122193309863,196.129656671613,72.0988946310699,93.5397849573638,82.0800868974656,95.6008464862884,106.27307307817,107.31064691726,221.555381496264,246.677189128202,249.439725072671,97.9598289197414,91.71678616152,100.271332289815,395.25461102813,410.340506316447,649.655920646968,479.354710286379
"CTK1",54.674999351762,53.0260369794293,63.3068773612518,74.8571850906583,73.3924044401851,45.7945880461421,54.3899323943063,53.7259585154788,69.7779357544289,41.3197021612281,44.4316364510776,39.9506285097715,49.08437672057,56.0840434655527,45.8704987752477,72.615753305301,89.3565443890546,94.2275232149826,51.2909071840205,54.2476767161244,55.081226329994,121.123874724426,114.904086643761,197.29365301783,140.675350435071
"CTK2",10.3264299703667,8.4605621641767,26.5970290206512,30.0749458471767,38.3976263837684,16.2971202531738,8.0224039395967,10.4637355592222,36.3605666142547,6.01007389862875,9.25451731523768,7.23407011377968,10.0227660918485,10.8106179747452,11.3630912484858,41.7565882531747,39.0888731503618,36.7092521377228,9.62709750975502,9.28868775087064,11.0246814696919,68.3565084548063,57.0593809298283,85.9033471463055,76.7987546638821
"CTK3",35.6098661460442,35.6596058988738,78.771478406234,78.7396423948824,88.9992091811931,51.0175898868631,36.2261684838712,44.8955112343565,80.0619297295481,38.2899046145723,42.3242476812705,40.4928846795109,42.7998731506937,43.0077874499341,42.7373856080097,89.8019130036416,105.048071215568,116.754477320104,50.701852158212,53.3569686232278,55.4507691627631,143.304192379231,139.05103710257,226.384777480168,169.067770369435
"CTM1",19.6030834772341,18.9280939317619,57.825274167976,67.96505624834,62.5651495688734,30.6958100142888,18.1379040017986,24.5260802602296,54.3924051925031,18.123606909192,23.2612453311652,21.7042328951882,25.496287882561,25.0340414908538,26.4378564228218,50.6007153249539,66.5110082560932,72.2332675486496,26.7529179337933,27.6214266718313,28.7325775215117,70.7872096921784,66.9855990789023,115.842919083396,85.322041706003
"CTP1",19.2039354527339,18.2169116237296,33.0737698295914,56.3187456883984,51.5177247892806,34.0957189261679,23.4575389097443,27.0282148442398,44.7983495989739,21.7337421031949,23.5011559729218,17.7159103140401,30.3848743022682,35.0596946032971,32.9780886795083,93.4632398709396,70.9006902587766,69.0994098952225,22.3479226935619,22.7877184336027,21.579002186921,102.299701653898,97.4113093394947,143.893190954838,112.118727859884
"CTR1",4965.57626612478,5145.31615841787,9441.2877114537,9532.93213085532,7266.69528629688,2471.61784071459,3939.20733939209,3992.35098489275,5876.85878708342,9181.91791303212,10142.6791578975,9006.16123406996,5162.46755441323,5517.11027297196,4920.24991406425,5485.55106998352,7632.88638408206,8734.89464813487,4990.88951370401,5413.04553746063,4837.44044447175,11364.348028594,10142.2677178477,18578.4569440852,13300.975881898
"CTR2",275.603935595235,252.951750194307,251.323072373839,277.56105102242,235.721570152983,100.796110498424,385.654814457759,353.592576053405,183.907653468115,313.022391999105,245.748032768373,260.745625988205,239.403204487079,250.299690609836,216.826988295102,136.800662727599,208.155622417838,284.666590325273,279.873511671413,296.470098471398,313.239691033748,491.741093112517,471.897744301668,899.685202838944,711.538965145972
"CTR86",10.0643849475419,8.98555895362903,23.2355377143824,26.2974206479709,31.6350960172865,16.802274552519,5.72263183771029,9.73101248361261,30.0729488132477,5.22352352245704,7.33559083217572,6.97960781280525,9.74172230466812,10.8948696682669,12.2619305028195,29.2705739933558,29.3134956586706,30.339434107498,12.4650292981951,12.5501042710941,11.663921475738,46.3263235683528,41.1056040625859,59.1628234839139,44.601973191812
"CTR9",32.7078937853442,35.735720375102,84.6483053717897,120.099674980997,106.022563814925,55.6117059454008,28.9762993289073,40.1522619231123,85.7830877087678,35.8254199039454,45.3885879081622,37.6941272243109,49.0947420869003,51.3968700950446,56.5065215726828,133.860688295411,134.682889945782,140.062386035107,46.6308697080648,49.7045393405788,50.9903824723058,278.685234057086,258.656720900024,349.542705321743,267.977676150057
"CTS1",76.3570605647189,86.7138911670943,181.897240561799,337.374914961855,262.092269543265,75.6934968053692,41.9580363098837,58.1065295360952,210.949941784986,31.956494640614,44.4670994660264,32.0836782200571,31.7470866889387,37.5867461392368,34.1816573315341,154.234114135392,231.700613130367,270.973463879299,54.9157387360485,59.4701500535735,68.9444055058743,537.706977600448,450.030622764851,738.791614126695,532.795364607787
"CTS2",37.5774774615326,35.7662756579885,25.7596824444231,29.4712859241097,37.9306839246214,22.7830694177095,6.47059982286549,13.6208154784073,29.1608008029026,10.68948947682,10.3795724591043,9.81708767216827,14.186087059133,15.246440220648,14.6731155772391,17.6452146118781,39.4850639154785,48.578810706533,11.5896734830214,12.2622996849107,11.8908908482575,68.562664227144,71.1183603439257,127.523384850842,89.2815559589202
"CTT1",796.742922780912,768.810429238871,1388.59101068498,1542.58855844198,1243.21457544295,4967.7104806133,1249.7884592541,2177.28134649505,1020.57919273965,816.19833504078,421.248679259446,603.374170186151,1472.97593275754,1891.52419402155,1603.65949897148,475.920753050841,1050.17055641761,1379.8766770355,2133.78701661297,1544.28647105911,2014.09956818967,2455.76728146737,2632.39004806148,4851.67934439998,3580.16679877759
"CUE1",263.091559490412,278.009862149787,451.527371196779,614.384203214468,458.970716256224,247.822678549932,243.176429001211,252.151611083765,427.406141681614,271.896968885823,275.414233776243,243.028302553647,242.951977606524,280.575587944455,239.825160065862,434.698670466388,564.307022450832,595.691313797026,241.748494088216,237.884622262,251.462735428585,802.52516444236,768.496133543681,1271.51429950004,941.62142396641
"CUE2",9.57563671780725,9.75125558089738,13.96423158557,18.9785008865288,16.7290053744368,15.1015096468263,11.5482904937662,11.1883956927096,18.2158293849467,7.1680833590549,6.4326179349718,5.21678028697419,9.93499762534976,11.1970253713843,10.5759324402911,8.49754215824294,15.2961849781812,19.9120930940702,12.5457614063108,13.6681903202679,13.5284934096813,52.6401745576172,58.7362677970316,80.2372152408792,68.6772688739331
"CUE3",23.5616042685627,22.6234346578977,54.7105505578773,77.7368140073644,58.3539665998753,29.5714501700998,14.6589475809739,20.8337264195733,48.0627175596924,18.1722709864617,21.8129141607307,19.2175334778519,20.8912295990339,23.6862281051096,22.6110420549354,80.5654218599645,81.8523147879688,79.8506300075421,22.3180142569552,23.2147779369822,25.0753573920383,161.205208046593,160.518209028285,206.602629715835,165.953606722512
"CUE5",133.839573670922,140.238895108362,270.876025826865,333.14708307456,240.49978520899,215.366528824735,170.043198608168,154.22177710505,215.014790242645,184.346666405567,195.091281679959,151.233306098419,187.09003009271,209.325541407063,180.748393405531,243.873578163848,326.957665018122,373.615696792692,179.993234855009,181.799411448226,184.851951704174,809.806590424842,807.574539564824,1210.44305402368,825.856657310874
"CUL3",22.8436784462547,20.9499276257688,58.4899407966333,52.6410160934186,56.0669412821988,21.2766910390854,12.9335606385292,20.0569628285946,46.7123012465116,15.1278031093015,19.6141354592971,18.1888968438448,19.5528484413971,20.2672901597492,21.3525876227293,56.6916550039498,60.9804914848622,60.7060664686561,17.0311443550732,19.4648923949052,18.0202925317224,90.6330963916357,76.0192462184309,112.958098810245,80.7364388736135
"CUP9",330.797700094513,321.537398103507,376.379800317051,406.508478989016,551.481776727341,244.946113966049,331.356969725976,396.907881210212,508.853913945419,320.833788984347,404.515387024825,365.906059731408,309.000985563478,337.511113354414,339.271889597717,486.651672200805,643.860407706452,698.28101922607,301.779194662121,288.614370868888,303.535143419872,721.278090634928,657.177078757461,1202.37020736299,879.602836125263
"CUS1",16.7158208718476,18.8088739961667,34.9157860168455,46.7654288959409,47.4951550112616,25.3534867365396,13.2668967545479,15.9233793400919,39.4319639495345,11.668781251465,17.8500964794396,13.3244511321269,13.9503180238316,16.1731851674906,17.5882082506033,34.8366862580747,42.2908996548633,47.0682231811276,21.3530784338448,24.0067620661735,23.9130488621596,97.40048972891,93.2749853177939,129.236353246553,104.041360915005
"CWC15",158.783736794511,147.265175407586,202.459282799048,241.236584674323,227.122149890629,108.067665483125,73.514306157135,99.1795763380329,212.799652317219,71.7538873771985,80.8593977968939,76.466544709167,79.5557848051322,97.9597858789047,86.8290211908203,147.938723011316,197.344650747161,203.685149241734,95.9826278967125,98.643541382384,108.168278939019,391.526474207027,385.804628197258,560.091181432242,453.542880281291
"CWC2",21.0569632688096,24.3206654237308,45.7026541865025,52.4554089863636,63.4193189068651,32.8204673271417,12.7406761142366,18.7711906396684,60.8495171665521,9.7186594950792,16.8427309043433,13.7727168799299,18.1645759429938,20.2510339993146,22.9088303369376,53.0520044767972,52.7923447648507,55.5876792276009,26.0467132513854,26.8999973004912,30.0469622365622,74.7004564750233,69.7651649433137,109.645540629032,77.6381801875317
"CWC21",59.5423198415298,57.5738054968913,136.435852881041,159.016097817481,171.233175542476,85.1104883507928,55.8420400115728,74.486999970946,150.415236889663,55.6015813728164,74.0327847443392,69.4351234736854,96.9895798610008,102.240953306393,112.374580734283,226.82761875622,180.337406783892,178.493680849849,102.420061384091,101.006945315927,113.131738352955,351.115881152127,341.4310923555,587.871054838911,390.705602258511
"CWC22",57.3814004965002,54.8654539621882,79.629995926151,86.6501313203963,91.6558021976966,47.6183489935279,25.0735577952065,34.9705111715671,81.8323579919477,26.8624191222585,31.5689853381924,30.975257834845,33.7297590882107,37.3250501071283,36.1579599447697,62.566066568725,71.7933760431445,79.7004884135273,47.6615997840642,51.9248488527678,50.5460866140093,141.351377658735,140.244861787639,207.830747392979,165.56199799403
"CWC23",39.5812114825346,41.1254908260666,77.3859787446263,84.302031167144,83.5404255655933,42.0376067973156,29.4986585181558,32.3438057459303,80.3713405422464,27.3236868150673,30.1856141906581,24.0208163080698,30.9005520873123,35.8008347208117,34.8576660719518,73.8083839137651,78.388214066371,78.6725078291931,54.0029286912003,56.9645171251157,63.1134596890206,144.744388254763,137.980081710411,211.992091073123,173.548146945863
"CWC24",56.6612745555624,61.1217716029466,56.2660840748197,53.0876980627125,53.9636812209371,29.9033759984896,9.72402230738133,15.3821340203072,51.318996072428,9.32890437572271,11.3192970330792,9.72973232220045,12.7665643310756,16.1762925048171,15.7883961838209,30.6617223408586,40.4321053584622,44.8333811652118,17.296472769584,19.6818909353647,20.3655513929027,88.5005286798107,86.0032519678452,131.614833897346,103.093631582068
"CWC25",92.230184273547,88.7388525234228,202.072010074774,203.701336436951,238.26477631812,92.0714390998181,40.9475973640527,59.8001025034004,214.436551324473,57.1919761733285,76.8740192624754,64.002412167268,71.0046101535645,80.3528323628466,79.9764570464939,242.040817745309,263.203257184021,266.422898706343,108.514518550854,110.234301956466,121.953871369648,461.935924523629,447.80077705673,595.569511368327,477.64636372264
"CWH41",19.4625712195162,20.1525213458896,59.7347689170165,85.6247559506367,63.183626143508,37.2451443857961,22.1728539855115,24.5412461078713,46.0651956951093,30.1736063030292,38.411705069816,31.1313331938371,27.8972016386218,29.3717390781155,32.7063642377488,104.389396424824,114.231384272441,124.286101905072,29.2566636192481,28.7649835484342,33.854013384576,369.814530853768,308.027659493336,284.342611092803,188.179830653874
"CWH43",49.6308218063009,49.6112737415673,123.2476244251,147.036625513409,123.391436460214,53.9734068455097,34.4637259649623,54.688975752802,98.7587652458829,45.4160049498696,57.3387816144969,53.4032473035292,49.7601757959553,54.0228752056419,57.9345950037234,87.145123630676,105.09168695749,121.791642449243,52.1655655285708,56.1246756426526,56.3698243157692,219.308114561371,227.756492406785,342.107110580329,256.500458262454
"CWP1",20825.7371971701,19620.1887980514,20143.0024003778,14828.9091741929,14402.1361563819,3008.01996547442,14853.8878024985,15267.6218186128,9376.29511249422,18363.7916899339,20051.7258273937,20954.3209937146,15946.7130306016,16240.8862753304,16622.6292638652,9298.50974470592,12567.5491976565,16040.6527862101,8877.91488568403,8104.36550428511,7554.56852060016,26778.5572425397,22797.9767168746,43121.9375752018,31174.1040318767
"CYB2",134.438875564686,147.859975611475,665.505795414225,675.613341273857,596.257135987472,270.347228697047,192.826265710111,210.650269168689,554.908381029378,259.473617643779,285.701697145103,217.703062477869,254.779067951087,279.220996230524,275.211570270685,656.345094839548,917.54388326127,711.873229235656,434.214972215391,431.493637117125,425.423465130416,733.044207008273,758.0183720246,1662.97349912271,1410.21024701629
"CYB5",188.656484211781,179.301169227263,630.736196311106,1558.0476460318,1000.28274476831,387.633015830498,214.909326935332,224.976562130103,876.176933027958,328.348120524799,414.847074704516,235.565322746309,248.371912565999,268.575993399744,252.54349438839,4240.01070613021,3272.63078000819,2888.13804193083,355.798829332044,351.427744088896,401.405473337655,1705.84363698425,1507.93236494055,2493.43984075012,1634.68244901024
"CYC1",4399.04547709228,4790.5667651941,10202.3811353386,12842.9608090161,8071.06759890787,7554.61174338435,6075.30222943529,5652.76993461178,6092.74664646457,4974.94676087031,5780.15893230096,4718.24269384742,5061.50482568906,5511.24762469642,5490.93318935878,7565.97990746826,8480.0337234161,8604.96820321697,7484.24124782112,7607.19523124493,7751.82036503072,11659.2518359254,11390.3736454512,20241.7611791709,14441.5496335587
"CYC2",41.032754266873,44.2216721962496,68.9146276641393,91.4319568403044,77.2239698197657,57.227467045659,40.5977199205966,41.1103991875216,66.8918340663145,37.7589580332134,45.4803573509395,38.1690195730899,36.6764651026261,40.055918537867,40.6442184923536,60.9423585562343,65.999394375163,67.6416544593592,47.014216087048,49.2314049080471,48.517186969955,115.223412783613,115.061044437841,197.885594429693,151.572879850267
"CYC3",148.123252822079,161.964590483247,261.734955946617,388.886981486304,342.651943963094,241.136790090405,136.292367091085,171.547823579469,315.733809267431,149.637722078439,166.652460273422,151.256884222719,153.568380438219,180.4496035184,179.489376833318,232.777618775765,304.761903855041,332.785470132705,253.765962065266,258.181259013292,256.901049477117,448.591974664465,449.455465147501,827.133737999613,564.520355468785
"CYC8",22.0516703400856,24.0404081398647,29.0885341914797,34.496639319806,27.956066442917,42.6742782618634,17.7168207711174,21.818680376657,23.6125569780999,14.8925132477076,20.0014284895789,15.3699582482684,31.3230988358848,32.3691423848432,36.2557269548751,23.3712652911856,31.2299583623571,38.7149245174198,37.3844429689496,40.4140243864952,36.4805033711571,85.580163744277,87.2924488804694,137.402250832264,91.402357535338
"CYK3",13.3418238371822,14.6237700941271,40.7796165945491,63.565203067729,52.9870856067173,30.5357957334711,20.3775636929093,26.0857029829908,44.5274409074249,31.1817981352107,34.4631261640905,30.6658809198324,33.9806608947452,34.0750665019038,32.3672806457667,75.5071802853999,75.8850645617935,77.7030922785943,25.7417111315233,27.0890625995769,24.8303057276466,96.5073370291411,90.2043869186819,139.105312924283,94.6997429748728
"CYM1",67.7371151333726,78.2438912893363,132.736457761789,199.031806615674,170.51174991456,89.5436230732541,73.540934915393,93.1474239348661,128.676330247644,70.2957867153923,86.6005616844403,78.1913116260533,78.7675642169889,86.0163891510187,92.5840082949681,111.04022564044,137.307775491004,158.467572151964,119.825730949394,123.575430506031,132.72410489247,232.173244208004,226.549261985669,378.236706941804,279.353175194601
"CYR1",30.8016706214159,35.3725410683472,70.0783320999003,94.1429613448361,72.6725674390985,79.0590314763811,22.6546771442571,35.694268867721,61.3734218361267,34.7514498426259,45.0776378467144,43.1912503424133,43.5282597672939,47.4800488266046,51.1492078976611,47.1309045230359,72.0251893397933,86.8431668006729,69.4793692576124,73.6103428227853,68.1952763669652,181.110498521232,202.54964215413,310.785553698708,231.995000337112
"CYS3",27.8892064686949,27.6493060975439,67.4301685781596,104.566481284341,85.4300604253162,82.5704707773353,36.7401964331017,35.1310370357373,78.8604108663457,82.6288209154563,80.5497206246705,62.2266137852784,49.5113366425866,54.1644756813582,50.9086501744835,310.272782766012,232.258364359851,204.288159758215,69.364343346218,64.7681960601295,66.2782628116563,376.759745888213,325.951621680996,412.532884164393,281.899932892589
"CYS4",188.889852700583,204.411842776639,323.620368255658,470.206728839181,389.278134319443,267.985537935101,174.520161150642,188.843556953414,338.805369830239,216.068275051293,245.368416949434,217.671027807985,232.313949532001,258.963527018475,240.817108384863,399.643941617468,416.629990700164,470.892517488572,218.879012923702,218.421228059206,221.904597206755,1342.7848690953,1377.95000028738,1377.66591309916,1003.00250939369
"CYT1",1136.34706451701,1266.83958797718,2805.08035354099,3252.57491461946,1977.55409603167,1446.9320270283,1060.5674338535,1385.38982420174,1472.59198665353,969.189378520341,1402.66664402866,1295.44948053684,1257.50341011272,1291.45038304054,1417.60700496803,1649.570183255,2122.40536685828,2278.94919570606,1908.37008582132,1911.07513402885,2018.61536814031,3277.84201387595,3502.78254361017,5512.27679510252,4019.17106755908
"CYT2",126.80963879525,137.178814219387,246.190889016398,383.011478721969,269.149475708858,132.945770705375,157.606826564792,138.92376013337,222.677243595521,106.819233304826,128.865462715016,100.413613659061,127.584478780286,136.548490458932,143.551061941292,370.629124784869,332.334491634132,333.74128219905,203.343205959207,190.744232261473,200.212861917141,430.511138118514,441.11868054365,711.975609440575,471.250775140824
"DAD1",104.343658882703,98.3491435896094,186.688651451424,270.713685805229,174.52519173714,83.5456293168895,54.6947868650991,63.6436008584744,158.290237921694,69.1859050020259,74.3558395566971,59.2081936670343,57.546777021204,62.2403645955353,65.916958037104,194.515676655132,277.01812406685,289.123369934888,70.813542061554,75.9279828176167,86.020220080573,416.73913373384,453.24817528049,769.567153994897,687.257358758026
"DAD2",35.3368615532229,36.5991100639725,84.8973326463781,132.86227230737,92.2237410813846,59.1121093779177,34.8049549386577,40.4795494508538,87.2018131504915,36.9040892894139,43.9080757676346,35.7743376087962,40.264697209514,37.6214486125081,41.4340150151556,102.375830748052,128.15411364079,144.871105892331,41.7305323761675,42.7550952016754,47.4372617975494,294.003719027472,337.591988637982,449.210634588609,391.19451251766
"DAD3",13.0658985405524,12.2602201526038,40.2022163929806,61.6732162816137,43.5372903435362,29.3181852534644,12.2427592841744,15.7824215116438,39.3867136956586,15.1093621027089,19.0492549115252,15.8168966106205,13.7683415265553,16.3928005177604,19.1579336173801,38.1621146399598,51.752949186747,57.9743606620292,22.5904481789383,20.2312099495959,25.0854416171948,199.597120194827,185.544933769139,284.996573389356,185.436156324535
"DAD4",233.142666724551,226.670237837359,304.286999569949,473.358139320259,426.185259157777,230.437280369125,85.2690414343079,131.946249597132,417.890949141668,176.208771491931,167.381508091698,155.192200972798,135.480372332957,156.178801274119,131.787243042205,278.708545661993,410.257580198182,417.315424811596,204.247605907014,203.182686427544,243.310795139901,1008.86814959996,1057.06226426611,1516.01014094466,1441.39151077875
"DAK1",464.758334586537,446.734879710679,575.939140007387,732.357614784013,613.65084447804,312.540139417728,375.932865734801,510.428257140389,471.639031928382,509.442654044978,428.873971683133,436.026774070948,465.311760465124,517.098833011278,495.53068582378,344.471126986696,602.435126724545,811.414110582346,569.248108966904,539.324115000781,620.045708792036,1221.2001102817,1188.67041257343,1930.72342887286,1468.61358547929
"DAL1",17.8787602715139,16.776834940351,46.9631331940667,65.9906262975952,77.4262847237798,87.0677992312699,34.5486433824154,45.3929701714959,99.3391788120146,43.1048038508947,51.7662197393157,43.8706867085782,36.9338106347438,36.4210956246375,40.8040165072661,152.786798461151,163.344829181649,138.298673945778,49.286546419065,48.7005169300032,48.8658080928904,115.310698269534,106.532038443489,188.986026260299,132.518923543694
"DAL2",98.9152051545454,99.6599805906771,264.907213930048,314.387155332877,249.693089566821,174.340657012202,96.6180755507843,113.253267264646,243.078477827502,113.259149309738,131.244613650392,105.51519402661,106.642164853904,120.047057782093,105.861940994031,413.035541633801,482.370133018942,435.610728083202,169.669927969105,172.831032689735,185.969377038641,367.247149358717,350.57694217114,615.904105858535,441.665372856026
"DAL3",41.0720822048765,35.7430655376868,78.1601017979501,95.5665445496507,88.4772053941443,46.9419405214053,21.8908245550842,30.1639140900882,82.684053687346,26.8514235876903,30.0998975504573,24.5937396727867,28.7956866758067,29.9754831579776,30.6670332727786,70.9133083407889,91.9124832670981,101.276072311835,37.8012134383514,41.6742745019058,45.0889674370695,116.709427441319,127.104928714246,207.293286321876,150.1454031287
"DAL5",163.212568749107,156.071560488658,254.294118717731,391.221135499825,706.050012024117,110.84081585925,179.872685033254,260.281304059434,1020.34834730183,455.447813153496,513.468943540713,513.413474283533,218.6512092675,236.858082541017,242.825147264678,523.314308713915,919.437704033417,932.471331606909,146.856217701322,127.355332587087,138.0591573311,734.175853681668,629.641996641356,1144.47311364623,806.659582783435
