"","k_1","k_2","k_3","aa-1","aa-2","aa-3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM"
"ASR1",34.5569017501546,32.0029895369819,26.8205330245175,36.9500458696595,49.4495779117834,28.4560312757917,30.3625555948487,29.9859166027014,46.0174003175,42.3693603247364,39.551228519098,36.3198672672169,24.8258633483075,26.2375597322233,25.2091513252775,39.4391864872242,38.8895212681676,29.8438046407009,33.0150744265554,34.7856634725179,32.5259899649414,67.5545,71.1692,77.8931,68.3101
"AST1",190.452690212571,183.109295145835,240.421504926406,245.086229817885,289.089840099657,209.755104237854,188.712303398113,206.522829484347,295.567964124598,198.27245143283,201.664768270148,213.642935693646,213.192193396778,207.670023899224,226.799614606179,204.248494255515,185.944568741055,159.60542191025,245.348341227964,243.977379791117,255.251145714233,20.8973,15.8325,11.7298,7.78715
"ATC1",32.0302682957626,28.2069928279812,2.14092309593658,7.35770704543973,22.0003507362284,50.4181532871327,38.094673063482,42.4456017228156,20.5958660389051,21.8730819794179,17.7859165611171,19.1401134336643,42.6254959769881,39.9478149987033,49.8893379921057,29.123101490566,18.5220942444414,16.2588457826738,31.3924078004451,29.7846245519826,30.2950240599966,46.5791,37.5511,36.8936,18.3681
"ATE1",34.8872250757076,32.621365997295,50.2631651643351,34.0195249903417,36.1156446678061,23.1713397531447,26.0555855182913,32.1596300376552,34.0746854294133,20.5568319377328,23.9090147692244,24.8145133409576,29.1360213823948,27.7912923197181,28.6252485660906,36.3967349582098,35.6119327944749,37.3696336370515,19.4244030121287,20.0376180054324,19.3873706282489,28.825,33.5836,47.7827,51.243
"ATF1",42.004441964321,42.7690152255193,28.0444329264623,62.2007254381665,90.4207968199961,98.5688494373094,64.9948887236991,67.573490710489,90.3813593803428,61.0878046994368,62.4777967298521,60.3724967060808,75.6708337608912,77.1028717933253,81.0992077518617,194.488037018394,148.151027376068,152.387475667886,183.482157329791,186.474632991089,200.932948428106,31.5004,32.8145,105.758,72.807
"ATG1",185.486216260318,192.812676041854,85.5734890790652,144.646041220082,119.35457894457,282.705186002409,242.93676750875,273.779325140761,109.827663874174,278.015348823239,308.560215312259,322.782106802176,284.697608652062,279.602516759561,299.352909527141,188.330697992756,217.178963993085,223.299713485794,405.38695178238,423.493569545425,392.697416039689,17.167,17.6532,43.701,32.3015
"ATG10",11.9321575498596,9.93005372387619,25.4711985630077,28.4098675139507,34.6697358650183,14.8617234496775,23.1899782415993,18.2275028329386,35.4546769450189,12.3895233159223,14.722629395053,12.2702254281138,14.3427879411276,15.1530523895144,14.3913246672158,25.8867247213441,25.559544619628,26.0297376267712,24.8754731031887,24.8062294371623,27.2041433275693,9.62945,12.1302,11.9145,16.0005
"ATG11",13.8054307276472,17.8418392193988,20.3047645806572,33.5621265200976,44.6319638425248,26.9760928486768,18.0600280216177,22.8566364128122,36.9530166832035,20.2340075446343,26.8009832667515,25.9708449948367,24.2709809495079,23.3140945384673,29.5217109284638,29.5573205378908,41.2506120790677,42.2731732804323,32.4881651745366,34.2832718294164,34.2007720711435,21.4359,16.7243,16.652,22.0076
"ATG12",24.43718479856,23.3550611170457,35.8815798058432,44.6598900641381,56.4544400889628,40.332957699054,29.3866365048725,32.5666865254745,55.3463945205641,28.0024211555206,29.814007392765,28.0445489273983,31.6862711086555,35.1115445624183,33.8081912817133,64.275525499587,61.0843786072056,54.4453340177398,42.9637987704403,44.8040150580309,42.3922098285326,48.8379,48.1015,63.6241,84.3086
"ATG13",130.254801477616,139.791083021176,115.038133635742,148.750873830365,148.18962693405,77.9166812239294,86.3788059605751,94.8419540343196,152.493068831959,83.1703684622455,84.4575470792073,84.3065906237534,97.5495797720295,90.7995502106115,100.787539202415,293.245483979341,318.704386845075,301.160926236435,99.3394267409413,114.789520770599,112.865322453463,94.888,115.825,100.216,72.9312
"ATG14",63.4406789146437,60.9007120005303,77.8904204001398,62.4161807061299,72.3207206368413,74.6558043425007,82.6651371744099,73.2345811418617,87.3223041058777,76.4326335015882,82.5683197094988,68.4273500516281,92.0445402931119,98.4734790585278,92.134286556303,81.9716425028582,82.6639580000223,69.834695869706,104.061546491468,103.629212740294,109.995521447491,68.1327,77.0636,69.9469,151.79
"ATG15",95.5303449623135,106.383149177416,107.621781581522,152.335652569884,163.896129359422,93.7834282965967,102.219356933676,139.843118751114,157.0021900132,130.116671379276,148.401157320437,162.400637949959,132.24930222841,130.690238459132,148.961021498925,185.586441892175,182.918322362454,170.927750607098,154.612833754717,148.348204480832,151.632934929208,25.9383,22.799,35.0267,23.2385
"ATG16",45.7170683760441,41.5454887438073,41.0135682221048,43.6417864602278,54.8778085579588,32.8378394021017,40.5835676215679,35.5418788577047,57.9059871890921,35.9481332142525,31.8185845880772,31.9571838502965,35.0525475730162,35.1442261842343,35.0813515148486,42.056635309211,51.6489962859049,38.3665292397777,51.0547963655055,49.5566518339711,52.8037893105767,151.113,149.27,125.119,261.291
"ATG17",39.1679408079098,36.4528869862036,65.2687294166903,49.1842006223855,67.0264420984363,26.2930673935146,25.4401807909285,28.6911247338638,64.8694333893286,20.8684997297303,25.4414140360527,23.3937883571724,25.0933726898503,26.7280073789958,26.0893625283363,48.0106007474808,56.5607961075452,47.3303906989948,27.5069557392372,29.5411302697856,30.4454496249677,53.8601,58.4757,64.3935,110.478
"ATG18",49.5089509939057,46.8024328381379,127.440182793971,114.870865799009,127.534411515215,57.070804407942,55.2665392348365,56.5131330365275,134.266566069206,50.7688749170518,44.9740654155636,48.0875687579426,63.693777972866,56.5496608362485,60.5556124505395,83.5260147394799,75.3797111220535,72.5991082387149,51.3140603185586,56.4871089673419,51.5886944125578,36.9664,34.2522,37.9634,28.1459
"ATG2",35.2683673744225,38.8774083685143,49.7497242298607,66.9263014728845,60.8210416323598,39.6497048031567,34.9307940767856,39.7640868100995,55.3081171588531,34.7686546649113,34.6386886162251,34.0122962820067,38.2334468764814,38.3302897764044,42.2141815661926,40.3106047029419,44.2983913659455,42.0497865087417,52.805802813736,56.6073915374944,55.9395738056705,20.2224,20.9613,31.9111,32.2033
"ATG20",99.2280615733739,109.859802244397,192.82699426337,198.180635027585,270.939353186027,80.4791913098068,108.305258651074,133.987560882403,274.665212799487,108.009459763623,129.135119823521,136.885450453782,137.041639722348,136.67656767527,149.119975580269,402.829057132404,500.293322216411,433.198867562833,133.166283385143,139.134896824954,126.281865705092,79.153,81.9977,170.687,243.88
"ATG21",36.5703623323956,39.5850392316147,101.798815522704,151.703243758192,126.131402899929,43.7205492153891,50.6000835734792,52.0013414818865,125.587832218112,50.3373327220505,52.1292898023318,46.6224784986532,59.0833642215112,56.1080408954411,58.0637543828918,216.979712420852,203.594414864195,155.740789101018,56.3399152769744,56.9925622990295,56.3533510994576,56.7629,67.6763,76.2488,87.967
"ATG22",159.412588996975,154.560466210444,162.327952012228,65.866131981105,81.4030295605522,37.9384010638797,120.24008126357,158.342126546686,52.8294230127035,89.6162806853214,93.2333498867016,108.215619418151,120.847241200158,108.562294606894,142.960117081211,119.733970788029,134.411771502711,154.8019416045,99.9976180920394,89.4283852591442,91.642685297532,31.3926,31.665,44.6531,35.7064
"ATG23",46.8039301356496,52.4000222372533,61.671472585673,50.4766330670604,70.4677825188235,34.0919824649218,40.9086380678194,39.7259192401355,68.1451173274459,39.9274415499258,41.9424236227957,39.8375685934295,49.7243783213283,50.8971666747701,52.7479455103931,83.8130406161908,74.1203676520765,62.9032713786284,42.1728987080103,42.9852395892742,42.6639320440821,19.3261,18.8153,26.6962,35.9315
"ATG26",190.78770748174,195.478509148555,258.343614415558,255.231242167859,250.742225660399,202.777151872833,191.141204629139,249.139339135664,207.764441345468,180.384191484881,198.697266835017,229.848284038209,237.025347775586,229.959966033494,257.261293490764,194.799581123586,238.007542312998,247.857013292937,301.192604430889,307.384360581896,342.248105920674,31.5456,28.4062,61.2146,54.0462
"ATG27",114.433437780843,117.279283219859,179.149386206408,212.417258767944,310.867472569791,147.2708506397,182.718228956894,178.238938416378,367.422614721921,167.505392003024,158.469029124934,169.977327035573,206.511558715767,217.747665016326,200.974997956185,293.942671533353,309.275407558802,251.201868147257,218.470566308873,228.569089376445,224.940392398806,148.177,130.847,87.3442,63.2003
"ATG29",87.2963956156919,88.3148597809888,150.07827120857,110.998656938685,121.634183705058,66.5351676568686,91.728087666667,97.4763283714619,110.544518193582,105.3003482426,126.872443563214,124.944411009016,93.3183768473181,96.7148627069477,105.48263894964,138.261828176071,121.038126110573,112.324986515713,112.678763752554,113.772286529795,109.973156012805,87.7893,92.5795,149.948,293.718
"ATG3",554.938253048064,562.043464149138,355.630652365885,563.260380068686,619.752981420174,313.413837634846,369.188629313701,375.472716919694,655.67331626177,350.27576963684,364.183881253539,349.504076643436,351.610097736932,358.29915938496,334.390459822253,484.246839911096,584.365055982969,567.02403454836,396.067083293406,405.792120680809,408.44739194075,138.597,171.656,221.996,241.89
"ATG32",122.32640961999,122.806583911789,170.577422885743,321.038537540561,263.285896402817,164.835905381662,115.708540337818,129.102031156206,274.413977182399,132.892141035266,122.512899705293,134.564572337931,126.679585090161,127.386452322502,126.616280578401,142.257299119287,226.857743366995,248.769462259712,158.886504475954,161.53377061805,166.864979170986,8.94643,8.50226,15.6942,21.8512
"ATG33",893.529632743616,876.513873361556,877.212586577363,1149.08300021824,964.798554064265,780.970700127828,842.76586749235,739.007670617212,1240.01123021869,768.979903919401,713.634207149619,705.554468495546,815.375128424482,830.315805396417,769.986251123777,951.157019863692,1022.02541681849,847.777794847853,683.652713980454,658.422039772863,641.907558385837,29.6323,30.9681,86.1225,98.0748
"ATG4",96.1569176920215,90.640372149384,110.663620134152,123.77757965645,137.974876422259,66.0313417636003,78.4540887432518,85.7649034070224,136.934720988409,86.3231515556911,92.6009564549184,93.188707367332,81.9036655101841,78.8265045719851,84.7513729311975,129.137159294451,138.751596053776,122.767000953275,93.5770876480835,98.4207999672897,98.4936888685211,32.659,40.375,98.413,90.2096
"ATG5",12.5646174453822,11.7362797447693,21.4596056204467,25.1080433394238,31.6973505472591,17.2939565826765,17.7264325842308,19.1720150512966,30.9337765585648,14.9502231129107,13.5820192701287,14.1146345602711,18.1056605421528,18.874682254788,17.9308789438498,24.8152024221085,25.8480956284058,22.2565193573443,17.2220063730757,15.6234881803115,16.8764557192293,73.6143,58.0439,99.8976,134.322
"ATG7",69.4679456032338,66.6019191941639,72.0544656591348,87.5314953567461,90.8580286081416,57.9778601793019,48.1294201912034,52.3863666366737,85.9289447748878,65.9241663363577,62.8524197064708,64.3126249996659,58.1715664212767,57.4662759176077,60.550104921421,49.9556840843118,62.5506263715932,59.4415577934127,50.3093889254806,52.0641755722014,49.8740248830832,31.8932,39.867,40.7245,41.0336
"ATG8",504.022575820637,562.321035728852,398.213979495507,787.927874682671,746.886424779577,528.236858131839,613.933249295163,627.473891223471,793.924467885316,813.591508681239,811.916070721598,772.808773046875,633.08377518316,622.929504748617,680.585349085369,976.288890643745,1417.956099479,1462.46276006611,955.999331273028,1044.21541133276,1023.53007475485,483.981,599.201,843.042,1832.47
"ATG9",18.1116130921874,18.7401563346071,28.7587107294961,42.6773521469132,58.3042562057346,21.8616119045252,20.8187212866217,24.6021996496913,55.5160619369329,27.1068039769372,31.3618420374042,29.5760889780249,29.6761296161385,27.877397114981,36.0868124859743,62.3050937890784,68.5284506441859,59.5377413071775,30.7004493617806,34.576504287065,28.9668848530258,14.5744,13.1454,34.6409,41.0131
"ATH1",33.8244590367922,33.3717731761717,61.1697595441777,41.0739447416589,25.5411616482279,73.6168542013102,25.0336072197802,34.2285300638284,22.2837986951133,51.1124425401502,52.421021130544,58.2976158828327,45.502839776986,43.574839772956,45.6449932529521,26.4192922064677,47.3503261136111,45.821348293997,99.7785858018718,120.509998749505,123.77207377398,22.6682,23.0859,138.092,136.75
"ATM1",19.3348632023235,19.8959253483032,6.1459691696233,10.3332894193153,7.43405253266005,62.4761459244412,77.1008122811508,65.9864631170995,8.06540308641669,54.0297003854544,58.1406998605407,51.4503662076183,57.4331121460251,61.1691499221625,57.0636326018198,5.73747585004552,8.64086498450457,12.1924010982874,116.310889973735,119.647953330873,133.178667795786,44.033,31.6704,31.7274,19.9452
"ATO2",25.072937089857,28.1612054473015,24.9651482604313,35.4818321264942,25.5049634418392,256.679728661425,34.9983264280054,49.0242551555147,20.3648769491463,35.8931696334505,46.4715675227713,46.9757828115032,62.0552864828426,61.9197284923302,65.5185808872937,16.2308856404376,37.9993550955265,40.9357070912838,65.5928630991167,71.3370906367009,68.315023609912,60.0627,62.5788,172.181,240.251
"ATO3",28.9724404189217,29.6045470768565,14.2844074312403,32.723287855049,22.4975722385713,75.8197120699303,30.4126590629496,55.3376330304235,17.576118342355,27.0189077388876,44.587688084045,49.0213419367325,48.0720048248416,46.6914870206389,61.09123350007,45.0317753986967,58.4198201747518,64.2421836260655,62.755186482605,60.6403556369359,66.0042709404889,20.9996,14.1294,247.604,351.583
"ATP1",1736.75460693731,1858.2232380432,2252.70917907404,1925.99300080738,1079.38155064701,1720.2697506653,2034.48872282979,1963.03954781538,855.301785923482,2855.16098882276,3386.17501817654,3191.51381902566,1900.94765570062,1936.99944135408,2044.545481411,1088.75963945605,1069.44559494758,993.717691983521,2236.4364324721,2281.68849323604,2231.2965046715,397.108,451.66,959.943,668.105
"ATP10",53.404499866725,62.2180553370368,76.3761168456365,94.9569236868201,86.4270434998931,55.8957757203051,69.2965483486358,52.9919510458478,78.0998732253105,66.9208738562285,77.0798917980489,54.3108812308554,53.4992460634709,46.6351216057894,59.7510138823262,82.1204915628719,60.6000814061541,57.3185674232352,76.2535188594943,77.6212919320293,71.9400483490439,25.9393,23.1896,34.5096,27.9149
"ATP11",223.705433556454,235.757884490453,193.478656229202,207.126321408575,195.284534992214,180.605999711953,191.11300023123,165.965603829942,191.395875113773,225.144494583523,230.85611650299,202.566995229475,151.736072129766,154.925379858953,169.20428100413,157.965418893274,122.768048399328,106.969714562565,225.307065165043,239.325763152132,229.456477608325,117.313,115.159,152.074,104.012
"ATP12",72.8020289767629,80.7101743655379,43.7898787416556,72.3556802087168,94.6681758952859,62.8250041153842,82.8789445714551,69.7429229130128,100.758478420308,64.4857959800163,69.7803963476271,60.6808439292631,72.4485884801809,72.8895133241551,77.2644118540973,90.4540303070623,56.6978034368184,46.6144202238561,80.6748382784824,85.8231106761045,76.1568992130989,28.9124,31.3881,51.8718,25.2471
"ATP14",914.97043120938,902.603899688287,1221.70458483931,1227.65063863314,907.021086742262,888.858588630545,1166.72070461195,975.673734317453,931.429434888094,1045.21502368611,1045.66359927652,929.352912962464,1010.7157765142,984.948405318437,1012.63014920879,941.870713586786,747.107497276759,683.484678590062,1062.3435876506,1107.10292843365,1091.51571253589,243.03,234.785,427.307,349.532
"ATP16",1231.95805034,1234.89768958872,1427.31277762239,1127.61346878099,712.545220959667,905.423353707095,1405.85853113244,1151.61192123537,669.845942350363,1167.72190760955,1316.89769139897,1160.0079941475,1210.91723475298,1219.6401895538,1229.84971009524,844.198282910078,714.950453528091,614.994311751183,1655.94139871181,1585.08436035667,1563.51333853996,116.06,136.321,369.024,275.268
"ATP18",3434.80271570736,3270.05856979118,3630.9571882656,3448.16705085245,2287.20320885689,3185.9853937694,3734.84997058152,3009.27241418782,2156.4487908445,3051.21974787477,3094.00707182379,2695.58609924874,3213.80689996751,3181.56187217862,3130.25982108202,2245.26429222183,1852.65638104182,1668.31971715188,3038.48271891592,3164.39825696073,3017.59529608596,829.476,777.267,1431.47,924.63
"ATP19",973.183336052149,943.396963479486,1288.42790887841,1089.57130332898,687.307578706637,789.281538046831,919.529063088546,717.659228524765,793.916990447214,758.229194651984,804.937773831918,672.944808186929,739.230803005211,743.938470380337,769.650824135003,847.379092525503,696.517876237736,512.758622462417,1092.30377011021,1120.60810954638,1182.58564603151,419.773,414.265,1341.02,615.777
"ATP2",1755.94115023909,1881.26936425979,1264.50985292463,1524.33418070445,893.403604095104,1557.72067029377,2304.31129253999,2167.99726071774,748.434660428657,2098.53293531431,2443.86019792051,2196.65971764043,2089.72298444273,2050.26741203616,2288.44677893368,932.867036674095,985.18453638099,1048.02862496237,2459.80068724657,2423.73479537286,2393.41807808691,153.36,209.573,701.125,603.369
"ATP20",809.323646968254,843.73840847161,925.768174697681,778.278110637371,555.604591491074,830.517517638772,1005.02947824383,843.866838384492,561.920203790835,843.167417649825,892.043119526616,772.771705790915,887.587937461632,918.811261734062,893.39633605453,738.029640876628,488.522505879585,379.282967028472,958.652314133838,968.594158951374,919.393215546632,59.1059,76.0753,163.913,232.781
"ATP22",7.91561530759336,8.82481047074415,8.96609253321492,15.7137831799651,21.5656597838018,12.8558941774177,8.97022651341412,8.85314269382678,18.6324355542533,4.71981840606564,7.70648639147748,6.64005134435548,9.55898288046277,9.00738717890641,12.6898331924496,16.6059732577786,14.8927490181352,13.7666905035042,12.4475069652248,14.5767085645789,12.2386725932276,32.5697,31.7598,74.992,75.4644
"ATP23",137.252045989718,139.475773359615,123.232335890017,122.39926564219,111.445540580773,93.8447306335274,119.855330908806,98.5725000623647,99.9018763245218,84.360999783459,89.8945797746863,78.0219784156003,98.0622089402752,93.6866489731739,100.249817416807,77.8375223844242,55.7552193695779,53.2607412890166,106.973629853268,107.206468129655,99.0255033842317,23.2271,26.3869,48.1475,37.6962
"ATP25",28.9659200021038,34.442222821535,29.4020105175291,53.5004003151639,60.8799277356339,39.8360922169817,38.3664791830349,38.705901130497,57.8711582659168,26.1993843388007,32.9736943304632,29.2466083072695,34.9375307707177,36.9865670845552,45.596028949212,39.8359589870957,30.4964263588866,29.2801016347861,48.4913541139387,47.3286681076417,46.774433571023,53.3762,47.55,70.2727,72.8927
"ATP3",1121.91645147022,1201.05711868511,1123.93245574644,1118.69449219176,628.822097047774,1160.14398446439,1408.06471011996,1269.83880596686,519.585257057701,1357.4941746628,1474.99147194992,1344.280576729,1303.12777594607,1325.46177427835,1405.96457482821,762.011710542812,620.850330500095,601.952147059373,1809.18944603773,1823.18673802726,1859.28280032953,75.1882,81.5167,312.566,200.109
"ATP4",1581.76734292289,1616.3891019576,1762.15254759815,1730.62552973987,1115.30951700163,1960.02769028763,2147.72250152792,1821.83948345796,1044.68802136591,1896.17637596959,2019.76968529461,1751.50562010328,1933.00459105859,2015.91886352172,1997.7161613387,1091.3172362161,976.644837220731,835.96408725399,2868.29290893115,2947.73657792939,3095.97173897404,180.708,238.693,381.664,352.501
"ATP7",1035.32768037596,1096.00630810072,1741.9545328036,1489.06864655424,904.486800553817,1204.79766820661,1518.07122813954,1265.68991212549,773.540971620101,1530.28649400549,1525.26440532749,1382.59253113862,1436.24955171786,1431.27668221622,1436.23076250158,1172.16481765458,1009.47784152742,955.871047588129,1686.53586064088,1669.25077013999,1675.91582910029,437.012,434.583,989.042,721.976
"ATS1",10.9971165041408,11.6253220178254,83.6302880324905,62.6451927100549,46.884830670312,13.9036936882828,41.8208224642005,40.0847649295358,56.0003832024614,38.3603059700358,37.3275502071836,41.6091428784779,38.7048174246625,36.2013546044034,26.6087377385527,28.4434685956248,32.0130497127559,37.093668291629,20.3842345795027,20.2444000920873,22.0254626633012,55.4707,42.3164,60.3822,33.0327
"ATX1",940.325041076175,827.893978310987,898.429090100466,1322.83607768611,1153.31876154606,911.973241649027,1576.23261501932,1498.39864351808,1242.94483075328,1629.6258328082,1370.86564236158,1349.01410094287,1637.86891498104,1708.49342903157,1631.79393286406,1198.45731462548,1257.27354007185,1053.06197763834,1555.50285111949,1435.81129662903,1552.20513736533,305.243,393.26,412.183,385.749
"ATX2",6.45789276892424,7.40386882413077,19.6614031561272,26.2870643659738,25.4350770107121,16.2427427827698,16.5709348020763,18.0305750418484,25.9101924919116,8.32968426338637,11.5166445584981,8.74611622301372,15.1925998284415,14.7917718752442,16.2033191784955,27.7028932136174,24.0347837053191,21.4054494426919,9.31026285430991,9.73979514634497,10.0107931622073,24.2216,19.8025,18.2012,8.62439
"AUR1",86.3739741692132,87.4439664284632,48.2626701943459,69.2679682349443,84.1249696171686,117.087105638535,113.945377144429,117.363104401696,82.1531958343039,89.3208251351395,97.9030782453502,99.8996558345383,133.050756866354,124.934483713482,121.918873095675,67.6370563737734,73.4882568653288,85.7205049541989,157.895460667618,164.47274689409,150.762371357365,26.7276,19.0261,30.1333,16.5386
"AVL9",43.0759772511457,38.6072141278549,39.8249190119089,55.4061017539493,62.5366249557076,31.8463661790352,36.2722575212289,39.2093525920233,61.6692213316917,32.0692590122419,36.7725855675196,35.4750404906701,44.7170593462986,40.5272993838581,45.9150917308031,71.833194302475,63.5721837202091,60.0861462398996,34.5234400087252,34.6917703804721,34.3575703319397,82.6702,77.0834,78.7359,71.0974
"AVO1",11.5994771617459,12.664053383035,17.7989392770728,30.5466780620085,35.9497685572845,10.8887874779815,15.5190648716453,17.3024850591635,29.5622432642239,8.79563228602892,12.5345809438335,10.8373869497712,15.6733423347451,16.5806912943442,21.0406051092714,47.642784932369,38.4901567328546,34.4425344758571,14.0516979372599,14.8150394943919,13.6795058227162,29.9391,24.7548,20.7499,24.0614
"AVO2",43.2705482780979,44.8837883422916,19.8858014425641,61.5212132933012,59.3200203647631,26.2196535296166,49.1431062990166,44.5493788970299,63.1280365259008,41.2575040794414,35.7425569090626,33.1979354566822,46.3626119322072,48.9872860291095,46.4316791124785,51.674056652717,56.649194845785,53.5796759873322,83.8314162416177,86.6246747335462,87.1811484993261,34.5075,36.1038,43.3208,46.3062
"AVT1",80.1267355062093,86.2392129577907,63.0577300288501,104.605030903416,83.6106208402735,102.707752157177,112.508919472168,127.178834032138,88.4156532294735,109.269745451352,125.63835288035,123.58388911253,118.213499266033,121.696313481187,114.836145682131,151.361202194212,213.790986012306,214.981411643446,136.563944964213,131.679868221058,134.665096157305,72.4007,75.8755,105.051,85.2069
"AVT2",11.2052564214478,9.77145791754959,18.7016830097121,30.595753535703,37.9267401403681,15.5387203280208,11.5190518173517,13.5380371485358,34.960232326315,8.45863225072341,10.4994233352625,8.91859516816038,17.3618964364972,16.277767714563,18.216300116803,30.8791178075937,32.033181395805,32.6645550790048,11.2314888327349,9.84075199448748,9.10771010450074,8.32623,10.0115,14.5699,17.3772
"AVT3",62.136931093316,60.676846978086,7.17209237138755,16.9586174583916,15.6911253854292,53.657950969842,75.8966318443687,67.4455001824651,18.6146082320306,86.1307505253785,85.477022531957,76.1527607355095,65.9029461848624,69.4828758940624,60.6497834413833,18.2713736190812,24.4419887729311,28.7129325958556,56.883623379543,54.5499006103084,52.1923216294427,78.1266,57.8443,117.1,107.151
"AVT4",36.0989947288633,43.10081159119,163.089713886947,280.345841480527,247.388314323778,47.4600943867884,69.3057443987619,85.7570601924264,218.717642901441,92.3921890740081,113.510272672334,111.70817773231,122.386514922747,111.404749385077,136.729043697522,184.132430468629,259.390354551044,256.295996055145,114.104038373935,110.645120483596,96.0525541707898,42.5694,47.1571,57.7362,70.8553
"AVT6",32.3739711256802,31.9084936208158,42.7915666678476,49.3012869279146,43.2022008308515,26.2543355464822,38.1196554081881,41.2776459810818,44.6364626723632,49.9486441596332,52.2998696228703,47.0029180606309,39.5845152119573,38.7005026136534,38.2273981115732,68.7199774338419,65.6746822235309,55.9627026656909,32.0044439017534,33.7209529401741,29.2415136001001,29.8693,32.4151,48.0755,38.3765
"AVT7",80.8965908893924,87.6940074198831,93.8901302273382,88.8173660346938,102.870668037039,69.3336154652267,85.0151226082721,78.469380219732,114.846580614097,73.5407673147908,75.223163877415,67.1987007697243,81.5666179998693,81.6815832743226,76.7734709527006,102.261940745579,104.287067134327,94.7736701225226,86.0367530132409,86.3596040194336,90.9877179714932,70.8345,87.9308,122.198,117.955
"AXL1",7.53872288629721,7.15823962393591,3.56142011782456,3.94788558703405,3.84218232451488,10.5098059104117,4.8390505703856,6.86111248568977,3.19917555454421,13.1514998200546,12.9731383669234,12.4879159853269,7.76396018397434,7.56845505929224,7.6777810938356,2.49663538034575,5.46014864225446,6.28989501238354,4.32640219050086,4.30383768875013,4.03827360913504,54.3504,44.6546,31.3837,32.4698
"AXL2",16.9073301295941,20.966070132554,25.2955783808446,29.6812906849814,74.6073559872439,28.2609751336925,30.8832188639543,41.766841307421,84.2234464043386,14.6003833644561,16.255172357758,14.0796315891494,30.9111845032325,23.833000225867,27.7658046221704,57.4312544775792,56.9102297967451,50.5497223162129,11.6748735942123,11.5831304452736,9.10287909662723,11.7033,10.8606,12.0863,4.63974
"AYR1",216.321702872439,223.260689682894,352.299192941188,438.0389029561,358.075072269219,323.667380805236,296.656804399675,297.060230204729,356.119262611653,316.658861684996,322.621406400112,308.950359597041,299.217784371503,302.355141678183,297.703469013207,522.918993223225,403.472656983422,347.106182990915,258.240950214881,243.012866445776,248.271387124472,115.166,132.002,348.464,420.689
"AZF1",87.2555058402631,87.2886370913237,324.619113591836,190.279658326185,186.749765321812,115.7636277371,102.876394915299,131.299496070994,182.53745954132,103.7137801728,119.648397365262,127.014336370807,147.291650856641,141.304005874765,140.618359353681,160.556921425781,250.132503037616,283.413846749244,189.352398995181,205.644011822069,210.652647604745,26.3578,25.4284,32.2694,36.0923
"BAP3",141.920779720104,142.790298148082,197.745907829922,54.7613262402806,320.670465458056,198.523110830446,139.832717035148,165.160353753394,426.09055192443,111.038966816545,115.661976571459,119.503978098803,160.696767664736,156.155719103677,184.530755732765,267.137659749213,289.97112613619,204.954736836745,157.657062077,152.021613113873,150.977317300305,79.0772,60.9631,117.884,105.783
"BAR1",5.46658277041349,6.4790827967816,8.76100986430144,7.25904184553003,8.01947689593488,20.3893630065789,4.04535470118416,3.25815826903674,8.28923168046204,1.88846462120896,1.65729562331853,2.039405365415,2.97206729288886,2.60600303378767,2.43913245605986,13.8946251767739,46.9635674772818,49.0928866127635,7.22434504584488,9.24219659867131,7.63720754264216,230.209,108.591,58.8475,28.1334
"BAS1",33.4301578502498,31.0435447535171,10.7734566095354,4.16669360860407,3.11447133609569,38.8669219700173,39.9459958637929,38.6611380476496,3.0896358822966,28.1920610600404,28.7000017236208,28.2383213152257,34.3527363354147,32.4388316267806,34.7398838609524,5.70530800193972,6.99555947782391,9.55880344904553,33.5451361434866,32.193854432157,27.3931703802218,26.4685,17.5068,18.2236,12.4787
"BAT1",705.780251645391,724.644856561035,450.595088514549,468.851487203033,482.366088535944,307.662690190368,490.293914367665,401.11916362191,642.597010263023,322.634986692632,302.106347555206,278.43200259046,297.273540395104,318.258667980949,322.677136963552,805.489042306573,903.640057917026,832.091806451446,352.977394198478,362.358132319715,346.203046933016,299.328,285.143,95.5377,46.9282
"BBC1",77.2328388326887,81.5165587733704,9.23894040743392,16.5350343337993,12.9372853915839,88.4518342153899,124.58654872908,129.019209691591,14.5633471036046,127.901333058886,146.03270837161,139.672546076056,146.567557344156,143.444564244445,159.497031684633,30.0219093383241,32.6003077352458,41.0407553913015,123.874580431768,118.547323149982,113.268348004094,58.4642,53.0625,76.0848,101.694
"BBP1",12.9496540045317,13.5266827025142,9.5232386387926,16.7019733719109,20.242435295426,21.43648040846,22.5497813186166,20.9855776852806,25.2250923912522,8.7166353695498,15.1309283833145,10.2789306570113,18.0340932685991,18.2781680843044,19.7854957045207,25.1976351532834,28.3277435659378,27.5575819301066,27.0440811521773,23.8176586625581,27.2822213691971,27.5791,27.954,39.3273,27.9755
