"","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"PFS2",59.9298,57.9729,54.6058,60.2136,64.8259,65.0606,55.0218,53.9886,55.5031,53.7244,53.0629,50.0628,49.237,40.6006,45.9428,42.5581,22.105,20.3879,15.9605,14.9633,17.1202,17.632,16.4575,13.2714,17.0811,21.1142,21.3234,16.5956,17.9695,17.458,19.8815,4.02199
"PFK27",36.5051,46.837,48.1398,44.1609,39.2663,34.2857,36.3924,39.3072,38.4684,39.5839,39.0156,25.5584,23.8586,21.6027,26.3448,29.1673,125.169,121.867,113.469,61.9583,68.0026,63.8336,53.7433,71.6213,68.0045,67.5108,55.7542,157.375,164.064,171.404,166.258,197.512
"MED7",60.5242,77.8053,62.3107,73.2361,110.39,96.0335,111.025,102.812,111.594,106.89,129.495,119.048,93.3271,105.24,107.647,100.558,156.778,147.942,168.94,136.322,148.549,133.939,145.409,125.286,142.073,134.626,156.046,94.7922,91.1829,76.7198,106.01,93.228
"HRT1",317.785,354.276,285.653,384.775,301.951,369.81,254.697,329.168,326.652,326.251,416.903,251.213,238.825,239.103,242.545,214.046,490.359,530.028,576.923,497.947,434.755,425.822,370.755,441.179,445.694,377.249,448.474,573.145,397.523,345.239,364.659,527.523
"PHA2",90.0048,91.8808,82.134,102.101,227.621,307.725,292.274,296.713,298.921,269.733,301.58,222.759,245.673,232.486,246.239,279.826,85.5283,102.297,78.5515,67.8321,70.8533,69.1243,68.3047,66.6364,70.8889,61.1618,85.9452,75.8635,62.5979,75.837,69.8097,51.4657
"ATP11",76.1069,79.4326,68.6669,64.6891,76.1087,103.337,86.3401,87.8225,80.2038,80.2688,126.412,88.5468,86.2317,90.7405,99.8854,92.433,134.923,134.03,136.205,87.4155,64.4739,61.0159,75.6723,66.3609,64.8376,59.8417,75.2993,94.4713,86.5941,95.5145,73.4169,100.76
"KLMA_70164",31.1444,24.5904,43.0395,41.2999,64.6013,57.145,60.7292,65.9235,67.8624,62.5567,69.4962,74.5153,78.7556,68.5268,82.0305,83.4668,59.6232,46.6216,34.3009,35.4494,25.2382,29.9867,34.9522,30.2205,43.664,26.473,41.3372,38.8835,36.1039,36.1573,39.7661,22.7287
"EMW1",33.6144,34.9083,31.1066,32.3614,16.2356,20.8366,20.8266,22.4009,20.7604,19.8752,22.8999,16.2053,19.6349,20.7883,16.9851,12.819,67.7612,59.0453,69.9507,58.1461,46.4013,46.2654,42.58,45.4401,46.8198,44.2733,40.3836,48.0373,49.7395,42.4911,45.8467,63.4988
"ALR1",81.3887,74.9294,84.1463,86.8231,65.9111,72.4188,72.9733,72.5825,72.9158,74.4984,59.3581,58.56,53.7599,52.4435,56.7195,50.3612,173.153,169.071,170.03,123.463,109.921,120.395,111.724,116.562,113.289,118.484,114.736,140.793,148.564,142.85,130.764,147.889
"TDA2",220.053,202.597,255.992,172.022,365.492,314.155,274.495,255.208,284.091,281.05,372.683,453.872,406.652,415.377,474.338,462.278,482.564,428.406,425.536,412.418,367.134,373.611,347.734,342.183,405.581,386.157,295.279,226.894,165.534,166.821,143.999,65.3724
"SEC6",58.3348,56.7484,53.3036,53.7274,53.5459,55.1307,61.8108,59.5084,59.603,57.5735,52.4093,58.8389,56.0197,55.9315,57.7921,58.006,36.2451,30.3978,32.1526,21.0376,23.0402,23.3123,25.1823,22.6139,22.4072,23.9616,18.0682,22.3375,23.1888,26.861,28.412,19.3025
"KLMA_70169",36.7327,40.8043,35.9427,38.0298,39.8935,45.6633,40.2706,37.0656,43.1244,48.5949,42.4255,25.1482,26.1297,27.7857,25.9168,30.7436,38.6685,40.1783,38.9386,41.8996,42.1583,37.371,44.8691,45.5728,49.4145,38.9351,42.5416,54.6877,55.0898,55.4619,65.2209,65.266
"RNR1",122.156,128.201,125.193,118.709,38.8245,44.2059,46.9431,44.7487,43.1267,47.2546,39.6548,28.8126,24.8191,22.4634,23.8021,21.2206,50.1594,50.3508,48.0574,12.8413,13.6796,12.3334,15.2832,14.7021,16.8833,12.6598,11.6566,26.1677,30.7735,29.0706,29.1981,29.163
"FIS1",33.6138,24.9598,29.8891,32.638,45.7226,32.7513,36.9466,44.1784,29.9052,42.105,12.6528,44.505,57.5068,50.5009,41.6626,53.2193,111.215,96.5785,123.022,98.5276,59.9617,92.3661,88.5841,74.8372,53.7666,72.151,32.4968,57.5441,54.6168,36.8815,45.1997,17.4135
"SEE1",101.15,108.608,114.786,104.012,57.5326,103.694,83.3539,106.165,86.6144,93.2031,108.121,72.828,84.0401,77.3249,86.0725,82.8598,204.731,168.592,150.03,96.2551,96.6814,115.029,93.3648,83.9105,96.8705,94.1951,65.7361,72.2195,84.2579,89.7151,81.4974,51.6857
"YRB2",68.8024,73.2998,65.0409,71.5872,53.0298,69.1811,75.5867,70.8596,69.9668,67.2758,74.8503,58.0233,52.2626,50.2599,52.0904,60.4218,51.5289,58.7435,57.9874,37.382,29.0805,31.9385,29.533,27.6288,32.5701,27.99,40.8501,28.4357,28.3861,32.907,29.0514,44.5342
"ARC15",381.207,309.345,347.164,326.268,317.79,326.076,327.98,275.045,281.506,297.629,328.652,297.171,258.328,267.817,251.463,260.43,132.273,126.941,141.031,104.365,89.9284,109.896,116.27,104.49,88.7077,97.7623,86.9441,96.7516,72.6454,77.6558,73.9717,107.296
"ARG5%2C6",131.001,136.828,133.894,137.052,280.096,337.691,316.377,308.413,316.346,307.692,337.176,260.399,280.854,246.532,247.771,256.336,84.0263,84.8972,86.5395,63.3668,61.9368,58.8141,58.3049,62.7616,56.4545,63.4849,64.9132,98.0868,88.5017,92.4823,92.5987,69.6098
"SNP1",31.6159,24.1881,24.8993,26.7298,32.8959,40.2731,34.5137,32.2471,31.5844,32.0524,18.874,29.508,31.6645,32.9316,28.3552,39.9533,17.8569,14.7594,12.4891,9.48741,5.99516,9.42168,8.1421,9.32707,3.54884,8.81276,10.4254,12.6043,10.8728,10.5021,13.2079,11.4575
"MOT2",42.493,47.7621,49.6227,46.6333,30.2341,45.792,43.2113,40.952,43.3161,40.1329,57.4689,31.8254,28.9049,29.8297,29.4292,33.8093,40.4714,43.9296,35.0083,24.0532,16.953,26.1649,19.0833,17.8446,22.1736,23.4556,28.5918,42.4715,34.9615,35.3084,35.3712,35.3655
"RGI1",745.925,792.374,743.638,679.981,798.672,671.591,639.684,718.395,687.156,709.765,746.77,820.871,829.33,825.859,771.832,912.154,2140.16,2022.79,2114.1,1020.09,1041.64,1058.48,1014.01,966.227,1063.76,971.671,1077.44,954.726,806.868,841.059,808.528,958.029
"ICL1",0.384844,0.386781,0.77382,0.363908,0.711688,0.727852,1.26936,0.725924,2.17947,0,3.93843,1.94759,1.07974,1.30247,1.51387,0,5.42306,4.39417,5.81984,7.44696,5.89139,6.17395,7.19522,5.40957,6.09023,5.56039,5.61725,5.12664,4.13724,5.59407,3.10559,12.339
"VHR1",18.6216,20.4902,17.1649,20.8132,13.5103,19.7126,18.1191,19.9614,23.2836,24.8128,14.2742,12.1756,13.002,13.3167,10.9974,12.2673,45.2011,42.6246,53.882,36.1116,36.0488,36.2954,37.2636,38.2695,36.7542,34.5609,38.7352,38.4577,53.561,47.4626,53.3862,31.9022
"KLMA_70181",18.3602,20.4489,17.6509,15.509,26.3737,32.3056,33.2627,33.4885,31.7664,32.4098,33.7764,20.9814,25.1202,21.8416,24.6749,25.6108,65.001,59.7194,59.2586,32.5877,32.2687,30.9709,31.2448,31.6428,29.0654,32.2839,25.4679,70.4157,63.4162,67.3322,73.0553,60.4992
"THO1",58.8149,67.5011,57.5269,60.6112,49.8199,44.4936,46.2525,45.6793,52.3494,54.1996,63.9577,38.517,44.0625,40.4402,41.0177,38.5651,30.6028,39.7213,32.1741,19.8183,16.0074,22.767,17.5859,18.571,19.7794,19.4423,21.9319,20.811,16.0432,12.6075,16.1133,8.53295
"RHR2",1635.24,1594.67,1593.49,1612,889.928,922.202,918.348,917.575,928.159,916.457,1078.59,692.587,683.088,745.386,730.165,610.536,1356.68,1382.88,1417.07,963.112,994.075,1015.13,1014.52,970.123,993.175,998.006,974.945,1753.33,1624.61,1654.6,1671.32,1512.53
"CEM1",39.9571,46.3373,44.1486,31.4851,42.3598,47.2495,45.0247,48.3237,46.8909,49.9564,38.2563,39.0263,35.3774,37.4502,36.193,34.3384,76.1809,87.1691,84.4568,44.1997,47.6798,45.9853,52.5759,44.2967,54.8397,46.5674,57.2138,87.7617,76.801,77.9783,83.0347,74.9842
"DFG10",21.7525,30.0631,30.789,43.5655,18.5443,26.1303,44.4981,39.5535,40.8975,36.5557,20.5355,37.946,36.3755,30.1454,26.1416,17.8508,18.0228,22.0578,30.6459,22.944,13.064,30.5154,21.0255,23.9231,23.0531,25.6289,15.1374,7.04744,16.7245,24.1061,28.7393,0
"FCY2",41.3184,47.6935,43.9945,48.2527,21.3233,31.1781,30.3706,30.6716,28.3712,32.569,24.9572,21.3117,16.7964,16.504,21.8578,15.1995,429.136,405.418,404.747,369.043,380.013,373.548,386.496,381.778,378.779,376.476,339.847,408.518,516.02,481.44,492.128,503.974
