"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"HNM1",235.649397548755,248.465199180645,207.58645462837,261.34478345193,254.136311651158,387.653638501873,196.82679419002,223.301056759964,281.245779094008,158.906195122547,175.469598700055,193.671752933281,215.977107438119,231.264203708155,210.290729191808,321.435890104037,312.293784206284,296.254041260774,586.583975687696,638.791412860877,638.174487655415,286.062,250.543,101.145,45.3451,246.706,230.596,251.831,243.2,247.694,245.43,253.848,192.402,191.757,203.14,197.769,200.204,238.161,233.423,224.435,243.721,234.866,238.244,227.333,200.807,217.557,201.033,117.975,123.246,119.082,118.087,115.212,120.965,128.08,119.079,116.251,111.259,102.755,105.99,94.7892,125.845,129.078,131.766,132.432,129.504,112.009,106.753,116.606,110.023,103.833,118.312,80.2599,74.6133,82.9759,69.5846,68.254,192.993,190.385,183.032,122.286,146.354,143.659,148.965,153.608,146.193,143.601,157.327,212.122,217.802,219.908,221.795,221.562
"HNT3",8.02732489263106,7.36778790805952,8.68274066723198,12.9675765817933,12.5477885273072,10.8074085514685,19.8466450698946,21.9951337416225,10.9157905358001,10.9032776976692,11.5153705244227,11.5036652498852,16.714033336385,19.125686885964,19.1991175795263,17.7241940968737,24.2308378049117,29.1137717265993,25.1886172385796,19.5016093061175,30.6989040563331,31.282,32.7117,20.4124,23.5208,21.7061,17.2073,19.5204,27.3764,27.4442,25.2678,24.5822,15.4904,18.1995,18.4103,16.8594,0,25.3825,15.2632,13.7831,17.943,19.1676,21.6181,19.1676,12.2551,11.426,17.096,43.0136,42.0509,41.4297,39.6877,45.6044,42.8381,46.2424,36.9988,48.308,44.1183,64.0566,63.6435,87.1487,13.1555,25.4533,16.574,14.1441,19.51,16.2832,17.8951,16.3242,20.5637,20.5915,22.2674,15.1749,13.3431,15.2557,17.753,11.1347,8.1467,7.59544,4.42723,9.5599,3.58239,6.43867,4.32531,6.93161,9.02157,9.07595,2.50835,7.55813,4.46417,4.9149,6.25861,0
"HOC1",50.6837483904717,56.4919985018071,52.3643804352573,56.0420451419925,83.5859125181071,107.99016715762,102.903593879263,108.101417108986,96.795332521977,81.8532855990977,82.4251069919785,77.755236880456,137.011097119869,137.262468825812,140.839309291519,196.538414548537,146.16354243665,122.21558867959,118.203282032238,114.883073203589,111.688491253626,142.92,143.102,76.0754,54.2391,80.8267,74.4058,82.9525,81.8998,83.6313,80.7103,78.8844,94.8872,87.6541,84.8733,83.8861,67.5662,77.5827,96.8009,103.911,84.4382,91.9182,84.641,86.526,101.346,101.543,90.8174,90.7591,95.7176,98.5384,97.7168,93.0912,85.3842,84.709,81.5081,87.7391,93.1745,82.1785,87.1568,83.8776,84.474,80.8885,84.0155,75.6231,91.3814,86.8616,76.9896,81.4177,76.0278,85.4591,87.3821,72.209,69.4638,70.9027,77.6875,82.4666,75.9153,76.789,66.0994,75.0029,66.6711,70.2685,66.8732,67.4383,65.2039,64.88,66.5486,69.4628,73.1444,79.9994,83.0452,100.221
"HOF1",57.3327308982233,63.112549400492,13.606517503658,47.817781313787,44.496047593989,53.7153389603735,39.9459291957164,46.1709417921993,34.4401204105385,23.5689534028716,25.0970210211364,22.2068103187594,30.6535755350841,28.1437202506445,31.4806517325558,46.5333275181317,65.8257570977825,75.4406279254533,48.2149393158877,57.4577869970938,63.793270561481,73.1446,71.6871,39.2277,29.8792,28.2702,34.339,26.4195,30.6023,29.6575,33.4946,34.8543,33.4997,34.6487,30.7279,33.0688,35.2022,28.9911,36.1088,27.9868,28.2983,31.1514,33.9319,37.1678,37.1168,37.9027,42.9139,2.04935,1.16126,1.60237,0.997913,1.68026,1.00488,1.82943,1.68545,0.964891,1.05443,1.32918,2.07007,0.910177,23.0388,23.0978,25.0855,21.8321,12.2325,20.1877,18.9079,22.302,23.2649,19.3544,15.3665,18.2699,16.1443,15.09,15.3104,14.3558,5.26591,6.51245,8.17686,4.81894,2.93683,5.74305,6.81714,5.48746,5.88056,5.77504,3.83613,7.72901,8.05605,10.1989,6.61993,2.64972
"HOG1",134.029788621214,151.824759652365,80.4958469102792,95.936238259163,151.742846576355,154.54824226028,121.892073888288,115.177097499628,172.293283683844,99.8271660559504,89.7782111321149,92.2716740924703,128.353172353173,129.065532476257,128.19719155101,121.683505081665,126.539792318768,125.899955842725,106.78882274189,117.716945106224,111.191071042175,198.147,214.061,219.517,111.084,200.981,233.911,219.444,210.015,223.559,219.474,222.446,200.382,191.478,207.737,199.311,204.694,224.034,230.651,213.925,198.624,220.256,212.893,228.759,193.316,212.852,213.183,156.413,185.334,169.986,178.137,159.504,151.149,149.809,172.355,148.963,178.419,221.216,244.008,241.217,146.1,132.169,139.856,156.231,145.172,117.584,128.529,125.42,127.749,125.648,119.183,86.8167,78.7409,84.8728,72.648,83.4851,93.4599,97.2518,85.5148,56.1918,67.9057,59.1015,59.6627,65.1519,59.9785,63.6068,66.6447,130.543,102.389,108.558,113.928,71.7959
"HOL1",26.9784521514961,27.0060205929044,36.588485220392,43.1342132412791,48.4752682134383,44.5210992661913,69.7872677624511,57.1573086542797,58.7752695270515,58.8232789893319,62.3085835612398,45.9190276541079,80.2829162520537,85.526776103995,81.5834028450117,60.9511465144897,62.6390113749022,60.1110583195997,68.8516814674943,67.1178110518806,53.9426441308296,84.7547,94.46,137.363,94.8768,63.1719,65.6889,59.2337,61.8943,58.3881,57.8678,56.4672,63.5466,66.1129,59.6556,64.983,55.7157,67.0103,80.7263,83.498,56.9412,87.4741,85.6772,83.4667,87.2431,88.2897,98.6954,75.7593,73.5722,73.3319,73.3398,76.5738,75.5357,77.4166,70.8918,76.9808,72.7748,66.9597,75.1592,69.0071,36.3711,33.3428,37.1788,29.8377,18.042,26.4898,30.8777,36.6603,32.4576,30.5203,20.5527,16.6377,12.871,17.6396,16.5272,22.1197,59.0702,65.5527,55.3717,39.6643,40.9037,42.0747,42.8995,39.4244,45.8474,45.079,44.2669,32.6608,49.6013,49.6789,43.4128,54.0122
"HOM2",167.958860972926,168.444787014416,23.7614451602652,66.4296735582745,98.7066501585916,130.127968758997,159.069648074799,155.19745288798,120.446864040219,63.1440003052306,58.4844730864705,50.7128562550954,96.2233894663543,95.3401901194275,105.787073358457,222.451793595018,168.466254391369,146.5300148339,114.827024155432,129.029522772388,109.921188133792,420.924,498.209,373.614,178.892,628.344,636.341,624.23,635.646,572.744,623.835,593.912,603.227,613.307,607.22,597.523,555.024,631.14,700.514,701.789,694.515,692.355,688.146,688.361,992.512,960.284,999.016,120.754,131.309,119.331,106.787,136.358,134.494,122.94,130.388,140.73,136.005,152.748,147.669,145.013,367.192,379.493,380.011,378.806,689.591,679.071,700.771,705.509,683.89,685.684,751.228,605.679,622.98,643.918,641.152,574.211,266.875,258.325,249.57,143.775,160.838,152.458,158.353,162.35,146.554,146.966,144.498,199.202,171.467,168.851,166.716,166.407
"HOM6",1.25821317983171,0.0231182757801343,0.0748325128762797,0.0748325128762797,3.35446216982591,4.25734343652428,2.33214332897441,8.283109688269,0.0748325128762797,0.0231182757801343,0.985968753387724,2.39281309968048,2.38154113372461,1.0918436194734,1.02340977146086,0.868888379224656,4.56248828924159,3.85839364442151,1.35858387789646,1.330475467408,1.26964489523659,448.329,448.637,341.324,356.976,1910.65,1937.37,1936.57,1974.02,1969.51,1923.55,1926.28,1629.25,1611.73,1611.14,1603.76,1795.65,1983.41,1280.75,1293.17,1293.12,1241.34,1283.08,1256.48,787.836,816.899,791.994,164.267,174.471,181.134,161.585,179.827,157.812,153.231,173.007,176.857,180.498,268.452,264.832,317.494,612.816,589.423,566.684,597.991,1606.89,1392.13,1282.4,1263.89,1288.84,1266.06,1257.18,1121.52,1156.92,1174.67,1118.34,1212.15,276.875,269.332,256.601,200.828,178.795,171.512,188.358,172.434,176.17,181.811,147.531,213.976,171.796,164.258,180.623,203.262
"HOP1",6.29846410394034,7.23579078591847,5.27627975530084,8.66913713339298,10.6625405526247,18.4324626244765,6.33817567180041,7.76244070109244,8.9178409709342,17.3002097802712,12.6161716321278,14.8895671529023,8.23948283957535,8.97973037302651,8.74945097155099,6.00522861997703,13.5057579145493,15.3009024402894,6.57868553774275,6.7834584692893,5.69690886649755,6.74582,7.98633,11.1388,10.4479,7.54121,8.96119,7.00722,7.99848,7.1203,8.02043,8.75852,7.34697,8.83472,7.19202,8.09946,5.37391,7.34627,13.4076,13.6531,0,11.9124,12.4016,13.631,9.7576,10.6642,10.8382,13.1842,12.4692,11.2374,9.93186,10.2184,14.3646,10.665,11.8893,12.4843,6.93652,14.5285,10.3432,9.06431,9.4995,9.28912,13.2074,11.3255,23.1088,18.4351,18.5457,14.8095,14.0645,16.9455,20.1187,16.3762,16.3371,15.0312,15.2321,15.2256,4.90468,6.12563,7.52754,11.1612,6.68347,8.68181,6.58114,8.13642,5.72818,6.80222,10.1751,13.6652,7.08167,10.2233,9.16755,21.5428
"HOS3",80.9906592146676,83.2941266360979,40.6812037918313,80.2138046767379,76.8281823664861,71.3630410935233,63.1889609303257,75.4856987241205,76.5517528502681,62.6616213672738,60.1964738788458,58.8222068396856,81.0607013152883,76.906557382483,74.9372832927596,84.6071504195056,87.4392824276884,90.5228892985409,86.3065620756225,92.4475181357093,91.6819005894827,14.3486,14.154,76.9789,73.4228,32.3687,30.4198,28.3608,29.7205,31.5383,29.0039,32.1359,35.4676,34.2477,32.1746,29.9462,30.5742,32.5115,34.2106,35.4808,29.7792,36.1533,28.867,33.9008,42.9515,35.7274,47.3713,15.0576,16.6318,16.3378,17.45,15.0006,12.9604,17.8251,12.69,13.4851,17.7773,23.0709,20.8808,18.4401,41.7805,37.7296,36.2507,38.1752,28.0428,30.5727,31.1459,25.393,30.6482,33.0585,16.5368,20.9249,20.3037,20.2663,19.6551,12.7297,29.7659,33.1195,38.6436,13.6364,17.535,13.647,13.3275,17.2387,17.733,16.3416,12.0628,32.2222,29.509,30.8878,27.4702,47.8257
"HOS4",15.6340459109878,18.2727571562908,21.7947067537149,23.6598798383542,23.7689272727331,21.0183299176545,23.7624026433605,21.4012901287737,24.6395288805513,21.4253453168314,21.4919549359218,18.0016221883891,32.3920617012091,34.0345243227612,35.1520315096358,26.5880754517665,26.5049284436771,27.3282701924757,44.5407123305667,48.7165740055659,45.108304065704,290.058,319.912,111.445,145.469,25.8853,24.6151,23.1797,21.6971,21.9163,24.225,20.8304,24.2294,27.6581,27.1458,23.5651,26.818,20.628,29.8861,27.7747,20.27,27.8401,27.3699,26.8463,24.06,27.5628,33.0426,51.7693,50.8624,49.979,48.1584,50.3907,43.6287,48.537,40.9801,46.0598,39.3076,79.5939,76.5241,73.8044,10.828,13.5463,13.6317,13.0977,10.9238,10.4907,11.4682,9.79391,11.1387,10.6155,9.13798,10.1596,7.67594,7.16649,7.30813,8.69677,14.1245,13.9042,12.7462,9.47344,7.0517,7.49605,7.35279,6.18604,7.2094,7.01836,5.39613,8.10783,10.9474,13.3717,11.1275,14.1031
"HOT13",2.31390534599294,2.88472920603102,3.52866684744406,3.89193159233288,3.72234216347882,12.821077917628,9.19944147726,10.2236030078429,4.7927587404484,7.38698897881062,7.47736480816439,5.51784070607558,4.42649315102345,7.7427567675778,5.11749600369548,9.91154963575334,13.9027091546164,11.9157081098399,7.39698103977288,10.2371294026478,10.8261846160888,32.266,26.6219,27.3688,27.4865,40.3877,42.7832,57.5022,23.7088,36.946,37.0966,32.8958,47.8076,32.4575,50.315,30.3668,99.6295,49.5011,71.2861,50.1343,56.3126,54.7761,45.2308,47.5313,38.5482,56.6262,85.1879,36.4067,31.2166,35.7345,35.7316,75.7396,30.5417,60.635,39.3813,59.2292,34.4932,40.8508,40.8316,25.8501,16.7068,11.9538,7.11756,8.95094,13.6989,22.6076,19.4645,17.0237,7.31326,19.5917,26.0846,18.3486,18.4817,11.4318,22.778,8.23651,18.9507,18.8956,9.65684,8.30799,15.5115,8.08958,13.5406,5.34261,15.9449,0,0,7.49751,8.8985,6.69636,8.93774,0
"HPC2",36.6938607881548,37.5536477818444,33.157723631217,44.2117278933968,54.6129258032353,62.7504645892191,50.2128168555172,52.9995281712735,49.99405308875,45.7616039387466,46.4510855692828,45.5991623825687,63.0714827170778,64.6474421814067,65.0288381360999,71.956025652347,62.1679324629414,56.7629869581316,50.9404608971488,56.916775454951,47.1395329293073,41.9351,36.1164,31.6848,39.0797,21.1813,20.1748,23.8627,24.5644,25.39,21.5696,22.4985,23.4829,20.7351,23.4215,23.0507,15.5414,24.7293,22.6299,20.6719,37.1357,20.7974,24.4295,23.059,23.6783,22.9428,22.5789,36.3828,33.666,32.3773,38.2396,25.7137,27.9121,27.7026,31.7953,31.2123,33.2432,44.7694,46.4235,45.2256,48.4851,38.6383,46.2026,44.5091,48.8736,52.1696,51.928,45.092,48.5483,51.2814,52.1146,54.7021,54.0302,48.343,55.1124,44.7213,30.7916,31.8073,35.1491,17.0824,19.7818,22.0139,18.0517,17.9799,18.9931,17.9927,16.9581,23.4007,23.0094,24.3871,24.6015,3.32926
"HPR1",11.3486828765559,12.5629785839989,5.02717544552588,8.0240718615735,14.1352605632248,19.8086885382924,16.0765623217523,18.1451429774546,11.8917528140691,8.56831035625043,10.9920246918326,8.95215985004414,21.8621523323584,19.0418253153298,25.2661510493037,36.068400341508,18.685284113339,14.9972147594925,12.3393920411113,11.472442870797,9.32110910633625,35.5998,36.1658,30.1851,20.7486,15.9666,15.9937,11.4327,13.7217,16.3591,14.1337,14.9968,12.1327,16.7215,12.5025,12.8576,22.4885,15.3596,16.2853,16.378,23.7839,18.2067,16.6491,16.7737,18.8534,18.5675,17.3731,24.3755,20.8244,21.4715,23.843,16.3653,20.3541,21.4516,17.9137,18.9113,13.3923,25.7963,28.0018,30.3738,22.9189,21.0891,21.5161,20.1661,18.3723,17.0165,15.989,18.0012,19.0993,20.5967,29.383,14.9173,13.7853,17.8017,16.4476,16.383,7.15288,9.46351,10.6678,4.59634,6.24811,6.73458,6.07878,5.79186,5.43869,4.83023,3.31535,9.94001,8.11444,8.90244,9.34375,2.27256
"HPT1",182.605525405586,167.604155450352,138.576674365046,182.742702678544,272.052450692785,197.308246983568,360.624408928244,293.40309635661,347.661602904514,286.49053088261,263.487597315775,262.794476324103,234.690044454131,204.218044529252,207.039080525915,259.389222138928,292.900014776348,233.154995130752,217.676256953356,220.864598695175,217.476664278331,398.943,307.069,186.787,126.344,92.1481,92.8061,92.7412,88.7784,87.0325,105.447,86.4824,98.7054,98.805,90.301,84.7981,50.6309,78.0406,125.64,134.889,119.849,139.954,122.764,118.487,190.232,179.582,152.892,350.541,359.654,370.455,356.704,428.241,457.496,441.733,456.278,430.487,437.117,762.312,736.932,740.784,241.615,252.027,247.912,256.531,223.273,236.522,197.56,228.571,223.724,202.601,211.758,305.444,284.673,273.382,284.985,322.292,795.159,797.366,884.361,446.684,435.65,437.336,405.364,453.759,463.635,428.074,498.213,279.757,297.355,294.07,316.949,296.95
"HRD1",93.3919712194683,87.9146007999312,127.940329678379,93.0916791624319,114.270038328624,92.5591133016802,84.8317544797152,100.755899461283,120.609118409539,82.7216099102687,89.6178619747497,95.7984534695594,97.3568466711344,90.5619116145002,91.910640867739,74.7009310889269,88.0546695704469,83.1254358696591,115.78934038549,121.052114657741,125.871846948345,52.8589,50.905,62.7111,61.4206,46.7605,48.582,48.2165,51.9836,49.4305,42.7511,39.4555,43.6558,44.4359,47.1338,48.2631,53.7884,44.6794,50.3554,44.9464,61.8529,54.7298,54.4406,53.0113,52.4767,50.0848,42.5946,62.549,49.3547,58.562,59.8118,57.4174,63.648,62.5526,49.9024,57.0374,56.7539,57.8093,55.339,57.991,39.7763,36.7692,33.4683,40.934,36.7238,40.2934,44.5323,44.9136,42.08,40.7145,49.5251,26.7917,29.4983,36.9173,30.0913,31.7511,48.7238,51.1875,50.407,45.6415,51.7748,41.0661,41.0855,51.4718,38.5365,41.9685,37.9305,48.1779,55.6459,54.5764,58.8364,40.9804
"HRD3",20.7101615150981,21.4262732032412,22.4947561366984,31.2578948525452,32.3882674688007,26.4649456692285,29.9743289234806,32.7716060706817,26.661402581292,35.3084888262727,40.0607847853844,38.918650798542,33.0347265135882,34.0841209522583,38.0620244880386,41.593804394084,38.8009207280353,33.6415443744786,27.1347928872982,29.4970027337685,24.3744693091225,41.5018,35.6862,53.0468,45.1474,18.4901,22.1326,20.5889,20.591,23.2252,18.9655,23.8988,22.9089,22.6204,19.0791,21.227,27.6416,21.9993,21.064,25.0153,16.2325,24.0941,25.1179,29.2294,25.1818,21.4098,26.0768,36.418,35.4222,34.3148,37.0232,31.2696,34.1959,31.1125,27.4771,30.9238,32.2776,29.7139,28.856,28.3152,37.1965,37.7409,33.7883,34.067,27.1326,32.2584,36.1431,30.1407,31.8514,33.1524,37.3408,21.0125,21.2995,19.3817,26.1383,20.7259,23.7081,23.8364,19.2131,22.7566,16.4511,19.5646,19.0839,16.45,17.7042,18.8653,14.079,27.0333,28.0447,30.0306,27.2069,29.3014
"HRP1",79.5839838936418,83.4476500226303,23.3324439902842,109.371675174404,149.700770664836,90.0296733038263,52.9752107761681,62.2497048564991,153.712523078501,51.1928504991714,53.8905449282202,52.8673695629856,78.6270554313089,78.3461893762398,75.7547394266,53.7775877134844,72.9774900060677,102.341560974696,162.25898578391,189.49322896302,165.234545147892,200.927,267.928,248.153,116.169,153.028,153.923,162.646,154.49,169.836,165.947,167.494,153.825,160.785,159.136,151.208,179.66,160.675,229.193,245.432,263.557,220.103,225.209,231.414,201.992,198.663,208.744,43.3938,47.5139,44.2349,39.875,39.1201,42.9662,35.4516,34.6159,27.064,45.9511,19.4054,16.7244,16.0677,180.24,186.68,175.304,186.972,152.853,171.574,166.746,169.093,164.19,170.191,183.595,129.68,132.45,119.782,120.177,130.269,108.956,111.387,99.378,61.4961,62.281,60.5575,63.0727,64.2596,58.1346,59.6743,57.9624,107.324,92.9919,109.314,102.638,88.2573
"HRQ1",33.1636430048205,35.4352663595844,24.5339182163228,28.6348338067995,35.4794965431863,25.4444834641295,29.7474992418216,29.3006092254242,30.9022461797215,26.9477941418298,30.5398703210592,27.4870182797407,32.6389998261745,32.2435506877558,37.9939009124602,33.7333090197536,38.6545703141519,34.5639873395525,33.1548782821114,34.1986184524333,27.6282517132476,39.9829,36.8289,31.2006,35.3836,8.83337,8.80162,9.73931,7.72356,9.40739,9.40514,10.9444,9.14078,8.36487,9.29266,7.68278,11.4261,7.66038,9.16694,12.483,13.8154,10.6994,11.3275,10.1119,9.66176,9.60528,10.4081,21.0479,22.1778,22.4355,24.924,20.5682,20.2956,17.807,17.8109,20.1792,18.1095,17.7721,16.0616,16.988,15.5687,15.2938,17.3704,14.0869,24.3701,23.6095,26.4279,27.9044,25.8017,24.1738,21.6263,19.8991,22.3989,18.1703,18.187,30.0375,16.1763,17.254,14.5306,15.5871,18.2099,12.0114,16.5063,15.9572,15.9218,14.7516,19.1075,19.0304,17.6001,19.6963,17.7288,32.5003
"HRR25",253.812831186075,260.326991429266,159.502720998678,172.734574446789,205.957136362203,170.692291135747,202.527534043203,169.144991975947,232.10004362643,188.763578211778,195.921780448845,181.323637443,197.815153877214,201.338668019196,193.614299817513,234.469855629692,225.876735258862,212.383130605449,223.245548977918,224.49593229093,224.23062538792,129.823,127.209,183.47,122.099,93.7497,103.759,101.365,96.8766,107.187,88.0167,97.8116,108.812,101.07,97.3801,95.1509,83.6055,105.619,108.546,116.709,114.62,118.815,117.9,116.817,119.368,114.586,120.04,178.123,163.818,165.458,171.423,141.71,160.449,146.264,138.999,155.907,137.669,159.417,162.847,163.869,73.2537,73.2469,74.7065,74.429,81.5926,77.1896,91.1127,80.8136,86.738,76.4362,97.6442,63.9831,67.6609,61.829,65.0101,59.31,146.434,153.397,149.999,71.9831,81.4715,77.3969,84.1739,83.2491,84.2082,82.1294,76.484,116.644,103.559,102.549,104.717,98.8697
"HRT1",230.332809871861,223.598655062405,178.909695696958,231.696343475383,256.72237344213,181.505867073532,265.151426351046,232.146998272999,298.989190986424,341.534829569382,337.223479671653,293.516081440872,237.666210435324,233.58404321587,221.164577733734,275.476167430268,298.66910928764,234.270297392979,233.703129341156,235.680254872114,238.278703577927,410.081,454.007,376.252,414.325,237.839,153.342,184.151,194.172,219.689,188.452,207.609,191.918,212.737,191.181,203.404,254.142,190.176,228.109,212.704,280.495,212.807,169.759,200.662,194.533,179.104,199.261,220.887,194.707,217.019,157.032,254.542,260.186,258.733,177.101,171.431,150.601,234.711,252.6,280.862,317.785,354.276,285.653,384.775,301.951,369.81,254.697,329.168,326.652,326.251,416.903,251.213,238.825,239.103,242.545,214.046,490.359,530.028,576.923,497.947,434.755,425.822,370.755,441.179,445.694,377.249,448.474,573.145,397.523,345.239,364.659,527.523
"HRT3",2.47472089495051,3.05220042102659,7.45336961110985,7.87853878480543,9.59794619305303,12.1364371270596,7.76968182339958,9.06084684283424,7.50697962774659,5.17057422166378,8.39708375025735,6.9738492192787,9.53498929537227,8.32338246681892,10.8509131880291,8.12904060969348,6.63698643301254,6.14268537108556,9.55457323396613,9.25301332670204,8.84167128421737,36.917,36.6336,67.6163,87.7737,54.1239,52.9006,49.0141,51.9225,50.9047,45.2047,52.6359,49.0889,48.7768,51.6352,49.3437,41.9278,54.3188,47.9333,43.9484,39.1942,46.2783,45.9594,47.8031,47.7117,45.8848,59.585,83.5297,79.9745,83.1135,72.8837,73.3264,71.0356,82.0003,71.6747,87.8712,82.6169,121.302,128.583,120.61,15.5916,11.9833,10.397,5.81682,14.247,17.0165,20.3619,19.7557,17.9935,16.1509,13.3211,12.1304,9.93548,10.6468,10.1624,8.49206,20.3448,20.3194,23.9249,5.65241,3.51082,4.51078,6.59424,8.9292,5.24753,6.14515,9.67129,22.9994,22.9613,22.2819,22.2484,31.6736
"HSH155",24.1547086935105,21.0865037985103,10.7524516377015,17.1963351270604,27.9512702958362,17.4648034372928,16.9497896364224,20.979387944806,25.5423335144829,17.4100295453027,17.6502737314325,18.0410182189805,24.7765068834759,23.2243799385757,25.98555812239,24.4818196316238,26.6772391673074,24.5674397985269,25.7342722094227,27.8901520282253,25.8541048845787,34.6215,22.96,16.6557,13.0951,5.05893,5.10193,5.20758,5.98898,5.63035,6.76079,4.80085,4.70641,5.0167,5.65469,5.1521,1.06412,5.71817,5.82944,7.89955,13.5163,7.99212,7.90758,6.00842,6.04336,5.18634,7.12139,18.4954,18.8005,18.7073,17.2334,17.8125,17.846,15.9465,17.2064,20.9003,16.2338,24.1876,23.085,24.4915,12.1247,11.7279,11.4718,13.9741,11.8377,11.6985,11.7703,12.8011,11.9565,11.7576,7.87066,6.39275,8.47596,8.29403,9.54625,7.14855,14.4201,13.9486,12.8382,12.9407,11.8703,16.047,15.0597,13.2722,15.6809,15.0602,12.3439,13.5979,21.4798,21.5086,18.5433,27.4284
"HSH49",25.1684662134141,28.0922721239143,40.1667110593722,25.6099066025433,37.9615675960999,44.5270174504503,36.9495066930333,30.8101625447586,43.2782023110654,25.1383127762718,26.7058180132631,23.1697566788722,31.2493422846916,33.561085583027,31.7459857997707,30.6542223853644,22.7495273860701,21.1969504547875,30.0440985335364,31.039041773711,32.1892554037865,83.6836,67.2153,32.6474,42.0593,56.9886,51.8043,44.8362,51.8256,51.3197,56.1697,48.1165,42.7045,50.3706,50.9534,46.9385,46.7686,49.1003,46.3974,71.5209,81.3208,58.8542,47.8523,51.1815,66.4896,54.3316,58.9459,111.524,103.426,92.0007,100.902,107.371,109.308,128.357,112.473,115.234,143.089,71.5686,70.8123,84.8786,33.3524,42.7044,34.1558,34.9552,49.9125,36.1603,42.3154,32.3794,29.4973,31.7972,30.5846,34.602,42.9017,34.3387,23.1427,35.2686,19.1263,28.0903,36.986,37.1084,22.6685,38.353,35.4412,35.4135,31.2132,38.6142,33.6165,31.1798,28.4025,31.3631,27.634,0
"HSL1",8.67104839215153,10.0982638233328,2.71722795563028,11.2108275181317,14.5430487130693,15.1103507913591,19.2352202386923,26.3494015625802,13.9853640403397,9.08832796129533,11.8620497398926,10.6708200342213,31.0799516927332,23.7252130803839,28.9021861209926,23.2044160647721,27.0128488234129,30.2751491321069,15.684960083661,17.0545744321247,14.1930975217516,36.9721,28.8636,29.0032,15.2551,26.1174,25.6846,26.7227,26.4437,27.9476,25.6991,27.036,25.2122,24.6857,27.4281,25.4308,26.4919,25.0367,21.2209,24.3381,25.7576,24.2364,23.1842,19.1281,28.8676,32.2769,27.3314,6.90031,6.68594,7.64035,8.34804,5.8444,5.55762,4.89651,5.84104,4.19035,4.32908,7.68929,8.46504,9.26366,23.593,23.0313,22.8024,25.2887,22.2728,23.4253,21.5355,20.9853,18.6741,22.1521,24.1202,16.2921,15.2588,16.9028,14.9838,13.1697,3.75848,5.99206,2.90557,2.05066,1.6825,0.881611,2.17541,1.26466,1.74386,1.83842,3.22636,3.60572,3.22424,3.05493,3.98741,1.25968
