"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3"
"CTF13",3.53814276386104,3.57628832760101,2.43115307672687,4.03770217033922,5.98131463701606,6.53211980446024,8.17932970801366,11.3029986265684,4.85671028610469,4.67906561016127,5.491657854836,5.16851942833838,10.5695465379503,8.49103530378947,9.46198481059661,9.16663566493912,7.28696656516809,8.81896457859679,3.81648086198163,3.46170394101884,1.96194468247186
"CTF18",7.18837205866109,7.35373463719331,26.8754225827543,30.4214382239389,33.070722863239,38.5628384765755,32.9076107810244,33.4878297058747,35.7213071689783,65.1057942035269,50.1715928441229,52.9354115466056,60.6848730140181,59.7752336640928,48.4800571866504,62.5943197737654,59.7764192180557,60.6727252448751,73.6226829232923,82.0642909315769,74.9833796113692
"CTF3",29.0109850676651,31.1091909316978,25.2035938625842,25.5858294561389,36.9990222424414,24.4856085835996,22.7003937281083,26.5631197634714,35.7701889463997,33.1557455725664,40.2730053289759,37.471688241654,28.648184720132,26.6587638112843,31.2908484805708,32.0013769953083,41.1751205399532,40.4101217778796,40.7975537159942,44.371188389496,41.9839995714294
"CTF4",4.49867932566773,4.4598368298592,2.81191659077266,6.83454622935214,9.35573469956441,9.08511769642575,12.4705710421984,18.4041730058178,8.83619022025556,13.666832741891,15.7176278344893,14.713944085886,20.6454931047476,16.4738700805814,20.503509835684,21.1885883501726,19.072901303187,16.0522584000108,6.22694858735826,5.76758700349877,4.1553877388702
"CTF8",11.8581867604224,12.033719744625,8.6685585472705,23.3142927289771,24.7729727763105,31.7189923705069,28.0849400032444,20.1834499593047,28.2094929332032,15.6423384104727,26.2122345768569,20.0484063279369,25.6368633528539,25.7704674283761,24.3096672251504,31.3605230562393,25.411890028743,17.9774718373031,19.8252321778085,23.4541780636953,18.9783657243197
"CTH1",143.379590013099,159.199234911937,181.356172903866,138.185329755121,208.43377701142,269.772797807322,248.836274031127,231.072392666407,182.074760151542,235.364780249609,224.386966865897,225.513496303015,271.250305659646,268.215310719225,272.084951542327,195.378243030633,217.967532876308,215.935807301828,127.440379997129,142.044326988542,121.629177780317
"CTI6",104.376755342221,96.7192621735915,94.6344676254042,80.0256192375435,93.3494243176413,79.7165188984351,105.899260576702,105.970398927989,99.0467633335901,77.217750594751,89.4866751548501,84.8633540883945,108.169428076291,109.588747828542,116.702883445951,122.970451391925,107.528965667839,89.4871170957054,87.0047156065488,78.1003988190771,77.7452848458581
"CTK1",45.3110389857816,43.6316188634674,28.2864803168428,35.8385181000846,40.9781654290814,33.2967893854033,61.7481054966703,48.8725970839722,46.7254507556558,37.744232264682,36.84716957785,33.7765935437771,47.7310588829393,51.678470921445,41.7759177335081,50.5050382216913,51.1286421901666,47.5927222469763,43.110878074652,46.4985833557711,45.1063408709599
"CTK2",11.5009426195296,8.8484717324944,5.56211798680466,6.02060139341503,15.7367021590996,16.7706473031818,14.7765433006219,14.8555945618501,16.8725051673371,7.33901214004963,9.97404539353412,9.04552545361798,15.1675456712016,14.5377203017827,16.4801176838376,20.5987746968848,14.2756095172227,10.2667043745655,9.31735336258488,8.27496746270287,8.51734585774317
"CTK3",26.4203613054783,26.9236385356133,30.3423689905236,26.7790173719429,42.9106118741595,43.273966641745,47.0721225834223,46.4679383499129,44.4820349020072,39.421209620675,39.1953658311863,40.9045638153947,47.8059145389492,42.8219518498966,45.4406163959698,52.9322633488161,51.3118566965007,52.8562765316231,48.0284524891975,51.0990812166168,49.7341450281094
"CTM1",19.9694817633287,19.3081985299036,22.2092208251068,29.2786964487684,29.4822538158978,29.7615175863871,27.3238798489598,27.8978699127334,28.3726263132205,22.8556113011674,25.520986489414,26.0069200954832,31.408702137893,28.5617310079319,31.3283176729026,25.9497888250213,30.852756410495,31.5547998461124,27.7947537631197,28.2883406631164,27.6064998351488
"CTP1",15.0051051056797,14.2398660028375,5.23896613269145,19.0794625628753,21.7171865815798,32.7555780004572,32.2727816239636,31.358036856768,22.4007923668753,22.1618236922331,20.5462250754149,16.2727875901152,38.196767902995,42.0927335229863,40.9397235438689,55.3363271396433,31.1093705120272,25.2317545116032,18.7399326123239,18.8653251039078,13.7455900627066
"CTR1",3918.17983040396,4096.65659109471,6032.58644617733,6139.64921809908,4355.93802586861,1768.00660446756,4297.73058727239,3322.97983183348,4365.2759847648,8571.35247522873,9103.0271604124,8187.9180018599,4843.83495086966,4792.74089131513,4450.98120077026,3616.70866717257,4245.78260622787,4287.94322383323,4197.31435053684,4611.42398140763,3967.05106081556
"CTR2",187.619515795515,166.866644857315,171.257253509464,199.938138232516,183.455927900242,34.0796255138295,342.55880191351,270.061335844416,179.803997717436,255.767275399468,182.07568830478,196.750257825083,182.301337221454,176.087935508319,154.106419866575,157.757292899092,159.654373354618,188.320877515286,202.524466489615,218.691733068221,230.782054144007
"CTR86",10.3395572089464,9.08172372910516,6.90799220669388,8.07111932552832,14.7663799249001,17.1633058749352,9.70002396896401,11.7483284767877,15.7955008286877,6.3879115338134,7.52827984495945,8.25369649122304,12.8482238996959,12.9658559891339,15.4958140515665,15.4838152609443,11.7993997938032,10.7464559610596,13.1690591439533,12.984567451924,10.5129290313786
"CTR9",24.2783860610989,29.1098001738476,19.1985397562075,36.0287085938476,41.9115251401806,42.1264103301026,40.0870418229186,45.7125157717129,37.3891566379293,34.2405596177214,39.6549740051197,36.7145895272707,59.3016162374937,56.9093435843266,67.2616038602629,70.3553468974136,53.8576101137485,47.5103753870493,38.3638127505931,41.458583880612,35.1308481603225
"CTS1",97.1047125930445,110.531895739889,27.0096786696882,122.032100785081,98.2898413059552,58.4898706121653,89.0970088268497,92.7296887954012,78.5979577725875,45.765758299903,48.8356846711707,47.5869074901574,57.0835799456828,54.3754271981474,54.5879915035873,42.031259757056,65.0960965819837,77.1416621535934,51.4681789809989,54.1410134418141,49.3130209526169
"CTS2",35.2993493013155,33.4416123657027,5.47948740583913,6.93590418630912,19.0120124441411,17.6656320813222,9.30130079650989,12.5859044819618,14.9889722778714,10.4706922706425,8.46693158564206,8.76291845642357,14.2913963158781,13.6541678655406,13.9878471312061,6.88590031330872,19.5813234176115,24.081121837185,8.16565832826083,8.56161940170437,6.64036696985317
"CTT1",340.481506422279,314.030015974342,919.521891079978,1102.08921109052,973.245390198708,4115.65201526401,1124.45234039576,1656.07801961362,903.002928836756,629.980321252665,214.743761487346,343.171849589991,1118.03909712348,1392.14287380822,1183.23513516936,885.780575070382,1025.56025749756,1133.55517733861,1618.76253816814,1079.29312005371,1476.17634520687
"CUE1",230.925572745936,249.780303864962,182.551042405643,294.866406921899,217.415367839111,193.180808055471,301.40945803022,249.047595890258,246.440445667212,286.093897392686,260.970390647391,242.918118122693,261.098530827538,280.606768227497,245.672814720984,251.8535389762,277.466325290254,258.455795343175,207.831412774037,200.192673655906,197.359033190181
"CUE2",5.83761552119496,5.94949969524496,3.65282900305039,5.97784420843808,7.90427059892776,9.39582879866196,11.6817935595624,9.20938144591591,10.8840776383892,4.91048715877977,3.1663358821217,2.34299408055882,7.94724893661256,8.29634791643965,8.08994437392759,4.96201963369154,6.46808411964281,7.75152324127334,8.32111041463305,9.38215799888334,8.06058684965837
"CUE3",24.043650810922,22.8522694491217,13.2149651260446,23.7774324103993,19.6264178863712,22.9430133668878,23.3229285043787,27.3552247989851,18.0444608814777,18.4993156722426,18.9435576309755,20.4614664032839,27.855950628484,28.727476853613,29.1023356138556,39.2408143883378,30.7118607492521,23.7267621388601,17.6907929277933,18.1837402954148,15.2656781679219
"CUE5",84.5519576156655,91.7048454113584,104.019876113068,130.757881037282,103.744666220548,143.562661580387,175.230850111107,129.162179885435,118.998503945472,157.404778514208,152.051657229745,117.932270599413,167.430900574216,175.919375246073,154.122769436468,150.041712986078,158.735379494768,157.869731303957,125.035261550604,125.420395526727,113.103918622148
"CUL3",24.5731392566479,22.6069289484042,24.3009269195483,17.6460810540502,24.8318123971109,20.2262485852408,21.314787628251,24.4631851945608,22.5810617315739,19.0448894370554,21.4238563381515,21.9798624043955,25.9549435542801,24.3953982082104,27.1923567337291,28.7920191827985,25.2931907637496,21.4821061993657,17.4526672940194,19.9220532501165,15.9519722296021
"CUP9",269.108327644181,261.278123000418,160.299862076377,178.514032512095,319.386752181257,160.542370610565,386.372662171148,387.991165000869,347.180774055534,316.187131014669,393.797183491313,360.438813091866,308.004396873464,312.559936257576,334.864118936806,321.426590270413,365.239552094267,361.195798872471,250.427625264808,231.626352789971,237.237419900097
"CUS1",13.733212997294,16.4668661230874,9.95311056635466,15.9202559406979,22.2270729963922,20.3165031363927,17.6903923367989,16.4013341510513,19.7545268733729,10.5304370560979,16.1438165763339,12.1349600419054,14.72355916143,15.3303773965957,18.405052876846,17.8171608751993,16.6095615363048,16.3536175432102,18.4400713101872,21.5100853128103,18.6492225542964
"CWC15",149.568365746904,136.911510226723,79.8081162467891,104.472877920707,114.742087310448,83.1696053707323,94.5885756314905,97.3161897563417,123.67725046843,74.5077065108606,73.9426128820561,74.4348312254858,84.1819063489918,93.4216712121251,87.1071177974325,77.6546138741056,84.0777468816481,69.6646981575743,81.2257521967363,82.5511098882863,84.5962463637827
"CWC2",20.9899854910984,25.2980053896981,15.0099243963125,18.5918288495644,31.3100284732611,33.3943871099008,20.4080229179103,21.3052292490478,33.5205024362192,11.630469246169,17.8886843088938,15.8799972586125,23.1641179635409,23.0723956664758,28.0270824127719,29.3639208612971,21.9984351751122,20.736455740013,27.5511719662402,28.0977373060745,29.9001709159401
"CWC21",37.8851434574862,35.9307390636621,40.1175844625775,46.0436875531276,78.2077753630121,55.649565278666,69.3228740562935,72.406993241968,78.2775768239259,47.6390318489342,61.0528350397904,63.3713275738126,106.623562772068,104.228817277436,122.649188233566,140.858890438173,77.647213732743,59.2953260563757,91.125557571135,87.7616489173009,93.9238235639352
"CWC22",52.9362347758245,50.0598117785104,33.1171673618956,36.0920226913049,48.6439717647145,37.9694653841878,32.4386582656248,32.8142401401696,48.1164573473006,27.3635539644111,28.5524161042591,29.7225363520962,34.8756592199769,34.587795625881,35.5505514621502,37.1885735454789,31.2203231218662,30.3944518116928,42.4008071874388,46.5651835609193,41.9127416867104
"CWC23",34.3794585567221,35.8808889528156,29.3392757354082,31.1320892667169,40.8884444142162,31.8467858085259,37.728557470491,31.5419764170449,45.665500045043,28.6161224030391,27.8378821460605,23.6997147981526,32.6347454531884,34.05536674729,34.9345859885744,46.0986801948659,35.4462966656155,27.6461073894441,48.9450188495254,51.4701874295866,54.7479145712167
"CWC24",52.2118473567415,56.3722020666755,26.0245318492732,21.4689087952181,27.4691300994473,25.014414842166,16.2132576693607,15.6810893175279,30.1082402062028,12.4254836117287,12.2265561635916,11.2667111747185,15.304060167956,16.1224568917377,17.0540626951705,13.665218866174,13.9481258086912,13.5936813577856,15.5478622784005,17.4073532699999,16.4414020174722
"CWC25",94.4598931111314,90.3439481166791,62.1435842838744,48.5923046434585,101.18125943563,69.1661965123454,65.6737387052891,67.8909962065442,101.865977069315,60.6948364434845,73.9166814543464,68.3337639121158,89.8334602433964,91.1438053131109,97.6040856397147,123.147271228987,107.086646270114,92.0555187810798,110.649453505451,110.427032406806,112.505003983158
"CWH41",12.2595766124296,14.7734006346634,10.6661898417893,17.0005841388269,17.7806434985324,21.5152006908768,27.8734983812699,32.0319157464025,14.1427945844668,24.7225278859537,29.4203878397907,27.2796892804266,33.3788375873058,31.7233484786401,39.8284840610169,44.0513934505588,38.738999605156,36.9412662208942,16.9071687470771,15.3278428237654,13.881993887557
"CWH43",41.8103431356089,41.5294557638562,51.2029674147771,63.6661259314789,58.3318223591837,38.098344144708,45.8112143134141,56.879303685734,50.4652524480575,47.2123720095302,55.5157351291318,55.0170873085359,54.6146401449163,53.6355174968016,61.8535149006538,44.6493330832065,40.2533702953172,42.6287086839823,43.3083930979562,47.3753027251128,41.7008270260998
"CWP1",16230.7018944873,15203.2179004571,15762.883357748,11228.1715097727,11016.4921212164,622.076661973148,13826.7745248845,11590.7938393625,9365.0159870588,15871.8128949093,16639.1860119388,17424.4130208394,13371.3405190761,12660.3280085062,13615.614118982,8181.58310886445,8267.65526721309,9200.35063674153,6063.35942080841,5442.05957231595,4908.87095736165
"CYB2",109.019082287308,123.068814676267,244.471781090748,223.557264265742,232.91892175099,223.91064933291,291.718192285717,233.592838742339,257.14062739097,307.892362888252,305.491287954763,257.169931235882,307.959039682638,308.411365276304,316.504734388383,383.000255508899,491.894769065622,268.046803896243,447.84572758545,439.26379308252,405.961600265704
"CYB5",446.661141472383,473.888738205686,-242.166091944829,285.405881447442,71.1890319974327,656.711590194098,699.079108618399,675.020105130443,133.249639401341,628.374575393657,625.115561077088,583.632444717071,761.033456819787,762.070644158177,774.604710943396,2213.84555568951,1399.77295416998,1070.92713586976,674.395027343196,638.690377145321,601.622561069114
"CYC1",3042.47739301648,3464.81311628517,5589.38246255969,7638.09637571987,4448.40327662271,6547.3373285289,6838.84859620988,4946.68018534376,3812.75906834823,4797.55591621023,5237.47634399503,4249.92714056969,4804.94047856462,4815.53059243621,5041.6069088218,5602.7114876405,4820.72330718145,4063.99730038532,6797.85238026159,6911.28253722418,6842.20894680784
"CYC2",30.7958259537044,34.9136289476773,31.4363264621569,46.7171398110525,42.3013116384039,49.5803693644761,47.840216272228,35.9303655225744,41.6682699995401,36.1822150955945,42.0272851080808,34.3456676508617,34.3915714493191,34.0569880814055,37.3074668519225,41.3226112150772,33.4249092549162,27.9947245174445,39.947588361232,42.4693114798937,38.5374420389768
"CYC3",111.827358542696,125.911207811653,99.1182004674955,198.691942285237,191.05089429586,201.78663089035,160.779921605756,154.506855218583,200.001891998188,148.209733915149,151.451261856535,142.881337043865,150.235818031704,163.099398201433,169.938212500889,157.951309456231,161.68409993991,154.688815276527,230.7578512478,233.837498831202,222.193764516469
"CYC8",13.3121065014327,15.1247045873463,13.5405785339153,16.3696470620904,16.6126431367316,30.4388861506644,16.2104854525112,15.3180682712705,16.6422659777551,10.3795110373914,13.5246188435498,9.66669300361243,25.0048003215467,24.1553892050391,28.6182568338168,22.147512014377,20.5492876248003,22.0983184303428,27.476080056066,30.2012849490329,25.2657725406306
"CYK3",8.68900360124773,10.7193235904093,10.8229800626407,25.7869918016407,23.4442432943897,27.3837145187656,26.9900789346338,28.3774698006282,23.3059161231756,33.902825703772,34.3528658386777,33.2051475010417,40.1317250378963,37.7214166197154,37.2067055896166,44.2819235974021,36.2651836796108,32.7741531165332,23.6236301629312,24.9597286060179,19.6224100751205
"CYM1",49.2419314090701,60.0964382287366,55.2905548178884,107.220904741174,98.2412312813701,67.2385574614736,84.5071206327047,85.2046382901692,78.984232276529,67.8373241492528,78.1095617204867,73.1632199222875,76.4764562651632,76.6145999017165,87.4308488995721,75.1754028036416,70.0973858352066,72.6427525006986,107.245004051998,110.655553918272,115.88489857585
"CYR1",18.3762616932413,22.2561989691804,24.943243632048,41.5250022622292,36.7937905441966,56.4312592977243,24.9285965353485,28.1903769585976,34.5001858935,28.8883647336996,35.0881221050303,35.1690740563465,36.7335693150808,36.771755862493,41.7593164125662,32.2646909014307,36.643327409799,39.1758289012654,52.7228197334711,56.1235373514381,47.470187288816
"CYS3",7.98720665849553,11.1541799347172,-1.2228013308768,10.4108809192343,19.1311060495438,81.2319779155493,48.3902703813893,38.7051124329839,28.7803480128836,99.2452299204528,81.8706194230427,68.6492881147936,62.6315721314194,64.0654431307842,63.8378666241181,174.012914771381,100.739779698134,68.6598471933337,68.6293479152574,59.4124057330202,48.9114093801743
"CYS4",129.000800018001,150.274683133473,106.086781758726,180.310331823416,186.814432882931,177.461855096145,182.148016686955,168.433427900789,194.131074118889,178.78364713424,186.222301561663,173.617632423345,220.949578889819,230.850332849178,223.029572838803,219.549301807334,159.028625834726,150.844370121821,145.247971844521,142.462741469567,119.62857376881
"CYT1",809.156373630059,954.546548587834,1529.19940914201,1831.01438589786,1021.79711992203,1102.58336257072,1207.285450593,1238.74517251105,852.430545092469,884.030871909126,1274.34216947755,1207.61653556944,1206.23015352453,1116.83373244054,1329.24424949174,1147.84827425148,1142.98809894668,1048.38600836257,1760.17616218157,1754.64495061139,1810.47403389262
"CYT2",108.760985377801,122.562319122058,87.1794799668648,179.292384609962,122.102458433,100.12192963402,205.528900199489,144.82265441381,115.28390413174,107.616896275993,117.558368785682,97.2589735008098,142.902304515042,139.791919182551,156.737614279038,230.502644843633,157.685479300078,134.70364578376,207.273924631644,188.723680609659,188.040130759749
"DAD1",114.315584367193,104.461953310164,42.9883505497824,87.2797357887467,49.3108233991751,49.9917106255305,88.5000070247483,76.0752143077503,55.6699538406315,79.0223458402933,71.4654839870895,65.067151354835,70.4901661874328,65.8689858363194,76.4665634795996,89.8310396988343,114.92974144055,104.883268476969,53.8726045780762,58.1864424945746,55.9106127594284
"DAD2",25.5853797499358,27.233454997749,13.839037638059,36.8420028711325,27.6891684125705,38.3358894077331,48.0625856789782,46.3482311049244,33.6513764203426,33.7769726255542,35.8385608804315,32.3903824534589,44.9070429472501,35.1481181182857,43.5250962308541,47.1540180426683,46.4373334846519,46.8218297197631,26.0727623294551,25.9502943202763,22.2663565392561
"DAD3",6.56666162875019,5.42064659190095,4.6243872624903,13.5947907377555,12.2084003923338,14.7415536974673,14.6398133107801,15.9118516486742,13.512325543238,10.7192611527229,12.229678447616,11.5349817785377,11.8294795414383,12.5304633025509,16.9079757780967,14.6839533924116,14.5248357339817,12.4115690643214,12.8780386916293,9.37854194702932,10.2628037715391
"DAD4",214.139311841535,202.384789356873,60.8138069929144,152.250465102031,182.571365204066,144.702792320533,102.81722581756,113.645905418117,209.375316014319,174.481729195008,135.325693914665,137.706640802253,124.250598161771,127.769985485525,105.037269935101,138.262954814152,162.254290654088,124.621342072249,153.047141307319,145.974816544981,170.691530462211
"DAK1",335.165036646103,315.499733181532,292.137540803169,409.801301174544,377.905234162877,160.813600698284,373.099875074059,418.78981050767,336.843471509283,451.407621469702,334.77165206676,355.518138467397,400.422433872897,418.437379982944,413.885528958383,267.2595484469,362.014880060099,461.79466268743,453.234572546044,421.574643550515,487.768147625978
"DAL1",7.02638384515641,6.95729283325398,3.40567456622878,13.575956112297,30.4414977723767,105.147544713209,49.8983339493939,54.2490167847755,55.111200865107,50.4979810044504,56.4494863215613,52.0715155006409,47.0545485597016,41.5729566560012,51.2070590815323,90.257578934753,85.8747461100309,61.5164810669603,53.6050435072213,51.8482992598529,47.5155488498508
"DAL2",87.2728963068893,90.8686735348548,89.2553998132454,112.681825725338,93.8852910167409,188.876331192955,149.420874435811,133.772720099069,115.981643059261,135.742472409389,140.56147063952,124.669832472646,140.465423973904,145.191121245057,132.736081222467,232.092316626273,242.904796194782,190.62829536861,198.150914635079,199.844768902567,204.440485564911
"DAL3",41.8041449905178,35.1773990981478,27.2484797055314,37.3915394714462,39.9880539500919,43.734818751009,33.7561988147852,33.6837345951911,42.6684945019887,31.846682424037,31.2562586856255,28.0039847068153,35.5426297903456,32.8569456970832,35.8792330883422,36.5551698378671,40.5202773605925,41.7477913973649,37.3348794976839,41.2818436865583,41.7195152919606
"DAL5",158.530077571419,156.560193998196,-27.2186241996683,66.9464067997563,339.680797704669,90.2541577550408,282.350655891103,319.153814104444,645.147176627472,578.054347588779,617.581765850819,650.463283831432,301.82115530495,295.304368484648,323.616553486774,214.608687741664,445.131889666969,416.113292084939,149.807572556125,120.554214151695,114.358644114896
"DAL81",19.9404342149147,26.0049122469774,19.3060287236885,37.7595487559215,37.0017058708091,34.2623124431545,30.9688764169487,38.1905814209134,35.508887165721,38.530329624069,42.5367377461245,42.6280295234282,43.9130376539786,40.9998242509868,49.4751524994679,52.7439401074719,59.6934721556918,60.4313953842616,73.8962437178665,78.3293731053706,79.9174994777148
"DAL82",34.1296515698106,31.4505014711924,25.8130135826903,27.4541663966864,38.0429535479476,35.2379739435461,25.1848954292295,25.1243369731677,42.4382341398611,30.4996056748097,34.1233683061023,31.2656808618897,31.4757277750131,34.1194204210191,35.1597688778945,30.566149675338,33.529622747633,29.5692960177193,35.615260240027,31.6031598992911,32.8691459933798
"DAM1",19.7797833402262,19.8890185463168,9.96223454642938,24.9409589249244,32.7521225519784,31.4739685990298,22.694343367805,25.2244539688706,34.5909033315733,20.6048923724064,21.6883515132482,19.508698657176,24.9996882455684,22.4992294919496,22.115229251772,28.7862556988786,37.3138776792388,34.3070206515436,44.1460566960593,50.141833886653,48.7738162422922
"DAP1",311.053502709891,299.677189501228,78.4136578379149,269.48702346965,163.380845809586,253.732954689583,454.743511439295,434.880413933138,190.7653860363,525.010451949389,469.048259016002,483.749390921993,512.231306191982,557.442827315008,491.869041858317,921.551627793904,687.368395738517,614.972024723202,292.173423860646,281.173807480158,248.269267736754
"DAP2",43.6159689193477,48.2211962314854,45.3609473247088,42.3148828734952,29.4203705128788,32.7527330077449,47.2402151334938,50.8584654282483,27.0186156192525,52.6073083625916,57.864604980601,52.605987356564,52.6743637875866,51.0383408643402,55.786967059019,54.7959269812453,49.7885379471421,53.4083788423852,24.0403823026454,19.7355082190227,16.5983808744647
"DAS1",87.4643223809751,93.4744524536397,91.6820574140283,102.419289677057,157.690844202149,119.779556740849,112.829513421442,124.053958759032,155.32023747993,125.737663919352,128.136917537857,122.599697734432,139.539151283408,145.737647814738,156.918369097762,173.14865331034,170.358297350539,146.337414666883,193.588077605748,193.402974096257,198.20425526593
"DAS2",13.9961609924231,12.4480587276407,7.65641780340233,18.7204167271882,26.0918918025972,32.9941089584135,22.322155166929,22.8136140292165,26.1278948765358,19.3495512448248,13.697387028938,15.8234075165449,24.0106129468446,24.4234018817849,27.2798396789495,16.7379499133551,19.8657544655029,21.0031478910529,22.163963496811,20.521193192169,14.9719173569741
"DBF2",21.7774934213417,20.7433275110772,18.5468387420036,22.5711880957702,21.7649596967132,12.7881100037865,41.4196385150819,34.024959989613,22.9936120337099,44.0567332656305,39.496724896751,26.8274449973034,38.6543391339063,36.5651113159665,33.7978304882926,32.3933828098487,33.006539037953,37.2123037632286,26.2634147818561,25.0375475611855,19.9262480778349
"DBF4",31.9101188632658,35.2416944128437,23.7526731916032,52.9633262605323,42.735622108606,59.4169549449691,42.4540306085564,68.0939602255915,37.5352811846592,37.2915972020312,47.6137223834814,51.5365740687673,79.7920436702173,71.2294184297077,81.8587314548953,78.3891665074669,75.4498974163406,71.5288013606377,48.4146568630786,50.1622391815886,46.2648291371679
"DBP10",13.6284449946248,14.2303873325105,3.25640571854574,5.32027729991667,15.8525648381275,15.307535786289,10.3032805305007,11.3133055573917,13.2426257961888,5.04635897707806,5.49829849156511,5.29239532452195,12.8239603896605,12.0527866819337,15.8790340531923,11.0521384628042,11.7413137989736,10.9884248388223,8.83687615745485,9.09353389195878,7.29877231410364
"DBP2",116.143622913031,143.851749418322,27.0046731859218,51.3255297601346,92.3910015596503,116.162300573457,100.856786744622,94.6270536949062,84.3815360826546,69.634769528857,67.3281229596053,68.9081328701141,111.91948378773,99.8370562442149,123.065411029072,79.3687810078871,123.165760793666,147.847852527613,55.3550497579387,53.3021879557036,36.917969563226
"DBP3",59.302106146501,59.7737007145103,16.0962512855716,28.4627080066678,61.5377309188051,46.2071661760252,53.0520956601383,52.7981512284974,53.1687200373093,28.4389857332236,30.8244780044418,30.3785948023954,59.9191948748032,55.9803322762922,63.2418866173659,50.6207935964827,39.3058268903153,39.2204101692945,25.1246447651965,22.1521751851064,19.2372293571046
"DBP5",49.8019947492059,50.6646396478751,36.5651711373649,51.5052749887114,70.8706828969676,84.774730053133,79.4836481771449,75.7573989440115,71.4824246549566,57.547242545621,56.1078317770512,49.2965862239894,97.0802944163812,94.4871090411857,101.32987935219,125.639701729937,76.3343418144969,68.4691917494358,65.943390713635,68.0090302008049,59.4246017805627
"DBP6",15.8856263208056,13.6775947862878,6.26053531736353,10.271833041653,23.1587152910566,18.2641089289174,14.6827324604862,17.6830379013925,24.1082860906999,11.6210855090407,11.5753889516925,12.0329220309699,22.8405585892673,23.4499073064435,25.9774228258627,18.0402551625671,16.7949563846475,14.926178647523,15.5049605548106,14.6244724008709,13.5550839515308
"DBP7",14.5357552853089,14.9445152912484,4.44207004577973,7.1221670972854,12.4591087126808,19.5037696758377,10.2745935474385,10.5379695439258,11.5295872236763,6.31411784880649,5.12489264533472,6.07696884438458,11.5523212731723,11.7143284720807,15.8561986777596,18.9257412017614,12.0355100475108,13.0117256331943,12.5840424020571,15.054714105033,12.7973876904256
"DBP8",8.40265815163853,7.76700288571957,2.66521966763828,5.81109567684421,10.2305788653742,14.2599230724032,9.92006922052841,10.589858333745,8.92457891960179,3.37402612400967,3.6806751661084,4.65980065562282,9.23824676131562,7.88412283220913,12.0083521666563,7.72109266670361,6.59154827253347,7.02603183456889,4.38459853044525,4.13695538725417,4.0498238540456
"DBP9",29.8391601901489,30.5901321270258,7.84853259237395,12.1047487592942,30.5115379153264,30.6556164086429,26.3085901303608,28.0075417183274,29.085376910834,14.6836505380338,15.3149371693113,15.9982318385709,30.1141232662169,27.6326465277998,35.254105523116,29.045590026833,24.4078501539227,25.2188724525361,13.0402859209696,15.1696951094393,11.4814105338299
"DBR1",20.3631341075545,19.5982115462957,31.9697661679224,26.176039281273,30.5096283448244,30.002827139563,34.504987637749,39.3085477703528,29.821871168256,22.716703572422,22.1042180684957,20.7722150789554,27.4225982312601,25.2982398725861,26.6491976650861,29.8848198325447,25.4275643868801,25.5999155292449,31.9773223411497,34.282709889659,32.1087303875366
"DCC1",10.1079051161935,7.40313328165761,1.79778438172385,7.74476155619828,7.78895415736758,19.0391812429928,18.3011938280657,22.906956436199,7.85714283624752,11.5460707071479,9.30782162170166,9.60189490218384,22.0204198090944,20.3319787182019,21.6691879140228,36.7009856994164,20.6755966191282,18.5945144360349,7.99760704547771,7.80353864491965,5.59784174649624
"DCD1",9.54111131521415,9.53345095474939,7.69556586525549,12.2317488684753,35.5775683222932,31.9247617478432,32.6872554106771,35.688731851233,37.5391410029513,30.6908225914604,28.1040148540006,25.4904436262083,42.2115162967267,39.7315895108503,41.4203665339029,40.3202463392043,31.2598934887737,26.5399282296624,17.9229786269015,19.403326996994,14.1237124956969
"DCP1",81.3052499955273,79.1396968162128,83.8120815144849,79.1371281502768,97.3317837985927,80.3801400496244,105.901405137891,99.0885162312808,106.89116657893,84.4623414759329,90.8425263732625,81.8618262103966,102.855306695163,95.0556930464467,98.4406586195276,105.953063704801,91.6627167852994,76.6934276898518,77.0921744790733,78.3182459355689,75.1540857521859
"DCP2",34.4347959706988,43.0036395360694,32.4465595102879,47.0933299636425,60.4675619716822,57.807233879887,56.9432543626946,56.8059793779312,54.7162094572697,40.2373582886923,52.1197544777617,42.7938685127295,69.8750311242541,69.8134057401916,86.0211074633738,78.3787981267354,69.3876328273989,67.0100584993123,66.297602363532,68.838273630735,59.0864079966052
"DCR2",35.4241646487621,36.9771305472785,34.9822497792798,27.055422255419,30.1221969076672,26.12753072629,29.1105788740803,27.6372915410021,26.6060087086026,22.9131910216935,25.3649801162146,24.018039134569,29.0502038731971,28.8480718285129,29.6779760161114,33.2045181407968,29.8525904360345,28.3331650740337,27.9785765267504,28.0835427912942,27.6704673716697
"DCS1",757.505818503682,692.051845844073,361.428964665683,439.113373408046,496.95426316935,419.115612849679,514.323369705845,564.881980439507,527.291606929988,479.62495231304,452.475292509467,495.072596785279,529.626483753334,539.911953342432,507.478064339894,560.738691440358,609.052802871216,575.05443545662,419.058684370964,402.785615976712,457.533423671682
"DCW1",227.499543049518,234.855341981844,167.8562441418,215.30654378944,243.331052387244,181.33257472337,178.84442714704,189.043349550409,240.971103761381,197.993421084462,203.106354321615,197.510487708655,190.598506939171,189.785426326206,191.871326183305,180.904526490516,198.072171856261,195.014289201352,197.357252531827,220.743054365107,233.270497603198
